"CRS SUBJ CD","CRS NBR","CRS TITLE","DEPT CD","DEPT NAME","A","B","C","D","F","ADV","CR","DFR","I","NG","NR","O","PR","S","U","W","Primary Instructor","Grade Regs"
"BIOE","396","Senior Design I","2437","Biomedical Eng - Engineering","44","17","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Kotche, Miiri Ann","61"
"BIOE","594","Computational Biomechanics","2437","Biomedical Eng - Engineering","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Natarajan, Raghu","10"
"BIOE","594","Quantitative Human Physiology","2437","Biomedical Eng - Engineering","17","7","1","0","0","0","0","0","0","0","0","0","0","0","0","0","Khetani, Salman","25"
"BIOS","220","Genetics","2453","Biological Sciences","48","47","70","38","32","0","0","0","1","0","0","0","0","0","0","6","Lynch, Jeremy A","242"
"BMS","624","Embryology","2761","Administration & Gen Exp","0","0","0","0","0","0","0","0","0","0","129","0","0","0","0","0"," ,","129"
"BSTT","400","Biostatistics I","2891","Epidemiology and Biostatistics","10","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Chen, Edwin H","12"
"BSTT","400","Biostatistics I","2891","Epidemiology and Biostatistics","33","13","3","0","0","0","0","0","0","0","0","0","0","0","0","0","Gregory, Dyanna L","49"
"CELE","602","Anesthesiology","2258","Anesthesiology","0","0","0","0","0","0","0","0","0","0","13","0","0","0","0","0","Thomas, Dorian E","13"
"CELE","603","Dermatology","2732","Dermatology","0","0","0","0","0","0","0","0","0","0","32","0","0","0","0","0","Thomas, Dorian E","32"
"CELE","604","Emergency Ultrasound","2498","Emergency Medicine","0","0","0","0","0","0","0","0","0","0","22","1","0","0","0","0","Colla, Joseph","23"
"AAST","100","Intro African American Studies","2363","Black Studies","4","21","14","6","4","0","0","0","0","0","0","0","0","0","0","9","Rhodes, Jane","58"
"ACTG","435","Auditing","2656","Accounting","24","45","21","1","0","0","0","0","0","0","0","0","0","0","0","1","Judd, Joshua Scott","92"
"ACTG","506","Management Accounting","2656","Accounting","4","4","5","0","0","0","0","0","0","0","0","0","0","0","0","3","Salama, Yehia A.","16"
"AH","204","Greek Art & Archaeology","2349","Classics & Mediterran Studies","5","3","3","0","1","0","0","0","0","0","0","0","0","0","0","0","Ros, Karen E","12"
"AH","543","Writing for Exhibitions","2910","Art History","11","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Ise, Claudine","13"
"AH","561","Sem Contemporary Arch  & Art","2910","Art History","7","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","Archias, S Elise","10"
"ARAB","103","Intermediate Arabic I","2349","Classics & Mediterran Studies","54","4","0","0","1","0","0","0","1","0","0","0","0","0","0","0","Kamal, Mustapha","60"
"ARCH","414","Contemporary Practices","2911","School of Architecture","9","8","1","0","0","0","0","0","0","0","0","0","0","0","0","0","Oubrerie, Roger Jose","18"
"ARCH","520","Topics in Arch Theory","2911","School of Architecture","3","4","3","0","0","0","0","2","0","0","0","0","0","0","0","0","Marullo, Francesco","12"
"ART","140","Introduction to Sculpture","2583","Art","5","12","2","0","0","0","0","0","0","0","0","0","0","0","0","1","Kaczynski, Kelly F","20"
"ART","150","Intro to New Media Arts","2583","Art","8","1","2","0","0","0","0","0","0","0","0","0","0","0","0","1","Raaf, Sabrina Kay","12"
"ART","160","Intro to Digital Photo","2583","Art","14","6","0","0","0","0","0","0","1","0","0","0","0","0","0","1","Woods-Morrow, Derrick","22"
"ART","520","Seminar in Contemporary Theory","2583","Art","15","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Geissler, Beate","15"
"ART","520","Seminar in Contemporary Theory","2583","Art","11","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","Reynolds, Laurie Jo","12"
"ASP","080","Workshop for Calculus -LARES","2923","Academic Center for Excellence","0","0","0","0","0","0","0","0","0","0","0","0","0","15","0","0","Mankus, Terrance A","15"
"BA","320","Civic Engagement","2785","Business Administration Admini","0","0","0","0","0","0","0","0","0","0","0","0","0","19","0","0","Wilson, Jeffrey Crossen","19"
"BA","420","Professional Presence","2785","Business Administration Admini","16","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Thomas, Richard Steven","16"
"BHIS","460","Intro to Hlth Informatics","2318","Biomed & Health Info Sciences","36","11","0","1","2","0","0","0","0","0","0","0","0","0","0","0","Patena, Karen R","50"
"BIOE","470","Biomedical Optics","2437","Biomedical Eng - Engineering","12","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Stroscio, Michael","15"
"BIOE","481","Bioinformatics Laboratory","2437","Biomedical Eng - Engineering","7","4","0","0","0","0","0","0","0","0","0","0","0","0","0","1","Liang, Jie","12"
"BIOE","594","Elastography","2437","Biomedical Eng - Engineering","16","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","Klatt, Dieter","17"
"BIOS","220","Genetics","2453","Biological Sciences","32","37","42","22","7","0","0","0","0","0","0","0","0","0","0","0","Morrison, Donald A","140"
"BIOS","230","Ecology and Evolution","2453","Biological Sciences","18","43","43","14","10","0","0","0","1","0","0","0","0","0","0","5","Nelson, Karin Noel","134"
"BIOS","240","Animal Physiology","2453","Biological Sciences","71","62","25","1","3","0","0","0","1","0","2","0","0","0","0","2","Malchow, Robert Paul","167"
"BIOS","430","Evolution","2453","Biological Sciences","6","5","4","1","0","0","0","0","0","0","0","0","0","0","0","2","Igic, Boris","18"
"BIOS","595","Departmental Seminar","2453","Biological Sciences","0","0","0","0","0","0","0","0","0","0","0","0","0","28","0","0","Orenic, Teresa Vales","28"
"BMS","604","Physiology I","2761","Administration & Gen Exp","0","0","0","0","0","0","0","0","0","0","133","0","0","0","0","0","Thomas, Dorian E","133"
"BSTT","537","Longitudinal Data Analysis","2891","Epidemiology and Biostatistics","20","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Liu, Li C","27"
"AAST","110","Intro Af Amer Lit, 1760-1910","2363","Black Studies","7","12","4","0","1","0","0","0","0","0","0","0","0","0","0","0","Dubey, Madhu","24"
"ACTG","210","Intr Fiin Acct for Bus Scholar","2656","Accounting","16","16","4","3","0","0","0","0","0","0","0","0","0","0","0","3","Galvan, Abel","42"
"ACTG","210","Intro Financial Accounting","2656","Accounting","0","0","0","0","0","0","0","0","0","0","162","0","0","0","0","28","Leventhal, Brian W","190"
"ACTG","355","Business Law I","2656","Accounting","15","11","11","3","1","0","0","0","0","0","0","0","0","0","0","6","Scully, George","47"
"ACTG","417","Adv Financial Accounting","2656","Accounting","10","4","2","2","0","0","0","0","0","0","0","0","0","0","0","2","Chen, Gary","20"
"ACTG","484","International Accounting","2656","Accounting","16","22","21","1","1","0","0","0","0","0","0","0","0","0","0","6","Salama, Yehia A.","67"
"ACTG","509","Commercial Transactions","2656","Accounting","3","8","1","0","0","0","0","0","0","0","0","0","0","0","0","0","Blessen, Richard Phillip","12"
"ACTG","516","Financial Statement Analysis","2656","Accounting","13","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Ramakrishnan, Ram T S","22"
"ACTG","537","Fraud Examination","2656","Accounting","13","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Popowits, Michael T","22"
"ACTG","593","Actg Res Method&Communicatn","2656","Accounting","8","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Ramakrishnan, Ram T S","18"
"AH","274","Pre-Columb Art-Mesoamerca","2910","Art History","9","9","1","0","0","0","0","0","0","0","0","0","0","0","0","2","Finegold, Andrew","21"
"ANTH","220","Method & Theory Archaeol","2841","Anthropology","10","4","2","0","1","0","0","0","0","0","0","0","0","0","0","0","Grad Asst","17"
"ANTH","223","Southwestern Archaeology","2841","Anthropology","10","4","3","1","1","0","0","0","0","0","0","0","0","0","0","4","LaMotta, Vincent","23"
"ANTH","234","Modern Human Variation","2841","Anthropology","5","6","0","0","1","0","0","0","0","0","0","0","0","0","0","3","Grad Asst","15"
"ANTH","243","Archaeology of Buddhism","2841","Anthropology","4","3","3","0","0","0","0","0","0","0","1","0","0","0","0","3","Hendrickson, Mitchel J","14"
"ARCH","205","Architectural Studio 3","2911","School of Architecture","14","19","16","3","0","0","0","0","2","0","0","0","0","0","0","1","Frye, Christopher Allen","55"
"ARCH","561","Architectural Technology I","2911","School of Architecture","4","13","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Gibson, Grant","17"
"ARCH","565","Topic Studio","2911","School of Architecture","8","10","2","0","0","0","0","0","0","0","0","0","0","0","0","0","Oubrerie, Roger Jose","20"
"ART","130","Intro to Painting + Color","2583","Art","15","3","1","0","0","0","0","0","0","0","0","0","0","0","0","1","Nafziger, Meghan","20"
"ART","160","Intro to Digital Photo","2583","Art","0","0","0","0","0","0","0","0","0","0","37","0","0","0","0","0","John, Brian Morrison","37"
"ART","230","Topics in Painting I","2583","Art","6","4","2","0","0","0","0","0","0","0","0","0","0","0","0","0","Mauser, Nicole","12"
"ART","382","Topics in Art","2583","Art","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","Frid, Dianna","11"
"BHIS","406","Medical Terminology for HIM","2318","Biomed & Health Info Sciences","248","22","2","1","1","0","0","0","0","0","0","0","0","0","0","2","Wencel-Drake, June D","276"
"BHIS","499","Info Sources in BHIS","2318","Biomed & Health Info Sciences","69","18","3","1","0","0","0","0","0","0","0","0","0","0","0","4","Wencel-Drake, June D","95"
"BHIS","525","Social&Org Issues in Hlth Info","2318","Biomed & Health Info Sciences","42","12","1","0","0","0","0","0","0","0","0","0","0","0","0","0","Valenta, Annette L","55"
"BHIS","537","Hlth Care IT Vendor Mgmt","2318","Biomed & Health Info Sciences","42","18","2","0","0","0","0","0","0","0","0","0","0","0","0","0","Bimmerle, Cathleen","62"
"BIOE","325","Biotransport","2437","Biomedical Eng - Engineering","14","16","7","3","1","0","0","0","0","0","0","0","0","0","0","1","Takoudis, Christos G","42"
"BIOE","594","Biomedical Implants","2437","Biomedical Eng - Engineering","15","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","Mathew, Mathew","16"
"AAST","203","African Amer Family in U.S.","2363","Black Studies","3","6","2","4","6","0","0","0","0","0","0","0","0","0","0","2","Grad Asst","23"
"AAST","265","The Harlem Renaissance","2363","Black Studies","4","7","0","0","0","0","0","0","2","0","0","0","0","0","0","0","Clarke, Ainsworth A.","13"
"ACTG","355","Business Law I","2656","Accounting","29","14","3","0","1","0","0","0","0","0","0","0","0","0","0","0","Marutzky, Eileen","47"
"ACTG","470","Ethical Environment Business","2656","Accounting","25","46","9","5","0","0","0","0","0","0","0","0","0","0","0","1","Scully, George","86"
"ACTG","500","Intro Financial Actg","2656","Accounting","21","21","9","0","0","0","0","0","0","0","0","0","0","0","0","0","Galvan, Abel","51"
"AH","180","Intro to Museum & Exhibition","2910","Art History","23","22","7","2","0","0","0","0","0","0","0","0","0","0","0","0","Grad Asst","54"
"AH","511","Toward New Hist/Art,1960-Prsnt","2910","Art History","12","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","Finegold, Andrew","15"
"AHS","210","Intro to Rehab Science","2797","Applied Health Sciences Admin","25","7","0","0","0","0","0","0","0","0","0","0","0","0","0","1","Hasnain, Rooshey","33"
"ANAT","441","Gross Human Anatomy","2387","Anatomy and Cell Biology","30","19","6","0","0","0","0","0","0","0","0","0","0","0","0","0","Cotanche, Douglas A","55"
"ANTH","314","Anthropology of Food","2841","Anthropology","8","6","3","0","0","0","0","0","0","0","0","0","0","0","0","3","Doane, Molly","20"
"ARCH","105","Architectural Studio 1","2911","School of Architecture","19","34","24","3","1","0","0","0","0","0","3","0","0","0","0","14","Bair, Kelly","98"
"ARCH","563","Architectural Technology III","2911","School of Architecture","8","4","0","0","0","0","0","0","1","0","0","0","0","0","0","0","Moddrell, Andrew","13"
"ARCH","566","Research Seminar","2911","School of Architecture","0","0","0","0","0","0","0","0","0","0","12","0","0","0","0","0","Andersen, Paul","12"
"ARCH","585","Arch Theory & History III","2911","School of Architecture","5","10","0","0","0","0","0","0","1","0","0","0","0","0","0","0","Somol, Robert E","16"
"ART","101","Signifying Practices","2583","Art","14","3","2","0","1","0","0","0","2","0","0","0","0","0","0","0","Delos Reyes, Jennifer","22"
"ART","140","Introduction to Sculpture","2583","Art","13","1","0","0","0","0","0","0","1","0","1","0","0","0","0","0","Showers-Cruser, Anna Lee","16"
"ART","212","Topics in Drawing I","2583","Art","11","2","2","0","0","0","0","0","1","0","0","0","0","0","0","0","Young, Nathaniel James","16"
"ART","381","Topics in Documentary Media","2583","Art","4","4","1","1","0","0","0","0","0","0","0","0","0","0","0","0","Lee, Kevin Ben","10"
"BA","190","UIC Business Seminar Program","2785","Business Administration Admini","0","0","0","0","0","0","0","0","0","0","136","0","0","0","0","0","Prazza, Angela J","136"
"BA","200","Managerial Communication","2785","Business Administration Admini","58","86","26","2","1","0","0","0","4","0","0","0","0","0","0","3","Kohler, William Russell","180"
"BA","200","Managerial Communication","2785","Business Administration Admini","31","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","Thomas, Richard Steven","34"
"BA","290","Business Ethics","2785","Business Administration Admini","19","4","2","0","0","0","0","0","0","0","1","0","0","0","0","1","McWilliams, Abagail","27"
"BA","290","Business Ethics","2785","Business Administration Admini","17","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","Thomas, Richard Steven","18"
"BHIS","410","Hlth Data Struct & Mgmt","2318","Biomed & Health Info Sciences","6","16","4","2","0","0","0","0","0","0","0","0","0","0","0","0","Cotton, Steven J","28"
"BHIS","410","Hlth Data Struct & Mgmt","2318","Biomed & Health Info Sciences","7","17","1","0","0","0","0","0","0","0","0","0","0","0","0","0","Patena, Karen R","25"
"BIOE","310","Biosystems Analysis","2437","Biomedical Eng - Engineering","15","7","5","1","4","0","0","1","0","0","0","0","0","0","0","10","Linninger, Andreas A","43"
"BIOE","480","Intro to Bioinformatics","2437","Biomedical Eng - Engineering","7","5","0","0","0","0","0","0","0","0","0","0","0","0","0","1","Liang, Jie","13"
"AAST","249","Black Freedom Movements","2363","Black Studies","12","5","5","0","0","0","0","0","1","0","0","0","0","0","0","1","Ransby, Barbara","24"
"ACTG","446","Federal Income Tax II","2656","Accounting","6","15","16","3","0","0","0","0","0","0","0","0","0","0","0","5","Kemp, Robert E","45"
"ACTG","525","Mgmt Control/Strateg Performnc","2656","Accounting","13","7","3","0","0","0","0","0","0","0","0","0","0","0","0","0","Balachandran, Sudhakar V","23"
"AH","100","Intro to Art &Art History","2910","Art History","21","24","11","2","7","0","0","0","1","0","0","0","0","0","0","8","Grad Asst","74"
"AH","532","Museum Collections","2910","Art History","14","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Scott, Jennifer A","14"
"AHS","200","Intro Integrated Health","2797","Applied Health Sciences Admin","13","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Kieso, Tiana Al-Aswad","13"
"AHS","365","Measurement in Rehab","2797","Applied Health Sciences Admin","7","5","1","0","0","0","0","0","0","0","0","0","0","0","0","0","Bulanda, Michelle M","13"
"ARCH","414","Contemporary Practices","2911","School of Architecture","6","8","3","0","0","0","0","0","0","0","0","0","0","0","0","0","Capomaggi, Maria Julia","17"
"ARCH","414","Contemporary Practices","2911","School of Architecture","1","8","7","1","0","0","0","0","0","0","1","0","0","0","0","0","Dunn, Sarah E","18"
"ARCH","499","Special Topics","2911","School of Architecture","2","7","3","0","1","0","0","0","0","0","0","0","0","0","0","0","Bair, Kelly","13"
"ART","160","Intro to Digital Photo","2583","Art","14","4","3","0","0","0","0","0","0","0","0","0","0","0","0","1","Bolen, Jeremy Christopher","22"
"ART","520","Seminar in Contemporary Theory","2583","Art","9","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Taft, Maggie","13"
"BA","100","Intro to UIC & Prof Dev","2785","Business Administration Admini","0","0","0","0","0","0","0","0","3","0","0","0","0","11","2","0","Wilson, Jeffrey Crossen","16"
"BA","420","Professional Presence","2785","Business Administration Admini","53","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Souri, Ranjit","53"
"BA","589","Corporate Bus Intern Program","2785","Business Administration Admini","0","0","0","0","0","0","0","0","0","0","1","0","0","47","0","0","Kubik, Elizabeth Virginia","48"
"BHIS","480","Mgmt & Bus Practices","2318","Biomed & Health Info Sciences","11","17","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Hitchcock, Lois Marie","28"
"BHIS","503","Comm Skills in HI","2318","Biomed & Health Info Sciences","45","27","2","0","3","0","0","0","0","0","0","0","0","0","0","1","Bimmerle, Cathleen","78"
"BIOS","104","Biology for Non-majors","2453","Biological Sciences","28","65","42","5","3","0","0","0","0","0","0","0","0","0","0","6","Muller, Michael T","149"
"BIOS","286","Biology of Brain","2453","Biological Sciences","30","48","45","4","1","0","0","0","0","0","0","0","0","0","0","7","Chuang, Chiou-Fen","135"
"BIOS","486","Animal Behav & Neuroethology","2453","Biological Sciences","12","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Park, Thomas J","19"
"BIOS","594","Current Topics in  Bio Sci Res","2453","Biological Sciences","19","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Howe, Henry Franklin","19"
"BMS","646","Cell and Tissue Biology","2387","Anatomy and Cell Biology","0","0","0","0","0","0","0","0","0","0","198","0","0","0","0","0","Art, Jonathan J","198"
"BSTT","535","Categorical Data Analysis","2891","Epidemiology and Biostatistics","9","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","Konda, Sreenivas","10"
"CELE","600","Elective Clerkship","2649","Administration","0","0","0","0","0","0","0","0","0","0","99","1","0","0","0","0","Thomas, Dorian E","100"
"CHEM","100","Chemistry and Life","2458","Chemistry","18","24","20","0","1","0","0","0","0","0","0","0","0","0","0","4","Rosenhouse-Dantsker, Avia","67"
"CHEM","101","Preparatory Chemistry","2458","Chemistry","24","51","70","13","14","0","0","0","0","0","0","0","0","0","0","16","Rosenhouse-Dantsker, Avia","188"
"CHEM","122","General Chemistry I Lecture","2458","Chemistry","38","92","58","25","17","0","0","0","1","0","0","0","0","0","0","18","Islam, Mohammad","249"
"ACTG","211","Intro Managerial Accounting","2656","Accounting","20","62","68","22","11","0","0","0","0","0","0","0","0","0","0","3","Jastrzebski, Ronald J","186"
"ACTG","474","Actg Information Systems","2656","Accounting","31","59","11","1","1","0","0","0","1","0","0","0","0","0","0","4","Chen, Jason Victor","108"
"ACTG","506","Management Accounting","2656","Accounting","12","11","3","0","0","0","0","0","0","0","0","0","0","0","0","0","Kemp, Robert E","26"
"AH","235","History of Design I","2910","Art History","2","6","4","1","0","0","0","0","1","0","0","0","0","0","0","4","Mekinda, Jonathan","18"
"ANTH","102","Intro to Archaeology","2841","Anthropology","43","68","70","20","7","0","0","0","0","0","0","0","0","0","0","9","LaMotta, Vincent","217"
"ARCH","200","Architecture and Society","2911","School of Architecture","0","0","0","0","0","0","0","0","0","0","74","0","0","0","0","5","Ahmed, Zehra Syed","79"
"ARCH","371","Architectural Theory 1","2911","School of Architecture","3","21","27","3","1","0","0","0","1","0","0","0","0","0","0","0","De Jong, Judith","56"
"ARCH","465","Advanced Topic Studio 1","2911","School of Architecture","13","26","11","0","0","0","0","0","1","0","0","0","0","0","0","0","Hicks, Stewart Roger","51"
"ARCH","531","Arch Theory & History I","2911","School of Architecture","5","15","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Somol, Robert E","20"
"ART","112","Introduction to Drawing","2583","Art","23","12","6","1","0","0","0","0","1","0","0","0","0","0","0","0","Mays, Devin Terence","43"
"ART","190","Intro to Socially Engaged Art","2583","Art","31","7","2","0","5","0","0","0","2","0","0","0","0","0","0","3","Lee, Lisa Yun","50"
"BA","200","Managerial Communication","2785","Business Administration Admini","82","81","7","1","1","0","0","0","0","0","0","0","0","0","0","4","Wang, Jie","176"
"BHIS","437","Health Care Data","2318","Biomed & Health Info Sciences","22","14","4","1","2","0","0","0","0","0","0","0","0","0","0","3","Orzechowski, John Stanley","46"
"BHIS","510","Health Care Info Systems","2318","Biomed & Health Info Sciences","35","18","5","1","1","0","0","0","0","0","0","0","0","0","0","1","Isola, Miriam L.","61"
"BHIS","515","Mgmt Hlth Care Comm Syst","2318","Biomed & Health Info Sciences","23","5","2","0","2","0","0","0","0","0","0","0","0","0","0","5","Ponder, Anthony","37"
"BIOE","403","Quality Assurance Med Products","2437","Biomedical Eng - Engineering","33","11","3","1","0","0","0","0","2","0","0","0","0","0","0","0","Bogdanowicz, Leszek B","50"
"BIOE","460","Biomaterials","2437","Biomedical Eng - Engineering","33","26","7","2","0","0","0","0","0","0","0","0","0","0","0","0","Shokuhfar, Tolou","68"
"BIOE","576","Sensory Prostheses","2437","Biomedical Eng - Engineering","13","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","Esmailbeigi, Hananeh","14"
"BIOE","594","Haptics I","2437","Biomedical Eng - Engineering","11","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","Luciano, Cristian J","12"
"BIOS","221","Genetics Lab","2453","Biological Sciences","89","91","43","6","3","0","0","0","0","0","0","0","0","0","0","4","Chong, Jer Pin","236"
"BIOS","230","Ecology and Evolution","2453","Biological Sciences","31","43","30","24","13","0","0","0","1","0","0","0","0","0","0","7","Mason-Gamer, Roberta J","149"
"BIOS","237","Human Skeleton","2841","Anthropology","9","4","3","1","0","0","0","0","0","0","0","0","0","0","0","1","Grad Asst","18"
"BIOS","272","Compar Vertebrate Anat & Phys","2453","Biological Sciences","7","21","10","5","5","0","0","0","0","0","0","0","0","0","0","2","Nelson, Karin Noel","50"
"BIOS","437","Tropical Ecology","2453","Biological Sciences","15","8","2","1","0","0","0","0","0","0","0","0","0","0","0","0","Howe, Henry Franklin","26"
"BIOS","490","Topics in Plant Ecology","2453","Biological Sciences","8","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","BassiriRad, Hormoz","10"
"BIOS","539","Ecology  & Evolution Seminar","2453","Biological Sciences","0","0","0","0","0","0","0","0","0","0","0","0","0","40","0","0","BassiriRad, Hormoz","40"
"BIOS","594","Science Writing","2453","Biological Sciences","16","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Stone, David E","16"
"BPS","595","Departmental Seminar","2295","Biopharmaceutical Sciences","0","0","0","0","0","0","0","0","0","0","0","0","0","22","0","0","Lee, Hyunwoo","22"
"BVIS","502","Clin Sciences for BVIS","2318","Biomed & Health Info Sciences","14","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Bucher, Karen","17"
"BVIS","505","Vis Learning & Thinking I","2318","Biomed & Health Info Sciences","19","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Lebowicz, Leah Amanda","19"
"CHE","381","Chem Engr Lab I","2709","Chemical Engrg","44","21","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Zdunek, Alan","65"
"CHEM","528","Chemical Separations","2458","Chemistry","5","15","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Shippy, Scott A.","20"
"CHSC","421","Community Health 1","2245","Community Health Sciences","8","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Velonis, Alisa Joy","10"
"CI","403","Literacy in the Disciplines","2783","Curriculum and Instruction","23","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Phillips, Nathan C","23"
"CI","406","Teaching & Learning Social Sci","2783","Curriculum and Instruction","13","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Radinsky, Joshua Longstreth","20"
"CI","589","Literacy and Technology","2783","Curriculum and Instruction","12","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","Phillips, Nathan C","13"
"CLER","604","Surgery","2271","Surgery","0","0","0","0","0","1","0","0","0","0","45","0","0","0","0","0"," ,","46"
"CLER","618","Pediatrics","2821","Pediatrics","0","0","0","0","0","0","0","0","0","0","18","0","0","0","0","0","McLauchlan, Heather M.","18"
"CLER","621","Family Practice","2254","Family and Community Medicine","0","0","0","0","0","0","0","0","0","0","21","0","0","0","0","0"," ,","21"
"CLER","631","Obstetrics and Gynecology","2677","Obstetrics & Gynecology","0","0","0","0","0","0","0","0","0","0","14","3","0","0","0","0","Durkee, Timothy James","17"
"CLER","634","Surgery","2285","Surg/Surgical Specialties","0","0","0","0","0","1","0","0","0","0","12","0","0","0","0","0"," ,","13"
"CLER","672","Laboratory Medicine","2219","Pathology","0","0","0","0","0","0","0","0","0","0","59","0","0","0","0","0","Lin, Amy Yamei","59"
"CLJ","101","Intro to Crim, Law, & Justice","2909","Criminology, Law, and Justice","113","183","76","26","10","0","0","0","1","0","1","0","0","0","0","19","Matoesian, Greg","429"
"CLJ","121","Violence in Society","2909","Criminology, Law, and Justice","57","5","0","0","0","0","0","0","0","0","0","0","0","0","0","1","McDonald, Aubri F","63"
"CLJ","271","Afr Amer & Politcs Incarceratn","2363","Black Studies","4","4","2","0","0","0","0","0","0","0","0","0","0","0","0","0","Jun, Helen Heran","10"
