"CRS SUBJ CD","CRS NBR","CRS TITLE","DEPT CD","DEPT NAME","A","B","C","D","F","ADV","CR","DFR","I","NG","NR","O","PR","S","U","W","Primary Instructor","Grade Regs"
"IE","342","Probability & Stat for Engr","2323","Mechanical & Industrial Engr","3","8","3","2","2","0","0","0","0","0","0","0","0","0","0","0","Li, Lin","18"
"MATH","210","Calculus III","2610","Math, Statistics, & Comp Scnc","10","8","11","6","5","0","0","0","1","0","0","0","0","0","0","3","Bronstein, Albert","44"
"MATH","417","Complex Analysis","2610","Math, Statistics, & Comp Scnc","8","5","7","2","0","0","0","0","0","0","0","0","0","0","0","5","Knessl, Charles","27"
"ACTG","210","Intro Financial Accounting","2656","Accounting","9","11","5","5","3","0","0","0","0","0","0","0","0","0","0","9","Galvan, Abel","42"
"ACTG","494","Professional Presence","2656","Accounting","20","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Popowits, Michael T","20"
"AH","100","Intro to Art &Art History","2910","Art History","7","15","4","0","1","0","0","0","0","0","0","0","0","0","0","0","Grad Asst","27"
"ARAB","116","Intensive Intermed Arabic","2349","Classics & Mediterran Studies","12","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Kamal, Mustapha","14"
"BHIS","460","Intro to Hlth Informatics","2318","Biomed & Health Info Sciences","24","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Swirsky, Eric S","26"
"BHIS","511","Appl of Hlthcare Info Sys","2318","Biomed & Health Info Sciences","23","25","7","0","2","0","0","0","0","0","0","0","0","0","0","1","Bimmerle, Cathleen","58"
"BVIS","400","Clin Sciences for Biomed Vis","2318","Biomed & Health Info Sciences","9","8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Daugherty, John M","17"
"CHEM","101","Preparatory Chemistry","2458","Chemistry","9","18","12","5","4","0","0","0","0","0","0","0","0","0","0","3","Grad Asst","51"
"CI","504","Secondary Literacy","2783","Curriculum and Instruction","21","2","0","0","0","0","0","0","0","0","0","0","0","0","0","1","Grad Asst","24"
"CI","528","Literacy Assessment","2783","Curriculum and Instruction","24","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Boran, Karen M","25"
"CLER","602","Psychiatry","2722","Psychiatry","0","0","0","0","0","9","0","0","0","0","30","9","1","0","0","0","Instructor, Missing","49"
"CLER","604","Surgery","2271","Surgery","0","0","0","0","0","1","0","0","0","0","46","0","0","0","0","0","Instructor, Missing","47"
"CLER","612","Medicine Sub-Internship","2586","Medicine","0","0","0","0","0","2","0","0","0","0","16","15","0","0","0","0","Instructor, Missing","33"
"CLER","634","Surgery","2285","Surg/Surgical Specialties","0","0","0","0","0","0","0","0","0","0","13","0","0","0","0","1","Instructor, Missing","14"
"CLER","635","Medicine","2532","Med & Medical Specialties","0","0","0","0","0","0","0","0","0","0","12","0","0","0","0","0","Instructor, Missing","12"
"CLJ","301","Writing in the Discipline","2909","Criminology, Law, and Justice","0","0","0","0","0","0","0","0","0","0","0","0","0","15","2","0","Grad Asst","17"
"COMM","315","Group Communication","2493","Communication","8","9","0","1","0","0","0","0","0","0","0","0","0","0","0","0","Jones, John A","18"
"COMM","474","Internship","2493","Communication","0","0","0","0","0","0","0","0","0","0","21","0","0","0","0","1","Chang, Hui-Ching","22"
"DADM","319","Comprehensive Care III-A","2758","Dentistry Administration","35","60","1","0","2","0","0","0","0","0","1","0","0","0","0","0","Rowan, Susan A","99"
"DBSC","310","Dent Public Hlth &Occup Hlth","2628","Pediatric Dentistry","95","4","1","0","0","0","0","0","0","0","0","0","0","0","0","0","Hryhorczuk, Christine S","100"
"ECE","225","Circuit Analysis","2949","Electrical & Computer Engr","4","2","3","3","0","0","0","0","0","0","0","0","0","0","0","0","Caliskan, Vahe","12"
"ECON","121","Principles of Macroeconomics","2525","Economics","12","9","1","1","1","0","0","0","0","0","0","0","0","0","0","1","Grad Asst","25"
"ED","594","Special Topics in Educ:Physics","2208","Education","24","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Stankevitz, James H","24"
"ENGL","160","Academic Writing I","2492","English","7","3","0","0","3","0","0","0","0","0","0","0","0","0","0","2","Grad Asst","15"
"ENGL","212","Intro Writing of Fiction","2492","English","16","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","Mohanraj, Mary Anne","17"
"ENGL","242","Eng Lit II 1660-1900","2492","English","10","21","9","0","1","0","0","0","0","0","0","0","0","0","0","2","Grad Asst","43"
"ENTR","502","Entrepreneurship","2846","Managerial Studies","10","23","2","0","0","0","0","0","0","0","0","0","0","0","0","0","Sze, Andy","35"
"FIN","500","Intro to Corp Finance","2691","Finance","16","19","3","0","1","0","0","0","0","0","0","0","0","0","0","0","Binder, John J","39"
"ACTG","516","Financial Statement Analysis","2656","Accounting","8","7","0","0","0","0","0","0","1","0","0","0","0","0","0","0","Ramakrishnan, Ram T S","16"
"BHIS","517","Health Care Info Security","2318","Biomed & Health Info Sciences","43","7","1","0","0","0","0","0","1","0","0","0","0","0","0","0","Stevenson, Greer W.P.","52"
"BIOS","331","Ecology Laboratory","2453","Biological Sciences","15","16","5","1","0","0","0","0","2","0","0","0","0","0","0","1","Brown, Joel S","40"
"BVIS","520","Adv Imaging Applications","2318","Biomed & Health Info Sciences","15","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Dixon, Scott Anthony","15"
"CHEM","232","Organic Chemistry I","2458","Chemistry","12","32","58","16","36","0","0","0","1","0","0","0","0","0","0","15","Grad Asst","170"
"CLJ","210","Principles of Criminal Law","2909","Criminology, Law, and Justice","19","14","6","1","0","0","0","0","0","0","0","0","0","0","0","0","Grad Asst","40"
"DADM","325","Extramural Clinical Experience","2758","Dentistry Administration","0","0","0","0","0","0","0","0","0","0","0","0","0","63","0","0","Evans, Caswell","63"
"ECON","218","Microeconomics","2525","Economics","10","12","13","1","0","0","0","0","0","0","0","0","0","0","0","3","Fang, Xin","39"
"ECON","328","Public Finance","2525","Economics","16","5","3","0","0","0","0","0","1","0","0","0","0","0","0","2","Grad Asst","27"
"FIN","473","Intro to Risk Management","2672","Information/Decision Sciences","4","4","2","1","0","0","0","0","1","0","0","0","0","0","0","0","Lee, Yew-Sing Thomas","12"
"GWS","102","Global Women & Gender","2369","Gender and Women's Studies","14","8","3","0","0","0","0","0","0","0","5","0","0","0","0","0","Jackson, Lynette A.","30"
"HIM","410","Intro to the Hlthcare Sys","2318","Biomed & Health Info Sciences","4","5","2","2","0","0","0","0","0","0","0","0","0","0","0","1","Prater, Valerie S","14"
"HIST","281","Topics in Social History","2316","History","6","5","3","1","1","0","0","0","0","0","0","0","0","0","0","0","Johnston, Robert D.","16"
"HPA","403","US Health Care System","2399","Health Policy & Administration","14","8","0","0","0","0","0","0","0","0","0","0","0","0","0","1","Mullner, Ross M","23"
"IDS","371","Business Statistics II","2672","Information/Decision Sciences","8","9","7","8","4","0","0","0","0","0","0","0","0","0","0","6","Velebit, Milan","42"
"LALS","278","Lat Amer/Latino Film Stdies","2988","Latin American &Latino Studies","16","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Klinger, Gabriel C","16"
"MATH","090","Intermediate Algebra","2610","Math, Statistics, & Comp Scnc","0","0","0","0","0","0","0","0","0","0","0","0","0","9","6","2","Kafka, Calvin C","17"
"MATH","210","Calculus III","2610","Math, Statistics, & Comp Scnc","19","7","11","2","1","0","0","0","0","0","0","0","0","0","0","3","Cabrera, David S","43"
"ME","205","Intro to Thermodynamics","2323","Mechanical & Industrial Engr","8","6","14","4","2","0","0","0","0","0","0","0","0","0","0","0","Aggarwal, Suresh K","34"
"MGMT","340","Intro to Organizations","2846","Managerial Studies","26","2","0","0","0","0","0","0","0","0","0","0","0","0","0","1","Grad Asst","29"
"MGMT","452","Organizational Behavior","2846","Managerial Studies","3","5","6","0","1","0","0","0","0","0","0","0","0","0","0","1","Grad Asst","16"
"MGMT","495","Competitive Strategy","2846","Managerial Studies","6","10","2","4","2","0","0","0","0","0","0","0","0","0","0","0","Miller, Michael T.","24"
"MGMT","541","Organizational Behavior","2846","Managerial Studies","26","5","1","0","0","0","0","0","0","0","0","0","0","0","0","0","Barlow, Christopher","32"
"NUEL","310","Explrg Complmentry/Alt Pract","2591","Nursing Administration","11","1","0","0","0","0","0","0","0","0","1","0","0","0","0","1","Schumacher, Ruth E","14"
"NUEL","517","Metabol Disturb/Older Adult","2591","Nursing Administration","14","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Berry, Jean K","14"
"NURS","385","Clin Concpt Populatn-Focus Nsg","2591","Nursing Administration","14","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Grad Asst","16"
"NURS","527","Nursing Inquiry II","2591","Nursing Administration","14","4","0","0","0","0","0","0","0","0","0","0","0","0","0","1","Kapella, Mary C","19"
"NURS","529","Issues of Adv Pract in Nursg","2591","Nursing Administration","67","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Andreoni, Vicki A","72"
"ACTG","506","Management Accounting","2656","Accounting","8","16","8","1","1","0","0","0","0","0","0","0","0","0","0","0","Chalos, Peter","34"
"ANTH","100","Human Adventure","2841","Anthropology","26","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Grad Asst","29"
"BIOS","101","Populations & Communities","2453","Biological Sciences","12","5","4","0","1","0","0","0","0","0","0","0","0","0","0","0","Molumby, Alan J","22"
"BIOS","240","Homeostasis","2453","Biological Sciences","31","44","47","7","1","0","0","0","0","0","0","0","0","0","0","11","Malchow, Robert Paul","141"
"BIOS","350","General Microbiology","2453","Biological Sciences","17","26","24","11","8","0","0","0","1","0","1","0","0","0","0","9","Gibbons, Sandra Helen","97"
"BVIS","545","Computer-based Multimedia","2318","Biomed & Health Info Sciences","6","8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Blew, Gregory A","14"
"CHEM","112","General Chemistry I","2458","Chemistry","6","17","37","24","15","0","0","0","0","0","0","0","0","0","0","4","Grad Asst","103"
"CLER","601","Obstetrics and Gynecology","2225","Obstetrics & Gynecology","0","0","0","0","0","4","0","0","0","0","41","3","2","0","0","0","Instructor, Missing","50"
"CLJ","262","Research Methods II","2909","Criminology, Law, and Justice","4","18","17","2","0","0","0","0","0","0","0","0","0","0","0","4","Grad Asst","45"
"COMM","101","Intro to Communication","2493","Communication","16","6","4","0","2","0","0","0","0","0","0","0","0","0","0","0","Grad Asst","28"
"CS","201","Discrete Structures I","2699","Computer Science","7","6","7","8","4","0","0","0","0","0","0","0","0","0","0","2","Sistla, Aravinda Prasad","34"
"DADM","332","Comprehensive Care IV-A","2758","Dentistry Administration","42","20","0","0","1","0","0","0","0","0","0","0","0","0","0","0","Jurgens-Toepke, Pamela","63"
"ECON","221","Macroeconomics","2525","Economics","8","15","10","2","1","0","0","0","0","0","0","0","0","0","0","1","Karras, Georgios","37"
"ECON","436","Mathematical Economics","2525","Economics","9","1","1","0","0","0","0","0","0","0","0","0","0","0","0","2","Peck, Richard Merton","13"
"ED","421","Advanced Educ Psychology","2208","Education","24","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Grad Asst","24"
"ENDO","353","Endodontics Clinic II","2216","Endodontics","53","9","1","0","0","0","0","0","0","0","0","0","0","0","0","0","Barrows, Michael John","63"
"EOHS","482","Occupational Safety Science","2731","Environmtl & Occuptnl Hlth Sci","6","4","1","0","0","0","0","0","0","0","0","0","0","0","0","1","Standard, John J","12"
"HIST","272","China Since 1911","2316","History","8","5","5","1","0","0","0","0","0","0","0","0","0","0","0","2","Hostetler, Laura E","21"
"HIST","300","Topics in Rsch and Writng","2316","History","8","2","4","1","1","0","0","0","0","0","0","0","0","0","0","0","Grad Asst","16"
"HN","203","Culture and Food Lab","2960","Kinesiology and Nutrition","14","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","Staver, Michael J","16"
"HN","421","Clinical Practice II","2960","Kinesiology and Nutrition","0","0","0","0","0","0","0","20","0","0","0","0","0","0","0","0","Shifley, Jamie Alyssa Sutton","20"
"IDS","532","Intro to Operations Mgmt","2672","Information/Decision Sciences","12","28","3","0","0","0","0","0","0","0","0","0","0","0","0","4","Ho, James Kar-Yew","47"
"IPHS","511","Personal Leadership Devel","2592","School of Public Health","11","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Rowitz, Louis","11"
"IPHS","594","Health Disparities Research","2592","School of Public Health","10","1","0","0","0","0","0","0","1","0","0","0","0","0","0","1","Barrett, Richard E","13"
"IPHS","650","Field Experience In PH","2592","School of Public Health","0","0","0","0","0","0","0","8","0","0","0","0","0","4","0","0","Altfeld, Susan Joan","12"
"KN","452","Adv Exercise Physiology","2960","Kinesiology and Nutrition","1","6","4","1","0","0","0","0","1","0","0","0","0","0","0","1","Horswill, Craig Alan","14"
"LAS","299","LAS Study Abroad","2410","LAS Administration","0","0","0","0","0","0","0","0","0","0","92","0","0","0","0","0","Ellis, Shannon Leigh","92"
"MATH","141","Algebraic & Geom Structures","2610","Math, Statistics, & Comp Scnc","6","5","2","1","0","0","0","0","0","0","1","0","0","0","0","0","Klaff, Benjamin G","15"
"ACTG","211","Intro Managerial Accounting","2656","Accounting","6","14","17","11","3","0","0","0","0","0","0","0","0","0","0","2","Salama, Yehia A.","53"
"ACTG","315","Intermediate Financial Actg I","2656","Accounting","6","5","17","5","1","0","0","0","0","0","0","0","0","0","0","0","Leventhal, Brian W","34"
"ACTG","445","Federal Income Tax I","2656","Accounting","1","7","7","0","1","0","0","0","0","0","0","0","0","0","0","0","Melevin, Tim L","16"
"ACTG","474","Actg Information Systems","2656","Accounting","5","8","1","0","0","0","0","0","1","0","0","0","0","0","0","1","Goodman, Charles Joseph","16"
"ACTG","500","Intro Financial Actg","2656","Accounting","25","5","1","0","0","0","0","0","0","0","0","0","0","0","0","0","Holmer Lewis, Shari R","31"
"ASST","272","China Since 1911","2316","History","7","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","Hostetler, Laura E","11"
"BHIS","437","Health Care Data","2318","Biomed & Health Info Sciences","7","4","2","0","0","0","0","0","1","0","0","0","0","0","0","0","Orzechowski, John Stanley","14"
"BHIS","503","Comm Skills in HI","2318","Biomed & Health Info Sciences","24","8","1","0","1","0","0","0","7","0","0","0","0","0","0","2","Swirsky, Eric S","43"
"BIOS","220","Genetics","2453","Biological Sciences","13","28","26","4","4","0","0","0","0","0","0","0","0","0","0","14","Grad Asst","89"
"BIOS","230","Ecology and Evolution","2453","Biological Sciences","8","13","9","5","3","0","0","0","0","0","0","0","0","0","0","3","Nelson, Karin Noel","41"
"CELE","604","Emergency  Medicine","2498","Emergency Medicine","0","0","0","0","0","4","0","0","0","0","11","4","0","0","0","0","Instructor, Missing","19"
"CHEM","233","Organic Chemistry Lab I","2458","Chemistry","15","33","40","5","3","0","0","0","0","0","0","0","0","0","0","10","Grad Asst","106"
"CI","594","Special Topics in Curr & Instr","2783","Curriculum and Instruction","15","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Flores, Griselda E","15"
"CLER","605","Medicine","2586","Medicine","0","0","0","0","0","0","0","0","0","0","46","0","0","0","0","0","Instructor, Missing","46"
"CLER","608","Essent of Clin Pract & Prof","2649","Administration","0","0","0","0","0","0","0","0","0","0","181","0","0","0","0","0","Instructor, Missing","181"
"CLER","619","Surgery","2848","Surgery","0","0","0","0","0","0","0","0","0","0","10","0","0","0","0","0","Anderson, Richard C","10"
"CLER","620","Medicine","2554","Internal Medicine","0","0","0","0","0","0","0","0","0","0","15","0","0","0","0","0","Fischer, Jacqueline L","15"
"CLJ","101","Intro to Crim, Law, & Justice","2909","Criminology, Law, and Justice","17","11","5","0","2","0","0","0","0","0","0","0","0","0","0","0","Grad Asst","35"
"CLJ","220","Criminology","2909","Criminology, Law, and Justice","6","18","9","2","0","0","0","0","1","0","0","0","0","0","0","0","Frohmann, Lisa G","36"
"CME","201","Statics","2737","Civil, Matls & Env Engineering","9","6","8","2","0","0","0","0","0","0","0","0","0","0","0","0","Karpov, Eduard","25"
"COMM","304","Male-Female Communication","2493","Communication","0","10","1","0","0","0","0","0","0","0","0","0","0","0","0","1","Lind, Rebecca Ann","12"
"ECE","340","Electronics I","2949","Electrical & Computer Engr","13","3","0","0","0","0","0","0","0","0","0","0","0","0","0","1","Abu Salah, Lo'Ay Mohammad","17"
"ED","429","Practicum: Mid & HS Classrooms","2208","Education","15","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Mitchener, Carole P","15"
"ED","501","Ed Data & Interpretation","2208","Education","13","2","0","0","0","0","0","0","0","0","1","0","0","0","0","0","Dobria, Lidia","16"
"ENGL","222","Tutoring in Writing Center","2492","English","9","2","2","0","0","0","0","0","0","0","0","0","0","0","0","1","Saravia, Lydia A.","14"
"ENGL","240","Lit. and Critical Methods","2492","English","7","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Schaafsma, David W","13"
"ENGL","491","Adv Writing of Fiction","2492","English","7","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Wildman, Eugene","14"
"ENGR","289","Cooperative Engr Practice","2284","Engineering Admin","0","0","0","0","0","0","0","0","1","0","0","0","0","58","0","0","Kaplan, Kate Lynn","59"
"PEDD","335","Honors Pediatric Dentistry","2628","Pediatric Dentistry","0","0","0","0","0","0","0","0","0","0","0","0","0","17","0","0","Salzmann, Larry","17"
"POLS","353","Constitutional Law","2734","Political Science","5","7","0","0","0","0","0","0","1","0","0","0","0","0","0","2","Lyles, Kevin L","15"
"RELE","600","Elective Clerkship","2445","Administration & Gen Exp","0","0","0","0","0","1","0","0","0","0","20","4","0","0","0","0","Thomas, Dorian E","25"
"SOC","201","Intro Sociological Statistics","2772","Sociology","11","13","5","2","1","0","0","0","0","0","0","0","0","0","0","1","Hall, Matthew","33"
"SPED","582","Collab w/Family Community","2588","Special Education","12","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Kessler, Michele Lynn","15"
"UPP","202","Planning Great Cities","2727","Urban Planning and Policy","7","4","1","0","0","0","0","0","3","0","0","0","0","0","0","0","Daas, Charles Frederick","15"
"UPP","493","Grant Writing","2727","Urban Planning and Policy","14","4","0","0","1","0","0","0","1","0","0","0","0","0","0","0","Jenkins, Noah","20"
"UPP","590","Professional Practice Exp","2727","Urban Planning and Policy","0","0","0","0","0","0","0","0","14","0","0","0","0","10","0","0","Winkle, Curtis Richard","24"
"ACTG","316","Intermediate Financial Actg II","2656","Accounting","5","12","12","8","3","0","0","0","0","0","0","0","0","0","0","2","Salama, Yehia A.","42"
"ACTG","500","Intro Financial Actg","2656","Accounting","0","0","0","0","0","0","0","0","0","0","13","0","0","0","0","2","Das, Somnath","15"
"AH","278","Topics in Asian Art and Arch","2910","Art History","5","9","0","1","0","0","0","0","0","0","0","0","0","0","0","0","Grad Asst","15"
"BA","589","Corporate Bus Intern Program","2785","Business Administration Admini","0","0","0","0","0","0","0","0","0","0","22","0","0","0","0","0","Karras, John J","22"
"BHIS","406","Medical Terminology for HIM","2318","Biomed & Health Info Sciences","30","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","Wencel-Drake, June D","31"
"BHIS","538","Health Care IT Admin","2318","Biomed & Health Info Sciences","19","14","1","0","0","0","0","0","0","0","0","0","0","0","0","0","Pawola, Lawrence M.","34"
"CELE","600","Elective Clerkship","2649","Administration","0","0","0","0","0","1","0","0","0","0","41","7","0","0","0","0","Instructor, Missing","49"
"CI","484","Curri & Instruct Middle School","2783","Curriculum and Instruction","27","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","Hart, Timothy J","28"
"CLJ","240","Criminal Justice Organizations","2909","Criminology, Law, and Justice","21","10","4","0","1","0","0","0","0","0","0","0","0","0","0","1","Grad Asst","37"
"CME","203","Strength Of Materials","2737","Civil, Matls & Env Engineering","22","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Reddy, Krishna R","32"
"DHD","444","Assistive Technol in Schools","2871","Disability & Human Development","9","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Marsden-Johnson, Jan","10"
"ECE","341","Probabil &Rand Proc for Engr","2949","Electrical & Computer Engr","5","5","4","0","1","0","0","0","0","0","0","0","0","0","0","0","Ansari, Rashid","15"
"ECON","346","Econometrics","2525","Economics","14","7","1","0","0","0","0","0","0","0","0","0","0","0","0","0","Grad Asst","22"
"ECON","520","Microecon for Business","2525","Economics","28","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Skorburg, John W","31"
"ED","402","Phil Ed & Urban School Policy","2208","Education","22","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","Weldon, Ward W","23"
"ED","445","Adolescence & Schools","2208","Education","17","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Grad Asst","20"
"EDPS","548","Ldrshp for Literacy Instructn","2783","Curriculum and Instruction","23","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Carter-Hill, Nancy","24"
"ENGL","109","Amer Literature & Culture","2492","English","13","5","1","0","0","0","0","0","0","0","0","0","0","0","0","0","Grad Asst","19"
"EPSY","453","Ed Program & Marketing in ECE","2621","Educational Psychology","12","3","2","0","1","0","0","0","0","0","0","0","0","0","0","0","Hamburg, Linda L","18"
"FIN","594","Fixed Income","2691","Finance","17","25","1","0","0","0","0","0","0","0","0","0","0","0","0","0","Boudt, Kris","43"
"FIN","594","Risk Management","2691","Finance","35","8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Banks, Marcia A","43"
"HIST","101","Western Civ Since 1648","2316","History","16","10","4","0","2","0","0","0","0","0","0","0","0","0","0","1","Sack, James J","33"
"HIST","114","Topics in World History","2316","History","10","13","6","7","9","0","0","0","2","0","0","0","0","0","0","6","Daly, Jonathan W.","53"
"LAS","289","LAS Internship","2410","LAS Administration","0","0","0","0","0","0","0","0","5","0","0","0","0","9","0","0","Hursey, Robin","14"
"MATH","165","Calculus for Business","2610","Math, Statistics, & Comp Scnc","11","4","6","2","1","0","0","0","0","0","0","0","0","0","0","1","Cabrera, David S","25"
"MATH","210","Calculus III","2610","Math, Statistics, & Comp Scnc","6","3","2","3","5","0","0","0","0","0","0","0","0","0","0","1","O'Brien, Mark Richard","20"
"MBA","500","Corporate Strategy","2785","Business Administration Admini","15","18","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Shanley, Mark","33"
"MBA","590","Topics in Strategy and Policy","2785","Business Administration Admini","16","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Gordon, Marvin Arthur","16"
"ANTH","272","North American Indians","2841","Anthropology","12","6","0","0","0","0","0","0","1","0","0","0","0","0","0","0","Hasenstab, Robert John","19"
"BHIS","528","Consumer Hlth Informatics","2318","Biomed & Health Info Sciences","36","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","Dieter, Michael G","37"
"BIOS","100","Biol of Cells & Organisms","2453","Biological Sciences","6","16","13","5","1","0","0","0","0","0","0","0","0","0","0","2","Muller, Michael T","43"
"BIOS","221","Genetics Lab","2453","Biological Sciences","20","17","6","1","0","0","0","0","0","0","0","0","0","0","0","1","Grad Asst","45"
"CI","428","Curric & Teaching Secondary Ed","2783","Curriculum and Instruction","13","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Mitchener, Carole P","15"
"CLER","616","Obstetrics and Gynecology","2264","Obstetrics & Gynecology","0","0","0","0","0","0","0","0","0","0","10","0","0","0","0","0","Lee, Thomas Gregory","10"
"CLJ","261","Research Methods I","2909","Criminology, Law, and Justice","29","14","0","0","1","0","0","0","0","0","0","0","0","0","0","0","Grad Asst","44"
"CLJ","345","Police in Society","2909","Criminology, Law, and Justice","9","7","6","0","0","0","0","0","0","0","0","0","0","0","0","2","Buslik, Marc S","24"
"COMM","102","Intro Interpersonal Comm","2493","Communication","21","34","6","0","1","0","0","0","0","0","0","0","0","0","0","0","Grad Asst","62"
"COMM","103","Intro to Media","2493","Communication","8","14","6","0","2","0","0","0","0","0","0","0","0","0","0","0","Bui, Diem-My Thi","30"
"CS","107","Intro Comp & Programming","2699","Computer Science","4","3","2","4","0","0","0","0","0","0","0","0","0","0","0","3","Lillis, John P","16"
