"CRS SUBJ CD","CRS NBR","CRS TITLE","DEPT CD","DEPT NAME","A","B","C","D","F","ADV","CR","DFR","I","NG","NR","O","PR","S","U","W","Primary Instructor","Grade Regs"
"ECE","341","Probabil &Rand Proc for Engr","2949","Electrical & Computer Engr","4","4","2","0","0","0","0","0","0","0","0","0","0","0","0","1","Ansari, Rashid","11"
"ED","210","Educative Process","2208","Education","14","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Grad Asst","14"
"EDPS","548","Ldrshp for Literacy Instructn","2783","Curriculum and Instruction","12","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","Carter-Hill, Nancy","13"
"EDPS","594","Special Topics in Ed Policy","2835","Educational Policy Studies","18","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","Danley, Lynette L","19"
"ENGL","109","Amer Literature & Culture","2492","English","6","2","2","2","3","0","0","0","0","0","0","0","0","0","0","3","Grad Asst","18"
"GWS","102","Global Women & Gender","2369","Gender and Women's Studies","19","3","0","0","3","0","0","0","0","0","0","0","0","0","0","0","Grad Asst","25"
"GWS","224","Gender & Society","2772","Sociology","5","2","2","0","0","0","0","0","0","0","0","0","0","0","0","1","Grad Asst","10"
"HIST","100","Western Civ To 1648","2316","History","12","15","2","1","3","0","0","0","2","0","0","0","0","0","0","1","Sack, James J","36"
"HPA","495","MHA Preceptorship","2399","Health Policy & Administration","0","0","0","0","0","0","0","0","0","0","18","0","0","0","0","1","Greenspan, Benn Josef","19"
"IE","342","Probability & Stat for Engr","2323","Mechanical & Industrial Engr","11","11","6","1","0","0","0","0","0","0","0","0","0","0","0","0","Yarin, Alexander","29"
"KN","372","Motor Control & Learning","2960","Kinesiology and Nutrition","16","23","7","0","0","0","0","0","0","0","0","0","0","0","0","0","Walter, Charles B","46"
"MATH","310","Applied Linear Algebra","2610","Math, Statistics, & Comp Scnc","10","17","18","10","2","0","0","0","1","0","0","0","0","0","0","7","Carraminana, Rodrigo B","65"
"MATH","417","Complex Analysis","2610","Math, Statistics, & Comp Scnc","2","4","4","0","1","0","0","0","0","0","0","0","0","0","0","2","Klaff, Benjamin G","13"
"MBA","500","Corporate Strategy","2785","Business Administration Admini","15","19","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Shanley, Mark","34"
"AAST","225","Racial and Ethnic Groups","2772","Sociology","2","3","4","1","1","0","0","0","0","0","0","0","0","0","0","1","Grad Asst","12"
"ACTG","500","Intro Financial Actg","2656","Accounting","17","19","5","5","0","0","0","0","0","0","0","0","0","0","0","2","Leventhal, Brian W","48"
"ARAB","116","Intensive Intermed Arabic","2349","Classics & Mediterran Studies","12","2","0","0","0","0","0","0","1","0","0","0","0","0","0","0","Kamal, Mustapha","15"
"ARCH","591","Arch Study Abroad","2911","School of Architecture","0","0","0","0","0","0","0","0","0","0","11","0","0","0","0","0","Manaves, John G","11"
"CHEM","114","General Chemistry II","2458","Chemistry","11","17","28","10","7","0","0","0","0","0","0","0","0","0","0","44","Grad Asst","117"
"CI","472","Testing/ESL Instruction","2783","Curriculum and Instruction","24","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Grad Asst","31"
"CI","484","Curri & Instruct Middle School","2783","Curriculum and Instruction","7","25","1","0","0","0","0","0","2","0","0","0","0","0","0","1","Grad Asst","36"
"CI","484","Curri & Instruct Middle School","2783","Curriculum and Instruction","22","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Klonsky, Michael K","22"
"CI","594","SpecTopInCurr&Instr:Physics","2783","Curriculum and Instruction","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Stankevitz, James H","10"
"CLER","601","Obstetrics and Gynecology","2225","Obstetrics & Gynecology","0","0","0","0","0","1","0","0","0","0","47","0","0","0","0","0","Courtesy, Instructor","48"
"CLER","635","Medicine","2532","Med & Medical Specialties","0","0","0","0","0","0","0","0","0","0","12","0","0","0","0","0","Courtesy, Instructor","12"
"DADM","316","Comprehensive Care II A","2758","Dentistry Administration","89","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Lamb, Courtney C","96"
"ECE","311","Communication Engineering","2949","Electrical & Computer Engr","5","6","2","0","0","0","0","0","0","0","0","0","0","0","0","1","Abu Salah, Lo'Ay Mohammad","14"
"ED","421","Advanced Educ Psychology","2208","Education","30","5","0","0","0","0","0","0","1","0","2","0","0","0","0","0","Grad Asst","38"
"ENGL","243","American Lit to 1900","2492","English","12","23","3","1","1","0","0","0","0","0","0","0","0","0","0","1","Grad Asst","41"
"ENGR","289","Cooperative Engr Practice","2284","Engineering Admin","0","0","0","0","0","0","0","0","0","0","0","0","0","39","0","0","Kaplan, Kate Lynn","39"
"EOHS","482","Occupational Safety Science","2731","Environmtl & Occuptnl Hlth Sci","8","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Standard, John J","13"
"EPSY","446","Character Early Adolescence","2621","Educational Psychology","45","8","1","0","0","0","0","0","0","0","0","0","0","0","0","4","Grad Asst","58"
"FIN","320","Managerial Finance","2691","Finance","9","7","0","0","0","0","0","0","0","0","1","0","0","0","0","1","Waite, Stanley","18"
"FIN","473","Intro to Risk Management","2672","Information/Decision Sciences","2","2","1","1","2","0","0","0","0","0","0","0","0","0","0","2","Lee, Yew-Sing Thomas","10"
"FIN","500","Intro to Corp Finance","2691","Finance","9","15","3","0","0","0","0","0","0","0","0","0","0","0","0","1","Binder, John J","28"
"HIST","206","Earlier Middle Ages","2316","History","4","16","6","1","2","0","0","0","1","0","0","0","0","0","0","4","Fanning, Steven C","34"
"HPA","402","Soc Ethics & Public Health","2399","Health Policy & Administration","7","7","1","1","0","0","0","0","0","0","0","0","0","0","0","0","Swartzman, Daniel","16"
"IPHS","650","Field Experience In PH","2592","School of Public Health","0","0","0","0","0","0","0","20","0","0","0","0","0","2","0","0","Turnock, Bernard J","22"
"MATH","160","Finite Math for Business","2610","Math, Statistics, & Comp Scnc","7","6","6","3","0","0","0","0","0","0","0","0","0","0","0","0","Cohen, Elizabeth Bruce","22"
"MGMT","340","Intro to Organizations","2846","Managerial Studies","13","7","2","0","0","0","0","0","0","0","0","0","0","0","0","0","Grad Asst","22"
"MGMT","452","Organizational Behavior","2846","Managerial Studies","6","5","1","0","0","0","0","0","0","0","0","0","0","0","0","0","Grad Asst","12"
"MGMT","463","Negotiation &Conflict Resolutn","2846","Managerial Studies","30","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","Barnum, Darold","31"
"ACTG","500","Intro Financial Actg","2656","Accounting","0","0","0","0","0","0","0","0","0","0","36","0","0","0","0","0","Kim, Kyonghee","36"
"BHIS","437","Health Care Data","2318","Biomed & Health Info Sciences","25","7","0","0","1","0","0","0","0","0","0","0","0","0","0","4","Bobis, Kenneth G","37"
"BVIS","430","Surgical Orientation","2318","Biomed & Health Info Sciences","15","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Barrows, Scott Thorn","15"
"CHEM","100","Chemistry and Life","2458","Chemistry","6","6","1","0","1","0","0","0","0","0","0","0","0","0","0","0","Grad Asst","14"
"CHEM","101","Preparatory Chemistry","2458","Chemistry","24","9","9","0","3","0","0","0","1","0","0","0","0","0","0","2","Grad Asst","48"
"CHEM","112","General Chemistry I","2458","Chemistry","20","17","28","11","14","0","0","0","0","0","0","0","0","0","0","10","Grad Asst","100"
"CHSC","401","Behavioral Sci Pub Health","2245","Community Health Sciences","22","6","0","0","0","0","0","0","2","0","1","0","0","0","0","0","Altfeld, Susan Joan","31"
"CLER","602","Psychiatry","2722","Psychiatry","0","0","0","0","0","0","0","0","0","0","44","0","0","0","0","0","Courtesy, Instructor","44"
"CLER","603","Pediatrics","2905","Pediatrics","0","0","0","0","0","0","0","0","0","0","46","0","0","0","0","0","Courtesy, Instructor","46"
"CLJ","210","Principles of Criminal Law","2909","Criminology, Law, and Justice","6","10","17","3","4","0","0","0","0","0","0","0","0","0","0","0","Mappa, Jeff A","40"
"COMM","103","Intro to Media","2493","Communication","4","14","12","3","1","0","0","0","0","0","0","0","0","0","0","2","Bui, Diem-My Thi","36"
"CS","109","Prog for Engineers w/MatLab","2699","Computer Science","8","13","3","1","1","0","0","0","0","0","0","0","0","0","0","3","Bell, John T","29"
"CS","440","Software Engr I","2699","Computer Science","1","4","4","1","1","0","0","0","0","0","0","0","0","0","0","0","Sistla, Aravinda Prasad","11"
"DHD","444","Assistive Technol in Schools","2871","Disability & Human Development","8","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Marsden-Johnson, Jan","12"
"ECON","436","Mathematical Economics","2525","Economics","6","3","0","0","1","0","0","0","0","0","0","0","0","0","0","0","Peck, Richard Merton","10"
"ED","402","Phil Ed & Urban School Policy","2208","Education","55","0","0","0","0","0","0","0","2","0","0","0","0","0","0","1","Weldon, Ward W","58"
"ENGL","101","Understanding Literature","2492","English","5","4","0","0","3","0","0","0","0","0","0","0","0","0","0","1","Grad Asst","13"
"ENGL","113","Intro Multiethnic Literature","2492","English","6","8","0","0","0","0","0","0","0","0","0","0","0","0","0","1","Grad Asst","15"
"ENGL","160","Academic Writing I","2492","English","5","4","2","0","0","0","0","0","0","0","0","0","0","0","0","0","Grad Asst","11"
"ENGL","161","Academic Writing II","2492","English","7","6","4","1","0","0","0","0","0","0","0","0","0","0","0","4","Grad Asst","22"
"ENGL","202","Media & Professional Writing","2492","English","8","3","0","0","0","0","0","0","1","0","0","0","0","0","0","0","Andrews, Linda Landis","12"
"GWS","101","Gender in Everyday Life","2369","Gender and Women's Studies","7","3","0","0","0","0","0","0","2","0","0","0","0","0","0","3","Lesure, Ainsley","15"
"HN","421","Clinical Practice II","2960","Kinesiology and Nutrition","0","0","0","0","0","0","0","18","0","0","0","0","0","0","0","0","Shifley, Jamie Alyssa Sutton","18"
"HPA","564","GIS App in Public Hlth","2399","Health Policy & Administration","10","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","Croke, Kevin G","12"
"LALS","278","Lat Amer/Latino Film Stdies","2988","Latin American &Latino Studies","11","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","Vaisman, Cecilia","13"
"MATH","180","Calculus I","2610","Math, Statistics, & Comp Scnc","9","9","5","1","1","0","0","0","0","0","0","0","0","0","0","2","Kobotis, Evangelos","27"
"MHPE","504","Leadership in Health Prof Ed","2857","Medical Education","2","0","0","0","0","0","0","0","13","0","0","0","0","0","0","0","Schwartz, Alan J","15"
"NUSC","424","IHC:  Adult/Older Adult","2591","Nursing Administration","23","22","0","0","0","0","0","0","0","0","1","0","0","0","0","0","Zak, Concetta A","46"
"MGMT","590","Strategic Management","2846","Managerial Studies","49","2","0","1","0","0","0","0","0","0","0","0","0","0","0","0","Barlow, Christopher","52"
"NUSC","527","Nursing Inquiry II","2591","Nursing Administration","7","14","0","0","0","0","0","0","1","0","0","0","0","0","0","2","Anderson, Mary Ann","24"
"OT","428","Fieldwork Level I","2725","Occupational Therapy","0","0","0","0","0","0","0","30","0","0","0","0","0","0","0","0","Preissner, Kathy Leigh","30"
"PERI","351","Periodontics Clinic I","2735","Periodontics","53","30","4","1","0","0","0","0","0","0","0","0","0","0","0","0","Crawford, John Miles","88"
"PHIL","103","Introduction to Ethics","2637","Philosophy","4","14","5","1","0","0","0","0","0","0","0","0","0","0","0","0","Grad Asst","24"
"POLS","295","Intro to Marxism","2734","Political Science","4","16","6","2","0","0","0","0","0","0","0","0","0","0","0","0","Balbus, Isaac D","28"
"PRCL","679","Medical Scholars Program","2761","Administration & Gen Exp","0","0","0","0","0","0","0","0","0","13","0","0","0","0","0","0","Courtesy, Instructor","13"
"PSCH","303","Writing in Psychology","2885","Psychology","22","8","1","0","2","0","0","0","0","0","0","0","0","0","0","3","Kasturirangan, Aarati","36"
"SOC","100","Introduction to Sociology","2772","Sociology","9","16","6","1","1","0","0","0","0","0","0","0","0","0","0","3","Grad Asst","36"
"SPAN","104","Topics: Span Language &Culture","2606","Hispanic and Italian Studies","4","6","4","0","0","0","0","0","0","0","0","0","0","0","0","2","Borges, Elena","16"
"SPED","467","Social&Emotional Devel&Disabil","2588","Special Education","14","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","Talbott, Elizabeth H","16"
"THTR","109","Intro to Theatre","2947","Theatre and Music","9","11","5","1","2","0","0","0","0","0","0","0","0","0","0","0","Abarbanel, Jonathan","28"
"UPP","493","Analysis with Excel","2727","Urban Planning and Policy","14","2","0","0","0","0","0","0","0","0","0","0","0","0","0","1","Dieber, William A","17"
"UPP","493","Grant Writing","2727","Urban Planning and Policy","18","7","0","0","0","0","0","0","0","0","1","0","0","0","0","1","Jenkins, Noah","27"
"UPP","501","Urban Space Place & Inst","2727","Urban Planning and Policy","23","4","0","0","0","0","0","0","0","0","2","0","0","0","0","0","Winkle, Curtis Richard","29"
"OSUR","332","Basic Oral & Maxillofac Surg","2757","Oral and Maxillofacial Surgery","10","40","25","14","0","0","0","0","0","0","0","0","0","0","0","0","Quilitz, Theodore L","89"
"OT","424","Contexts of OT Practice","2725","Occupational Therapy","25","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Fisher, Gail S","30"
"PEDD","335","Honors Pediatric Dentistry","2628","Pediatric Dentistry","0","0","0","0","0","0","0","0","0","0","0","0","0","15","0","0","Salzmann, Larry","15"
"PHIL","115","Death","2637","Philosophy","4","8","2","0","1","0","0","0","0","0","0","0","0","0","0","0","Grad Asst","15"
"POLS","184","Intro International Relations","2734","Political Science","15","3","0","0","1","0","0","0","1","0","0","0","0","0","0","0","Valeriano, Brandon","20"
"PT","624","Therapeutic Applications","2827","Physical Therapy","26","8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","McCoy, Jeanne O","34"
"SPAN","202","Spanish Grammar in Practice","2606","Hispanic and Italian Studies","0","0","0","0","0","0","0","0","0","0","16","0","0","0","0","0","Grad Asst","16"
"SPED","481","Found Bilingual / ESL Spec Ed","2588","Special Education","9","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","Stuart, Nicole Marie","10"
"STAT","101","Introduction to Statistics","2610","Math, Statistics, & Comp Scnc","8","8","4","1","1","0","0","0","0","0","0","0","0","0","0","1","Majumdar, Dibyen","23"
"NUPH","501","Ed Perspective in School Nursg","2662","Pop Health Nursing Science","11","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","Yonkaitis, Catherine Falusi","12"
"NUSC","525","Intermediate Statistics","2591","Nursing Administration","19","8","3","0","0","0","0","0","0","0","0","0","0","0","0","2","Hacker, Eileen","32"
"NUSC","528","Hlth, Environment & Systems","2591","Nursing Administration","75","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","Dworak, Donna V","76"
"OMDS","617","Radiology for Dent Speclist","2319","Oral Medicine and Diag Sci","28","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Monahan, Richard","28"
"PA","503","Public Personnel Mgmt","2694","Public Administration","0","0","0","0","0","0","0","0","0","0","16","0","0","0","0","0","Courtesy, Instructor","16"
"PATH","422","Systemic Pathology - Dental","2219","Pathology","62","5","0","0","0","0","0","0","0","0","1","0","0","0","0","0","Gordon, Sara C","68"
"PELE","614","Summer Camp-Kids w/Diabetes","2821","Pediatrics","0","0","0","0","0","5","0","0","0","0","0","12","0","0","0","0","Courtesy, Instructor","17"
"PERI","361","Periodontics Clinic IV","2735","Periodontics","48","18","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Crawford, John Miles","66"
"PHYS","105","Intro Physics I - Lect","2354","Physics","4","6","44","13","4","0","0","0","0","0","0","0","0","0","0","6","Halliwell, Clive","77"
"PHYS","106","Intro Physics I - Lab","2354","Physics","21","23","6","0","0","0","0","1","0","0","0","0","0","0","0","4","Grad Asst","55"
"RELE","600","Elective Clerkship","2445","Administration & Gen Exp","0","0","0","0","0","0","0","0","0","0","10","0","0","0","0","0","Courtesy, Instructor","10"
"REST","361","Restorative Clinic IV","2800","Restorative Dentistry","12","17","0","0","0","0","0","0","37","0","0","0","0","0","0","0","Ricker, James B","66"
"SOC","224","Gender & Society","2772","Sociology","8","6","1","0","0","0","0","0","0","0","0","0","0","0","0","1","Grad Asst","16"
"SPAN","103","Elementary Spanish III","2606","Hispanic and Italian Studies","22","30","25","6","2","0","0","0","0","0","0","0","0","0","0","6","Grad Asst","91"
"SPAN","203","Composition Non-Native Speakrs","2606","Hispanic and Italian Studies","2","9","1","0","0","0","0","0","0","0","0","0","0","0","0","0","Grad Asst","12"
"SPEC","626","Basic Specialties","2649","Administration","0","0","0","0","0","0","0","0","0","0","124","0","0","28","0","0","Courtesy, Instructor","152"
"AAST","241","Pre-Colonial Africa","2316","History","6","9","3","0","0","0","0","0","0","0","0","0","0","0","0","1","Searing, James F","19"
"ACTG","315","Intermediate Financial Actg I","2656","Accounting","2","7","12","5","1","0","0","0","0","0","0","0","0","0","0","3","Leventhal, Brian W","30"
"ANTH","102","Intro to Archaeology","2841","Anthropology","4","9","2","0","0","0","0","0","0","0","0","0","0","0","0","0","Grad Asst","15"
"BA","200","Managerial Communication","2785","Business Administration Admini","7","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Kohler, William Russell","12"
"BA","589","Corporate Bus Intern Program","2785","Business Administration Admini","0","0","0","0","0","0","0","0","0","0","19","0","0","0","0","0","Karras, John J","19"
"BIOS","351","Microbiology Laboratory","2453","Biological Sciences","10","14","17","0","0","0","0","0","0","0","0","0","0","0","0","1","Grad Asst","42"
