"CRS SUBJ CD","CRS NBR","CRS TITLE","DEPT CD","DEPT NAME","A","B","C","D","F","ADV","CR","DFR","I","NG","NR","O","PR","S","U","W","Primary Instructor","Grade Regs"
"CHSC","401","Behavioral Sci Pub Health","2245","Community Health Sciences","52","16","1","0","0","0","0","5","0","0","0","0","0","0","0","1","Altfeld, Susan Joan","75"
"CME","260","Properties Of Materials","2737","Civil, Matls & Env Engineering","5","2","3","2","1","0","0","0","1","0","0","0","0","0","0","0","Indacochea, E J Ernesto","14"
"COMM","102","Intro Interpersonal Comm","2493","Communication","22","13","4","1","0","0","0","0","0","0","0","0","0","0","0","3","Danowski, James A","43"
"COMM","103","Intro to Media","2493","Communication","4","17","4","1","1","0","0","0","0","0","0","0","0","0","0","2","Wysocki, Matthew Donald","29"
"DBSC","321","Dental Ethics","2628","Pediatric Dentistry","38","15","0","0","0","0","0","0","11","0","0","0","0","0","0","0","Koerber, Anne","64"
"ECON","218","Microeconomics","2525","Economics","15","18","7","0","0","0","0","0","0","0","0","0","0","0","0","2","Grad Asst","42"
"ECON","331","Labor Economics","2525","Economics","4","5","7","0","2","0","0","0","0","0","0","0","0","0","0","0","Grad Asst","18"
"ED","257","Foundations of Literacy","2208","Education","12","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Both, Caroline Z","13"
"ED","402","Phil Ed & Urban School Policy","2208","Education","56","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Weldon, Ward W","56"
"EPSY","255","Child Develop & Elem Ed","2208","Education","0","0","0","0","0","0","0","0","0","0","17","0","0","0","0","0","Grad Asst","17"
"EPSY","446","Character Early Adolescence","2208","Education","27","2","1","0","0","0","0","0","1","0","20","0","0","0","0","0","Grad Asst","51"
"FIN","371","Intro to Urban Real Estate","2525","Economics","13","4","4","0","0","0","0","0","0","0","0","0","0","0","0","2","Grad Asst","23"
"FIN","412","Portfolio Management","2691","Finance","3","9","9","2","3","0","0","0","0","0","0","0","0","0","0","3","Chen, Hsiu-Lang","29"
"FIN","520","Corporate Finance","2691","Finance","6","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Binder, John J","13"
"GCLS","594","Nature,Math,&Sci. Partnership","2480","Graduate Admin","0","1","2","0","0","0","0","0","0","0","14","0","0","0","0","0","Gonzalez-Meler, Miquel Angel","17"
"HIST","101","Western Civ Since 1648","2316","History","23","22","8","1","3","0","0","0","0","0","0","0","0","0","0","2","Sack, James J","59"
"HIST","592","Approaches to History","2316","History","7","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Fink, Leon","11"
"IDS","532","Intro to Operations Mgmt","2672","Information/Decision Sciences","8","5","2","0","1","0","0","0","0","0","0","0","0","0","0","1","Lee, Yew-Sing Thomas","17"
"LAS","299","LAS Study Abroad","2410","LAS Administration","0","0","0","0","0","0","0","0","0","0","62","0","0","0","0","0","Olsen, Bruce H","62"
"MATH","310","Applied Linear Algebra","2610","Math, Statistics, & Comp Scnc","7","6","8","3","2","0","0","0","1","0","0","0","0","0","0","2","Carraminana, Rodrigo B","29"
"MGMT","463","Negotiation &Conflict Resolutn","2846","Managerial Studies","10","7","2","0","0","0","0","0","1","0","0","0","0","0","0","0","Miller, Michael T.","20"
"MGMT","541","Organizational Behavior","2846","Managerial Studies","11","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","Albrecht, Maryann","13"
"MLS","563","BloodBnk & Transfsn Serv Mgmt","2318","Biomed & Health Info Sciences","11","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","Lewis, Veronica Nichols","12"
"MVSC","352","Physiology of Exercise","2960","Kinesiology and Nutrition","3","14","8","1","0","0","0","0","0","0","0","0","0","0","0","0","Munce, Thayne","26"
"AH","111","Art History II","2910","Art History","7","8","5","0","0","0","0","0","0","0","0","0","0","0","0","0","Grad Asst","20"
"ARCH","499","Architecture Elective II","2911","School of Architecture","0","1","0","0","0","0","0","0","0","0","8","0","0","0","0","1","Goldberg, Geoffrey","10"
"BHIS","595","BHIS Seminar","2318","Biomed & Health Info Sciences","0","0","0","0","0","0","0","0","1","0","0","0","0","13","0","0","Dieter, Michael G","14"
"BVIS","430","Surgical Orientation","2318","Biomed & Health Info Sciences","12","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Barrows, Scott Thorn","12"
"CELE","602","Anesthesiology","2258","Anesthesiology","0","0","0","0","0","8","0","0","0","0","1","11","0","0","0","0","Thomas, Dorian E","20"
"CHEM","101","Preparatory Chemistry","2458","Chemistry","10","7","16","1","0","0","0","0","0","0","0","0","0","0","0","1","Grad Asst","35"
"CHEM","114","General Chemistry II","2458","Chemistry","15","25","32","17","11","0","0","0","2","0","0","0","0","0","0","15","Grad Asst","117"
"CIE","503","Adv Literacy Instruction,K-8","2208","Education","11","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","George, Mari Anne","12"
"CIE","596","Independent Study","2208","Education","0","0","0","0","0","0","0","0","0","0","14","0","0","0","0","0","Sakash, Karen Marie","14"
"CLER","605","Medicine","2586","Medicine","0","0","0","0","0","18","0","0","0","0","5","8","15","0","0","0","Thomas, Dorian E","46"
"CLER","608","Essent of Clin Pract & Prof","2649","Administration","0","0","0","0","0","0","0","0","0","0","193","0","0","2","0","0","Thomas, Dorian E","195"
"CLER","620","Medicine","2554","Internal Medicine","0","0","0","0","0","0","0","0","0","0","10","0","1","0","0","0","Thomas, Dorian E","11"
"CRJ","220","Criminology","2909","Criminology, Law, and Justice","18","11","7","1","0","0","0","0","0","0","1","0","0","0","0","0","Schaffner, Laurie","38"
"CRJ","262","Research Methods II","2909","Criminology, Law, and Justice","15","14","5","0","1","0","0","0","0","0","0","0","0","0","0","3","Grad Asst","38"
"ED","200","Educ Policy Foundations","2208","Education","11","0","0","0","2","0","0","0","1","0","0","0","0","0","0","2","Miller, Christopher L.","16"
"ENDO","352","Endodontics Clinic I","2216","Endodontics","25","45","12","0","0","0","0","0","6","0","0","0","0","0","0","0","Barrows, Michael John","88"
"ENGL","113","Intro Multiethnic Literature","2492","English","23","5","2","0","1","0","0","0","0","0","0","0","0","0","0","1","Grad Asst","32"
"ENGL","161","English Composition II","2492","English","12","16","2","3","3","0","0","0","0","0","0","0","0","0","0","7","Grad Asst","43"
"ENGL","242","Eng Lit II 1660-1900","2492","English","5","11","6","3","2","0","0","0","1","0","0","0","0","0","0","1","Grad Asst","29"
"EPSY","526","Develop Infant & Early Child","2208","Education","0","0","0","0","0","0","0","19","0","0","0","0","0","0","0","0","Koritsaris, Marian","19"
"FR","103","Intermediate French I","2606","Hispanic and Italian Studies","7","7","4","0","0","0","0","0","0","0","0","0","0","0","0","0","Grad Asst","18"
"GWS","224","Gender & Society","2772","Sociology","4","10","3","0","2","0","0","0","0","0","0","0","0","0","0","1","Risman, Barbara J","20"
"HPA","564","GIS App in Public Hlth","2399","Health Policy & Administration","15","0","0","0","0","0","0","0","7","0","0","0","0","0","0","0","Croke, Kevin G","22"
"IDS","200","Intro Mgmt Info Systems","2672","Information/Decision Sciences","3","17","9","3","0","0","0","0","0","0","0","0","0","0","0","1","Potter, Richard E","33"
"IDS","371","Business Statistics II","2672","Information/Decision Sciences","14","7","9","6","0","0","0","0","2","0","0","0","0","0","0","7","Velebit, Milan","45"
"MATH","165","Calculus for Business","2610","Math, Statistics, & Comp Scnc","7","5","4","4","0","0","0","0","0","0","0","0","0","0","0","2","Lowman, Roy Marsh","22"
"MATH","180","Calculus I","2610","Math, Statistics, & Comp Scnc","5","16","9","2","3","0","0","0","0","0","0","0","0","0","0","2","Leon, Jeffrey S","37"
"MGMT","340","Intro to Organizations","2846","Managerial Studies","10","12","4","0","0","0","0","0","0","0","0","0","0","0","0","1","Grad Asst","27"
"ACTG","315","Intermediate Financial Actg I","2656","Accounting","7","2","11","4","2","0","0","0","0","0","0","0","0","0","0","5","Leventhal, Brian W","31"
"ACTG","500","Intro Financial Actg","2656","Accounting","4","7","4","0","0","0","0","0","0","0","0","0","0","0","0","1","Leventhal, Brian W","16"
"ACTG","525","Mgmt Control/Strateg Performnc","2656","Accounting","11","4","2","0","0","0","0","0","0","0","0","0","0","0","0","0","Chalos, Peter","17"
"AH","424","Architecture in Chicago","2910","Art History","11","3","0","0","0","0","0","0","6","0","0","0","0","0","0","0","Hales, Peter B","20"
"BA","200","Managerial Communication","2785","Business Administration Admini","4","5","5","0","1","0","0","0","0","0","0","0","0","0","0","1","Kohler, William Russell","16"
"CHEM","100","Chemistry and Life","2458","Chemistry","2","8","7","0","0","0","0","0","0","0","0","0","0","0","0","2","Grad Asst","19"
"CHEM","233","Organic Chemistry Lab I","2458","Chemistry","17","21","66","11","5","0","0","0","0","0","0","0","0","0","0","18","Grad Asst","138"
"CIE","494","Prof. Leadership in Wrtg Instr","2208","Education","12","1","2","0","0","0","0","0","0","0","0","0","0","0","0","0","Ashley, Petrine C","15"
"CL","101","Roman Civilization","2349","Classics & Mediterran Studies","8","8","1","3","0","0","0","0","0","0","0","0","0","0","0","0","Kershaw, Allan","20"
"CLER","601","Obstetrics and Gynecology","2225","Obstetrics & Gynecology","0","0","0","0","0","16","0","0","0","0","12","9","23","0","0","0","Thomas, Dorian E","60"
"CME","201","Statics","2737","Civil, Matls & Env Engineering","13","5","1","1","1","0","0","0","0","0","0","0","0","0","0","0","Reddy, Krishna R","21"
"CME","203","Strength Of Materials","2737","Civil, Matls & Env Engineering","9","8","2","0","0","0","0","0","0","0","0","0","0","0","0","0","Lemke, Donald G","19"
"CRJ","200","Law in Society","2909","Criminology, Law, and Justice","4","20","13","0","2","0","0","0","0","0","0","0","0","0","0","1","Matoesian, Greg","40"
"ECE","310","Discrete &Cont Signal&Systms","2949","Electrical & Computer Engr","6","2","5","0","0","0","0","0","0","0","0","0","0","0","0","2","Yang, Hung-Yu","15"
"ECE","340","Electronics I","2949","Electrical & Computer Engr","5","3","5","0","3","0","0","0","0","0","0","0","0","0","0","2","Becker, Robert A","18"
"ENGR","289","Cooperative Engr Practice","2284","Engineering Admin","0","0","0","0","0","0","0","0","0","0","0","0","0","71","0","0","Kaplan, Kate Lynn","71"
"ENTR","454","New Venture Formation","2846","Managerial Studies","11","4","1","0","0","0","0","0","0","0","1","0","0","0","0","0","Grad Asst","17"
"EPID","591","Current Epid Literature","2891","Epidemiology and Biostatistics","0","0","0","0","0","0","0","0","0","0","0","0","0","29","0","0","Brody, Jacob A","29"
"FIN","500","Intro to Corp Finance","2691","Finance","12","9","3","0","0","0","0","0","2","0","0","0","0","0","0","0","Chen, Hsiu-Lang","26"
"GER","107","Intensive Interm German","2291","Germanic Studies","8","3","0","0","0","0","0","0","0","0","0","0","0","0","0","1","Grad Asst","12"
"GWS","102","Global Women & Gender","2369","Gender and Women's Studies","5","6","7","2","0","0","0","0","0","0","0","0","0","0","0","2","Grad Asst","22"
"HN","196","Nutrition","2472","Human Nutrition","12","7","7","3","8","0","0","0","0","0","0","0","0","0","0","4","Ganji, Vijay","41"
"HON","222","Honors Activity","2310","Honors College","0","0","0","0","0","0","0","15","0","0","0","0","0","3","0","1","Madia, Janet I","19"
"MATH","210","Calculus III","2610","Math, Statistics, & Comp Scnc","2","3","11","0","0","0","0","0","1","0","0","0","0","0","0","5","Slodkowski, Zbigniew","22"
"MCS","471","Numerical Analysis","2610","Math, Statistics, & Comp Scnc","8","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Tier, Charles","12"
"MGMT","453","Human Resource Management","2846","Managerial Studies","7","3","1","1","0","0","0","0","0","0","0","0","0","0","0","0","Grad Asst","12"
"MHPE","598","Thesis Research","2857","Medical Education","0","0","0","0","0","0","0","12","0","0","0","0","0","0","0","0","Harris, Ilene B","12"
"NUSC","543","Issues for Nsg Educ &Admin","2591","Nursing Administration","9","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","Krassa, Teresa J","10"
"BA","200","Managerial Communication","2785","Business Administration Admini","4","6","4","0","1","0","0","0","0","0","0","0","0","0","0","0","Wang, Jie","15"
"BIOE","439","Biostatistics II","2437","Biomedical Eng - Engineering","2","8","1","0","0","0","0","0","2","0","1","0","0","0","0","0","Lu, Hui","14"
"BIOS","351","Microbiology Laboratory","2453","Biological Sciences","7","23","26","13","2","0","0","0","0","0","0","0","0","0","0","2","Grad Asst","73"
"BPS","597","Forensic Sci Resrch Project","2295","Biopharmaceutical Sciences","0","0","0","0","0","0","0","12","0","0","0","0","0","3","0","0","Gaensslen, Robert E","15"
"CELE","616","Radiology","2713","Radiology","0","0","0","0","0","1","0","0","0","0","3","6","0","0","0","0","Thomas, Dorian E","10"
"CHEM","130","Survey/Organic&Biochem","2458","Chemistry","6","6","5","4","1","0","0","0","1","0","0","0","0","0","0","2","Grad Asst","25"
"CHEM","234","Organic Chemistry II","2458","Chemistry","24","27","32","21","12","0","0","0","1","0","0","0","0","0","0","33","Grad Asst","150"
"CHSC","554","Intl Women's Health","2245","Community Health Sciences","10","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Hasnain, Memoona","11"
"CLER","616","Obstetrics and Gynecology","2264","Obstetrics & Gynecology","0","0","0","0","0","5","0","0","0","0","2","3","1","0","0","0","Thomas, Dorian E","11"
"CLER","619","Surgery","2848","Surgery","0","0","0","0","0","1","0","0","0","0","10","2","0","0","0","0","Thomas, Dorian E","13"
"COMM","100","Human Communication","2493","Communication","19","7","6","4","3","0","0","0","0","0","0","0","0","0","0","9","Grad Asst","48"
"COMM","303","Communication and Culture","2493","Communication","14","10","1","1","0","0","0","0","0","0","0","0","0","0","0","1","Arquette, Toby J.","27"
"CRJ","261","Research Methods I","2909","Criminology, Law, and Justice","8","17","8","0","0","0","0","0","0","0","0","0","0","0","0","1","Grad Asst","34"
"DADM","319","Comprehensive Care III-A","2758","Dentistry Administration","27","49","5","0","1","0","0","0","0","0","6","0","0","0","0","0","Zeck, Stephen Mark","88"
"ECE","341","Probabil &Rand Proc for Engr","2949","Electrical & Computer Engr","6","5","4","0","0","0","0","0","0","0","0","0","0","0","0","1","Ansari, Rashid","16"
"ECON","329","Industrial Organization","2525","Economics","4","7","3","2","0","0","0","0","1","0","0","0","0","0","0","1","Linn, Joshua","18"
"ECON","436","Mathematical Economics","2525","Economics","14","6","1","0","0","0","0","0","0","0","0","0","0","0","0","0","Peck, Richard Merton","21"
"ECON","520","Microecon for Business","2525","Economics","4","9","4","0","0","0","0","0","0","0","0","0","0","0","0","0","Chiswick, Barry R","17"
"ENDO","620","Endodontics Clinic","2216","Endodontics","0","0","0","0","0","0","0","0","0","0","12","0","0","0","0","0","Johnson, Bradford Ray","12"
"ENGL","491","Adv Writing of Fiction","2492","English","6","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Wildman, Eugene","11"
"FIN","310","Investments","2691","Finance","5","10","8","1","1","0","0","0","0","0","0","0","0","0","0","0","Bills, Robert S","25"
"FR","102","Elementary French II","2606","Hispanic and Italian Studies","7","2","1","0","0","0","0","0","0","0","0","0","0","0","0","1","Grad Asst","11"
"HIST","242","Modern Africa","2316","History","15","3","3","1","0","0","0","0","0","0","0","0","0","0","0","1","Grad Asst","23"
"HPA","400","Princ of Mgmt in Public Health","2399","Health Policy & Administration","13","3","1","0","0","0","0","0","0","0","0","0","0","0","0","0","Greenspan, Benn Josef","17"
"MATH","118","Mathematical Reasoning","2610","Math, Statistics, & Comp Scnc","4","4","5","0","1","0","0","0","0","0","0","0","0","0","0","2","Doyle, Timothy Michael","16"
"MGMT","350","External Environment of Bus","2846","Managerial Studies","12","20","9","0","0","0","0","0","1","0","0","0","0","0","0","1","Pagano, Anthony M","43"
"MGMT","495","Competitive Strategy","2846","Managerial Studies","22","9","3","0","0","0","0","0","0","0","0","0","0","0","0","2","Tarasievich, Renata A.","36"
"MTHT","468","Geom w/Appl for Mid Grade Tchr","2610","Math, Statistics, & Comp Scnc","11","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Anderson, Mary P.","13"
"ACTG","316","Intermediate Financial Actg II","2656","Accounting","5","9","21","5","0","0","0","0","0","0","0","0","0","0","0","2","Salama, Yehia A.","42"
"AH","485","Intro/ Historic Preservation","2910","Art History","5","2","0","0","1","0","0","0","1","0","0","0","0","0","0","1","Grad Asst","10"
"CHEM","599","PhD Thesis Research","2458","Chemistry","0","0","0","0","0","0","0","0","0","0","12","0","0","0","0","0","Crich, David","12"
"CIE","472","Testing/ESL Instruction","2208","Education","15","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Beeman, Karen Ann","18"
"CIE","494","Teacher as Writer-Tchg Writing","2208","Education","13","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Ashley, Petrine C","15"
"CLER","612","Medicine Sub-Internship","2586","Medicine","0","0","0","0","0","10","0","0","0","0","2","21","1","0","0","0","Thomas, Dorian E","34"
"CRJ","210","Principles Criminal Law","2909","Criminology, Law, and Justice","21","11","2","0","0","0","0","0","0","0","0","0","0","0","0","1","Williams, David","35"
"CRJ","350","Intro to Criminal Courts","2909","Criminology, Law, and Justice","9","12","4","0","1","0","0","0","1","0","0","0","0","0","0","0","O'Malley, Karen Lynn","27"
"CS","109","Prog for Engineers w/MatLab","2699","Computer Science","7","8","1","0","1","0","0","0","0","0","0","0","0","0","0","4","Theys, Mitchell D","21"
"ECON","371","Intro to Urban Real Estate","2525","Economics","6","3","2","0","0","0","0","0","0","0","0","0","0","0","0","2","Grad Asst","13"
"ED","500","Philosophy of Ed Research","2208","Education","26","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Tozer, Steven E","31"
"ENGL","101","Understanding Literature","2492","English","7","5","5","4","1","0","0","0","0","0","9","0","0","0","0","1","Grad Asst","32"
"ENGL","160","English Composition I","2492","English","4","3","0","0","2","0","0","0","0","0","0","0","0","0","0","2","Weiss, Janice Harriet","11"
"ENGL","243","American Lit to 1900","2492","English","8","11","8","2","0","0","0","0","0","0","0","0","0","0","0","2","Grad Asst","31"
"FIN","430","Intro Money and Banking","2691","Finance","10","12","6","0","1","0","0","0","0","0","0","0","0","0","0","1","Ardaugh, Loretta","30"
"GER","299","Germanic Study Abroad","2291","Germanic Studies","1","0","0","0","0","0","0","10","0","0","0","0","0","0","0","0","Weible, David M","11"
"IE","201","Financial Engineering","2323","Mechanical & Industrial Engr","11","3","4","0","0","0","0","0","0","0","0","0","0","0","0","0","Manafzadeh, Saeed","18"
"LALS","102","Intro Latino Studies","2988","Latin American &Latino Studies","9","11","1","0","0","0","0","0","0","0","0","0","0","0","0","2","Oboler, Suzanne","23"
"MATH","160","Finite Math for Business","2610","Math, Statistics, & Comp Scnc","17","5","16","2","0","0","0","0","0","0","0","0","0","0","0","6","Lowman, Roy Marsh","46"
"ME","210","Engineering Dynamics","2323","Mechanical & Industrial Engr","5","2","5","4","3","0","0","0","0","0","0","0","0","0","0","1","Amirouche, Farid M L","20"
"MGMT","495","Competitive Strategy","2846","Managerial Studies","5","8","2","1","0","0","0","0","0","0","0","0","0","0","0","2","Gillespie, James","18"
"MGMT","541","Organizational Behavior","2846","Managerial Studies","0","0","0","0","0","0","0","0","0","0","32","0","0","0","0","0","Grad Asst","32"
"MKTG","462","Marketing Research","2846","Managerial Studies","5","6","1","0","1","0","0","0","1","0","0","0","0","0","0","0","Fregetto, Eugene F","14"
"NUPH","524","Acute & Chronic Disorders I","2662","Pop Health Nursing Science","8","7","0","0","0","0","0","0","9","0","0","0","0","0","0","0","Sefton, Marlene Gail Smith","24"
"ORTD","595","Seminar in Orthodontics","2978","Orthodontics","0","0","0","0","0","0","0","0","0","0","0","0","0","18","0","0","Evans, Carlotta A.","18"
"OSUR","332","Basic Oral & Maxillofac Surg","2757","Oral and Maxillofacial Surgery","24","32","28","0","1","0","0","0","3","0","1","0","0","0","0","0","Quilitz, Theodore L","89"
"OSUR","337","Oral &Maxillofac Surg Clinic I","2757","Oral and Maxillofacial Surgery","69","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","Sbalchiero, Gene James","70"
"OSUR","530","Oral&Maxillofac Surg Diag Sem","2757","Oral and Maxillofacial Surgery","0","0","0","0","0","0","0","0","0","0","12","0","0","0","0","0","Sbalchiero, Gene James","12"
"NUMS","534","ACNP Practicum I","2462","Biobehavioral Nursing Science","2","0","0","0","0","0","0","0","14","0","0","0","0","0","0","0","Tiffen, Jennifer M","16"
"NUSC","529","Issues of Adv Pract in Nsg","2591","Nursing Administration","36","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Hill, Pamela D","36"
"OSUR","344","Implant Dentistry","2757","Oral and Maxillofacial Surgery","40","65","37","14","0","0","0","0","0","0","2","0","0","0","0","0","Heffez, Leslie Benjamin","158"
"OT","449","Fieldwork Level IIB","2725","Occupational Therapy","0","0","0","0","0","0","0","0","0","0","0","0","0","19","0","0","Preissner, Kathy Leigh","19"
"PELE","616","Diagnostic Radiolgy","2806","Radiology","0","0","0","0","0","1","0","0","0","0","2","7","0","0","0","0","Thomas, Dorian E","10"
"PHAR","372","Community Practice Clerkship","2712","Pharmacy","34","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Tomecki, Margaret H.","38"
"PMPR","387","Adv Medicine Clerkship","2967","Pharmacy Practice","9","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","Mobley-Smith, Miriam A","10"
"SPAN","102","Elementary Spanish II","2606","Hispanic and Italian Studies","5","3","1","3","0","0","0","0","0","0","0","0","0","0","0","1","Grad Asst","13"
"SPAN","103","Elementary Spanish III","2606","Hispanic and Italian Studies","17","16","7","4","0","0","0","0","0","0","0","0","0","0","0","0","Grad Asst","44"
"SPED","471","Curricular Adaptations","2208","Education","30","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Micou, Lisa Lowman","33"
"MVSC","452","Adv Exercise Physiology","2960","Kinesiology and Nutrition","10","6","6","1","0","0","0","0","0","0","0","0","0","0","0","0","Dugas, Jonathan P.","23"
"OT","555","Synthesis III","2725","Occupational Therapy","0","0","0","0","0","0","0","0","0","0","0","0","0","29","0","0","Peterson, Elizabeth Walker","29"
"PELE","614","Summer Camp-Kids w/Diabetes","2821","Pediatrics","0","0","0","0","0","4","0","0","0","0","0","6","0","0","0","0","Thomas, Dorian E","10"
"PHIL","100","Intro to Philosophy","2637","Philosophy","17","21","10","2","5","0","0","0","0","0","0","0","0","0","0","5","Grad Asst","60"
"POLS","228","US Congress","2734","Political Science","9","13","6","0","2","0","0","0","0","0","0","0","0","0","0","1","Rundquist, Barry Spencer","31"
"PSCH","231","Community Psychology","2885","Psychology","11","12","5","1","0","0","0","0","0","0","0","0","0","0","0","2","Noll, Gary A","31"
"SOC","201","Intro Sociological Statistics","2772","Sociology","15","5","4","0","2","0","0","0","0","0","0","0","0","0","0","1","Grad Asst","27"
"SPED","573","Special Ed Research","2208","Education","11","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Cushing, Lisa Sharon","14"
