"CRS SUBJ CD","CRS NBR","CRS TITLE","DEPT CD","DEPT NAME","A","B","C","D","F","ADV","CR","DFR","I","NG","NR","O","PR","S","U","W","Primary Instructor","Grade Regs"
"ARCH","414","Contemporary Practices","2911","School of Architecture","5","7","3","0","0","0","0","0","0","0","1","0","0","0","0","0","Feldman, Roberta M","16"
"ARCH","470","Structures I: Statics","2911","School of Architecture","26","21","4","4","0","0","0","0","1","0","0","0","0","0","0","0","Magruder, Robert","56"
"ARCH","551","Architectural Design I","2911","School of Architecture","2","8","1","0","0","0","0","0","0","0","0","0","0","0","0","0","Preissner, Paul","11"
"ARCH","563","Architectural Technology III","2911","School of Architecture","11","17","2","0","0","0","0","0","0","0","0","0","0","0","0","0","Wheeler, Daniel H","30"
"ARCH","566","Research Seminar","2911","School of Architecture","0","0","0","0","0","0","0","0","0","0","12","0","0","0","0","0","Andersen, Paul","12"
"ASST","271","Late Imperial China","2316","History","1","1","6","0","0","0","0","0","0","0","1","0","0","0","0","1","Hostetler, Laura E","10"
"BA","289","Business Internship Program","2785","Business Administration Admini","0","0","0","0","0","0","0","0","0","0","0","0","0","114","0","3","Anderson, John D","117"
"BHIS","520","Hlth Info Syst Analysis & Dsgn","2318","Biomed & Health Info Sciences","32","25","6","0","1","0","0","0","0","0","0","0","0","0","0","3","Orzechowski, John Stanley","67"
"BIOE","396","Senior Design I","2437","Biomedical Eng - Engineering","32","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Layton, Terry N","35"
"BIOS","100","Biol of Cells & Organisms","2453","Biological Sciences","73","137","114","24","10","0","0","0","1","0","0","0","0","0","0","16","Muller, Michael T","375"
"ACTG","211","Intro Managerial Accounting","2656","Accounting","70","54","59","26","8","0","0","0","1","0","0","0","0","0","0","7","Lee, Sung-Han","225"
"ACTG","315","Intermediate Financial Actg I","2656","Accounting","14","24","51","16","5","0","0","0","0","0","0","0","0","0","0","8","Leventhal, Brian W","118"
"ACTG","470","Ethical Environment Business","2656","Accounting","20","30","26","5","0","0","0","0","0","0","0","0","0","0","0","2","Roe, George","83"
"ACTG","500","Intro Financial Actg","2656","Accounting","24","40","4","1","0","0","0","0","1","0","1","0","0","0","0","0","Leventhal, Brian W","71"
"ACTG","593","Actg Res Method&Communicatn","2656","Accounting","12","15","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Ramakrishnan, Ram T S","27"
"AD","100","Intro to Responsive Art","2702","School of Art and Design","7","4","1","0","1","0","0","0","0","0","0","0","0","0","0","0","Raaf, Sabrina Kay","13"
"AD","102","Drawing I: Beginning","2702","School of Art and Design","10","5","3","1","0","0","0","0","1","0","0","0","0","0","0","0","Fish, Julia Anne","20"
"AD","140","Sculpture I: Beginning","2702","School of Art and Design","5","5","0","1","1","0","0","0","1","0","0","0","0","0","0","0","Gaspar, Maria Elena","13"
"AD","267","Digital Photography","2702","School of Art and Design","12","8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Hann, Robin","20"
"AD","326","ID Materials and Methods","2702","School of Art and Design","2","5","5","4","0","0","0","0","0","0","1","0","0","0","0","0","Melamed, Stephen","17"
"AD","499","Cooperative Education","2702","School of Art and Design","0","0","0","0","0","0","0","0","0","0","0","0","0","13","0","0","Metzger, Matthew John","13"
"AD","502","Seminar In Contemp Theory","2702","School of Art and Design","8","4","0","0","0","0","0","0","1","0","0","0","0","0","0","0","Mekinda, Jonathan","13"
"AH","210","Art/Archaeology of Egypt","2349","Classics & Mediterran Studies","9","7","5","3","1","0","0","0","0","0","0","0","0","0","0","0","Tobin, Jennifer L","25"
"ANTH","229","Arch. of China, Korea & Japan","2841","Anthropology","6","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Junker, Laura Lee","12"
"ANTH","231","Fossil Humans","2841","Anthropology","29","1","6","0","2","0","0","0","0","0","0","0","0","0","0","3","Prost, Jack H","41"
"ANTH","418","Qualitative Methods","2841","Anthropology","2","6","3","0","1","0","0","0","0","0","0","0","0","0","0","0","Bedi, Tarini","12"
"ARCH","465","Advanced Topic Studio 1","2911","School of Architecture","17","25","9","1","0","0","0","0","2","0","13","0","0","0","0","0","Kelley, Thomas","67"
"ASAM","210","Asian American Histories","2873","Prog in Global Asian Studies","5","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Fugikawa, Laura S","12"
"BA","200","Managerial Communication","2785","Business Administration Admini","27","18","6","0","2","0","0","0","0","0","0","0","0","0","0","1","Nelson, Susan","54"
"BHIS","537","Hlth Care IT Vendor Mgmt","2318","Biomed & Health Info Sciences","23","22","1","2","0","0","0","0","0","0","0","0","0","0","0","0","Pawola, Lawrence M.","48"
"BIOE","594","ModernImagingTechs-Tissue Engr","2437","Biomedical Eng - Engineering","8","8","0","0","0","0","0","1","0","0","0","0","0","0","0","0","Cho, Michael","17"
"BIOS","230","Ecology and Evolution","2453","Biological Sciences","34","59","32","17","10","0","0","0","0","0","0","0","0","0","0","14","Nelson, Karin Noel","166"
"BIOS","331","Ecology Laboratory","2453","Biological Sciences","11","10","1","1","1","0","0","0","0","0","0","0","0","0","0","0","Flower, Charles Elliot","24"
"BIOS","350","General Microbiology","2453","Biological Sciences","78","94","69","27","18","0","0","0","0","0","0","0","0","0","0","37","Grad Asst","323"
"BIOS","399","Independent Research","2453","Biological Sciences","0","0","0","0","0","0","0","17","0","0","0","0","0","9","1","0","Stark, Tricia C","27"
"BMS","607","Intro to Human Disease I","2761","Administration & Gen Exp","0","0","0","0","0","0","0","0","0","0","128","0","0","0","0","1","Jokela, Janet Arlene","129"
"BPS","381","Prof Development Seminar I","2295","Biopharmaceutical Sciences","11","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Katz, Norman L","12"
"ACTG","475","Database Accounting Systems","2656","Accounting","27","31","6","2","2","0","0","0","0","0","0","0","0","0","0","0","Popowits, Michael T","68"
"ACTG","484","International Accounting","2656","Accounting","12","15","6","1","1","0","0","0","0","0","0","0","0","0","0","2","Salama, Yehia A.","37"
"ACTG","500","Intro Financial Actg","2656","Accounting","22","12","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Goodman, Charles Joseph","34"
"ACTG","502","Financial Accounting I","2656","Accounting","28","39","0","0","0","0","0","0","0","0","0","0","0","0","0","2","Kirschenheiter, Michael","69"
"ACTG","503","Financial Accounting II","2656","Accounting","20","20","1","0","0","0","0","0","0","0","0","0","0","0","0","1","Wen, Xiaoyan","42"
"AD","268","Analog Photography","2702","School of Art and Design","5","5","1","0","0","0","0","0","0","0","0","0","0","0","0","2","Ischar, Doug","13"
"AD","510","Adv Graphic Des & Crit","2702","School of Art and Design","10","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","Gaynor, Matthew S.","12"
"AH","200","Theory&Method/Art History","2910","Art History","5","5","4","0","0","0","0","0","0","0","0","0","0","0","0","2","Pollak, Martha","16"
"AH","207","Topics in Arch Art Design","2910","Art History","3","14","5","1","0","0","0","0","0","0","1","0","0","0","0","0","Dubin, Nina","24"
"AH","570","Sem Non-Western Art & Arch","2910","Art History","3","7","1","0","0","0","0","0","1","0","0","0","0","0","0","0","Miller, Virginia E","12"
"ANTH","216","Medicine, Culture, & Society","2841","Anthropology","18","5","0","0","0","0","0","0","0","0","0","0","0","0","0","1","Patil, Crystal","24"
"ANTH","226","North American Archaeology","2841","Anthropology","11","7","3","0","0","0","0","0","0","0","0","0","0","0","0","1","LaMotta, Vincent","22"
"ANTH","394","Anthropology of Food","2841","Anthropology","7","11","1","1","1","0","0","0","0","0","0","0","0","0","0","2","Doane, Molly","23"
"ANTH","503","Hominids, Phylogeny & Adapt","2841","Anthropology","12","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Lesnik, Julie Joan","12"
"ARST","210","Art/Archaeology of Egypt","2349","Classics & Mediterran Studies","8","4","1","0","0","0","0","0","0","0","0","0","0","0","0","1","Tobin, Jennifer L","14"
"BA","100","Business Admin Orientation","2785","Business Administration Admini","0","0","0","0","0","0","0","0","0","0","0","0","0","35","1","1","Popowits, Michael T","37"
"BA","495","Business Strategy","2785","Business Administration Admini","7","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Trampas, Ann E","12"
"BHIS","515","Mgmt Hlth Care Comm Syst","2318","Biomed & Health Info Sciences","54","6","1","1","0","0","0","0","0","0","0","0","0","0","0","0","Stevenson, Greer W.P.","62"
"BHIS","528","Consumer Hlth Informatics","2318","Biomed & Health Info Sciences","17","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","Dieter, Michael G","19"
"BIOE","439","Biostatistics II","2437","Biomedical Eng - Engineering","2","4","2","0","0","0","0","0","1","0","1","0","0","0","0","1","Dai, Yang","11"
"BIOS","100","Biol of Cells & Organisms","2453","Biological Sciences","56","118","86","18","18","0","0","0","0","0","0","0","0","0","0","8","Malchow, Robert Paul","304"
"BIOS","222","Cell Biology","2453","Biological Sciences","39","66","89","14","6","0","0","0","0","0","0","0","0","0","0","18","Kay, Brian","232"
"BIOS","286","Biology of Brain","2453","Biological Sciences","24","42","50","15","0","0","0","0","0","0","2","0","0","0","0","6","Gong, Liang-Wei","139"
"BMS","653","Physiology I","2386","Physiology and Biophysics","0","0","0","0","0","0","0","0","0","0","0","37","0","152","1","0","Hudson, Randall Lynn","190"
"BPS","595","Departmental Seminar","2295","Biopharmaceutical Sciences","0","0","0","0","0","0","0","0","0","0","5","0","0","24","0","0","Jeong, Hyun-Young","29"
"CC","050","TIE Listening &Speak Noncredit","2501","Vice Chanc for Academic Affair","0","0","0","0","0","0","0","0","0","0","0","0","0","120","40","6","Highland, Diane","166"
"CELE","606","Infectious Diseases","2586","Medicine","0","0","0","0","0","2","0","0","0","0","6","3","1","0","0","0","Instructor, Missing","12"
"CHE","396","Senior Design I","2709","Chemical Engrg","9","17","11","0","0","0","0","0","0","0","0","0","0","0","0","0","Perl, Jeffery P.","37"
"AAST","103","African Amer Politics&Culture","2363","Black Studies","7","10","2","0","0","0","0","0","0","0","0","0","0","0","0","1","Johnson, Cedric","20"
"AAST","110","Intro Af Amer Lit, 1760-1910","2363","Black Studies","4","11","1","0","2","0","0","0","0","0","0","0","0","0","0","0","Dubey, Madhu","18"
"ACTG","509","Commercial Transactions","2656","Accounting","11","17","5","0","0","0","0","0","0","0","0","0","0","0","0","1","Blessen, Richard Phillip","34"
"ACTG","585","Corporate Valuation &Actg Info","2656","Accounting","8","16","0","0","0","0","0","0","0","0","0","0","0","0","0","1","Kirschenheiter, Michael","25"
"AD","102","Drawing I: Beginning","2702","School of Art and Design","17","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Fischer, Andreas W","19"
"AD","140","Sculpture I: Beginning","2702","School of Art and Design","11","0","3","1","0","0","0","0","0","0","0","0","0","0","0","1","Grad Asst","16"
"AD","209","Color Theory","2702","School of Art and Design","9","11","2","0","0","0","0","0","0","0","1","0","0","0","0","0","Roeger, Oliver L.","23"
"AD","314","Graphic Design IV","2702","School of Art and Design","11","10","1","0","0","0","0","0","0","0","0","0","0","0","0","1","Becker, Joerg","23"
"AD","317","Digital Media in Graphic Desgn","2702","School of Art and Design","22","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Krohn, Jonathan Austin","24"
"AD","342","Topics in Sculpture","2702","School of Art and Design","19","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Tasset, Anthony Gerard","19"
"AD","414","Interactivity in Graphic Desgn","2702","School of Art and Design","12","10","0","0","0","0","0","0","0","0","0","0","0","0","0","1","Roeger, Oliver L.","23"
"AD","452","Informational Aesthetics I","2702","School of Art and Design","14","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Duran, Jesus","16"
"AD","482","Visual & Verbal Literacy","2702","School of Art and Design","11","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Gude, Olivia M","11"
"AH","204","Greek Art & Archaeology","2349","Classics & Mediterran Studies","7","8","5","1","0","0","0","0","0","0","0","0","0","0","0","1","Tobin, Jennifer L","22"
"AH","250","Italian Renaissance Art","2910","Art History","2","8","8","3","0","0","0","0","0","0","0","0","0","0","0","2","Munman, Robert","23"
"ANTH","494","GlobalPerspect.onWomen'sHealth","2841","Anthropology","10","1","0","0","0","0","0","0","0","0","11","0","0","0","0","0","Patil, Crystal","22"
"ASAM","125","Intro Asian Amer Studies","2492","English","5","8","1","0","1","0","0","0","0","0","0","0","0","0","0","0","Fugikawa, Laura S","15"
"ASAM","125","Intro Asian Amer Studies","2492","English","7","7","1","1","0","0","0","0","0","0","0","0","0","0","0","2","Kumashiro, Kevin K","18"
"BHIS","405","Med Sci & Humn Pathophysiology","2318","Biomed & Health Info Sciences","9","22","8","0","1","0","0","0","2","0","0","0","0","0","0","2","Patena, Karen R","44"
"BHIS","511","Appl of Hlthcare Info Sys","2318","Biomed & Health Info Sciences","31","18","2","0","1","0","0","0","0","0","0","0","0","0","0","1","Bimmerle, Cathleen","53"
"BHIS","546","Leadership Dvlpmnt in HI","2318","Biomed & Health Info Sciences","13","4","3","0","0","0","0","0","0","0","0","0","0","0","0","0","Cutts, Jennifer","20"
"BIOS","222","Cell Biology","2453","Biological Sciences","25","32","42","25","16","0","0","0","2","0","0","0","0","0","0","8","Alfonso, Aixa","150"
"BIOS","230","Ecology and Evolution","2453","Biological Sciences","21","42","54","20","5","0","0","0","0","0","1","0","0","0","0","8","Grad Asst","151"
"BPS","383","Prof Development Seminar III","2295","Biopharmaceutical Sciences","16","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Katz, Norman L","16"
"BPS","421","Advanced Dosage Form Design","2295","Biopharmaceutical Sciences","76","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Pluta, Paul L","76"
"BPS","501","Biopharmaceutical Sci I","2295","Biopharmaceutical Sciences","6","4","1","0","0","0","0","0","0","0","0","0","0","0","0","0","Gemeinhart, Richard A.","11"
"BVIS","535","Instructional Design","2318","Biomed & Health Info Sciences","19","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Wurl, Denise Ann","19"
"ACTG","417","Adv Financial Accounting","2656","Accounting","9","15","6","4","2","0","0","0","0","0","0","0","0","0","0","1","Salama, Yehia A.","37"
"AD","102","Drawing I: Beginning","2702","School of Art and Design","12","5","0","0","0","0","0","0","1","0","0","0","0","0","0","1","Nickodemus, Timothy Peter","19"
"AD","140","Sculpture I: Beginning","2702","School of Art and Design","9","9","1","0","0","0","0","0","0","0","0","0","0","0","0","0","Beachy, Rebecca A","19"
"AD","209","Color Theory","2702","School of Art and Design","8","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Metzger, Matthew John","10"
"AD","230","Painting I","2702","School of Art and Design","11","4","2","0","0","0","0","0","0","0","0","0","0","0","0","0","Metzger, Matthew John","17"
"AD","262","View Camera & Lighting Studio","2702","School of Art and Design","12","6","2","0","0","0","0","0","0","0","0","0","0","0","0","0","Minnix, Gary L","20"
"AD","320","Industrial Design IV","2702","School of Art and Design","0","4","8","0","1","0","0","0","0","0","0","0","0","0","0","0","Christenen, Gerald Dean","13"
"AD","412","Graphic Design Thesis","2702","School of Art and Design","5","5","3","0","0","0","0","0","0","0","0","0","0","0","0","0","Becker, Joerg","13"
"AD","462","Advanced Art/Studio Critique","2702","School of Art and Design","39","15","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Reeder, Jennifer K","54"
"AD","530","Advanced Studio Arts &Critique","2702","School of Art and Design","12","3","1","0","0","0","0","0","0","0","0","0","0","0","0","0","Peterman, Dan","16"
"AH","599","Dissertation Research","2910","Art History","0","0","0","0","0","0","0","0","0","0","0","0","0","13","0","0","Dubin, Nina","13"
"ANTH","100","Human Adventure","2841","Anthropology","116","127","56","13","18","0","0","0","0","0","0","0","0","0","0","27","Grad Asst","357"
"ANTH","102","Intro to Archaeology","2841","Anthropology","53","93","71","31","11","0","0","0","1","0","0","0","0","0","0","7","LaMotta, Vincent","267"
"ANTH","221","Old World Archaeology I","2841","Anthropology","4","2","6","1","1","0","0","0","0","0","0","0","0","0","0","2","Keeley, Lawrence H","16"
"ANTH","275","South American Indians","2841","Anthropology","8","8","3","0","0","0","0","0","0","0","1","0","0","0","0","1","Kracke, Waud H","21"
"ANTH","309","Writing Culture","2841","Anthropology","9","10","1","3","0","0","0","0","0","0","0","0","0","0","0","2","Buechler, Jeffrey Alex","25"
"ARCH","105","Architectural Studio 1","2911","School of Architecture","13","29","19","6","4","0","0","0","0","0","0","0","0","0","0","24","Gibson, Grant","95"
"ARCH","531","Arch Theory & History I","2911","School of Architecture","3","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Somol, Robert E","12"
"ASAM","123","Intro Asian American Lit","2492","English","8","7","7","0","0","0","0","0","0","0","0","0","0","0","0","1","Chiang, Mark","23"
"ASP","055","Comm Skls-Intl Grad Students","2923","Academic Center for Excellence","0","0","0","0","0","0","0","0","0","0","0","0","0","30","3","10","Zenner, Audrey Marsha","43"
"ASP","092","Vocabulary Enrichment","2923","Academic Center for Excellence","0","0","0","0","0","0","0","0","0","0","0","0","0","23","3","1","De Leon, Jose","27"
"ASST","110","East Asian Civ: Japan","2316","History","10","2","0","0","1","0","0","0","0","0","0","0","0","0","0","1","Albertson, Nicholas E","14"
"BA","100","Business Admin Orientation","2785","Business Administration Admini","0","0","0","0","0","0","0","0","0","0","0","0","0","22","0","0","Kohler, William Russell","22"
"BHIS","406","Medical Terminology for HIM","2318","Biomed & Health Info Sciences","70","10","0","0","0","0","0","0","2","0","0","0","0","0","0","1","Wencel-Drake, June D","83"
"BHIS","410","Hlth Data Struct & Mgmt","2318","Biomed & Health Info Sciences","16","9","1","0","0","0","0","0","0","0","0","0","0","0","0","0","Patena, Karen R","26"
"BHIS","437","Health Care Data","2318","Biomed & Health Info Sciences","43","33","2","2","3","0","0","0","0","0","0","0","0","0","0","1","Orzechowski, John Stanley","84"
"BIOE","101","Intro to Bioengineering","2437","Biomedical Eng - Engineering","47","28","8","5","3","0","0","0","0","0","0","0","0","0","0","2","Kotche, Miiri Ann","93"
"AAST","241","Pre-Colonial Africa","2316","History","9","2","0","1","0","0","0","0","1","0","0","0","0","0","0","0","Schultz, Kevin M","13"
"ACTG","355","Business Law I","2656","Accounting","45","33","26","6","4","0","0","0","0","0","0","0","0","0","0","4","Roe, Helen M","118"
"ACTG","435","Auditing","2656","Accounting","37","55","25","11","0","0","0","0","0","0","0","0","0","0","0","0","Casey, Ryan J","128"
"ACTG","445","Federal Income Tax I","2656","Accounting","17","43","23","1","1","0","0","0","1","0","0","0","0","0","0","7","Byelich, Robert G","93"
"ACTG","456","Business Law II","2656","Accounting","35","7","3","0","0","0","0","0","0","0","0","0","0","0","0","0","Roe, Helen M","45"
"ACTG","493","Actg Cases Research & Analysis","2656","Accounting","10","17","10","1","0","0","0","0","0","0","0","0","0","0","0","1","Li, Siyi","39"
"ACTG","516","Financial Statement Analysis","2656","Accounting","24","25","0","0","0","0","0","0","1","0","0","0","0","0","0","1","Ramakrishnan, Ram T S","51"
"AD","102","Drawing I: Beginning","2702","School of Art and Design","15","3","1","0","0","0","0","0","0","0","0","0","0","0","0","1","Murray, George Benedict","20"
"AD","120","Industrial Design I","2702","School of Art and Design","10","6","2","0","0","0","0","0","0","0","0","0","0","0","0","1","Burdett, Theodore Joseph","19"
"AD","219","Typography I","2702","School of Art and Design","17","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Oiga, Sharon","22"
"AD","220","Industrial Design II","2702","School of Art and Design","16","7","1","0","1","0","0","0","0","0","0","0","0","0","0","0","O'Keefe, Thomas Joseph","25"
"AD","326","ID Materials and Methods","2702","School of Art and Design","9","7","1","1","0","0","0","0","0","0","0","0","0","0","0","0","Klein, Mark Paul","18"
"AD","382","Art Education Practicum","2702","School of Art and Design","11","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Gude, Olivia M","11"
"AD","391","Interdisciplinary Seminar II","2702","School of Art and Design","8","8","3","0","0","0","0","0","0","0","0","0","0","0","0","1","Ischar, Doug","20"
"AH","235","History of Design I","2910","Art History","5","60","16","1","4","0","0","0","1","0","0","0","0","0","0","1","Mekinda, Jonathan","88"
"ANTH","274","Ethnography of Africa","2841","Anthropology","4","4","3","0","1","0","0","0","0","0","0","0","0","0","0","1","Roosevelt, Anna C","13"
"ANTH","320","Arch of Buddhism","2841","Anthropology","3","2","2","2","1","0","0","0","0","0","0","0","0","0","0","1","Hendrickson, Mitchel J","11"
"ANTH","500","Soc and Cult Theory I","2841","Anthropology","12","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Monaghan, John","12"
"ARCH","200","Architecture and Society","2911","School of Architecture","11","38","7","2","3","0","0","0","0","0","1","0","0","0","0","2","Brown, David P","64"
"ARCH","251","Arch Analysis","2911","School of Architecture","19","27","11","1","1","0","0","0","0","0","0","0","0","0","0","3","Moddrell, Andrew","62"
"ARCH","414","Contemporary Practices","2911","School of Architecture","1","7","4","0","0","0","0","4","0","0","0","0","0","0","0","0","Rocah, Louis","16"
"ASP","076","Workshop Interm Algebra -LARES","2923","Academic Center for Excellence","0","0","0","0","0","0","0","0","0","0","0","0","0","11","0","0","Mankus, Terrance A","11"
"BA","589","Corporate Bus Intern Program","2785","Business Administration Admini","0","0","0","0","0","0","0","0","0","0","10","0","0","12","0","0","Brown, James Wesley","22"
"BCMG","595","Student Research Seminars","2509","Biochem & Molecular Genetics","0","0","0","0","0","0","0","0","0","0","0","0","0","36","0","0","Moser, Bettina Anita","36"
"BHIS","460","Intro to Hlth Informatics","2318","Biomed & Health Info Sciences","18","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Swirsky, Eric S","18"
"BHIS","499","Info Sources in BHIS","2318","Biomed & Health Info Sciences","75","3","1","0","0","0","0","0","0","0","0","0","0","0","0","0","Wencel-Drake, June D","79"
"BIOS","430","Evolution","2453","Biological Sciences","7","4","0","0","0","0","0","0","2","0","0","0","0","0","0","1","Igic, Boris","14"
"BIOS","296","Directed Instruction","2453","Biological Sciences","17","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","Nelson, Karin Noel","18"
"BIOS","331","Ecology Laboratory","2453","Biological Sciences","12","22","11","0","0","0","0","0","3","0","0","0","0","0","0","0","Igic, Boris","48"
"BIOS","595","Departmental Seminar","2453","Biological Sciences","0","0","0","0","0","0","0","0","0","0","0","0","0","28","0","0","Orenic, Teresa Vales","28"
"BPS","380","Undergrad Res Biopharm Sci","2295","Biopharmaceutical Sciences","34","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Nitiss, John L","35"
"BPS","584","Forensic Drug Analysis&Toxicol","2295","Biopharmaceutical Sciences","9","6","1","0","0","0","0","0","0","0","0","0","0","0","0","0","Negrusz, Adam","16"
"CHE","502","Fluid Phase Equilibria","2709","Chemical Engrg","11","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Mansoori, G. Ali","11"
"CHEM","232","Organic Chemistry I","2458","Chemistry","41","50","70","34","10","0","0","0","0","0","0","0","0","0","0","50","Nelson, Derek W","255"
"CHEM","234","Organic Chemistry II","2458","Chemistry","35","33","87","11","1","0","0","0","1","0","0","0","0","0","0","20","Driver, Tom G","188"
"CHEM","514","Advanced Inorganic Chem I","2458","Chemistry","6","14","3","0","0","0","0","0","0","0","0","0","0","0","0","1","Mankad, Neal","24"
"CHEM","599","PhD Thesis Research","2458","Chemistry","0","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0","Lee, Daesung","10"
"CHSC","401","Behavioral Sci Pub Health","2245","Community Health Sciences","29","1","0","0","0","0","0","0","2","0","0","0","0","0","0","2","Day, Joseph","34"
"CHSC","447","Survey Planning & Design","2245","Community Health Sciences","15","6","0","0","0","0","0","0","0","0","0","0","0","0","0","1","Kviz, Frederick J","22"
"CI","410","Lit,Soc Studies,Arts Elem Schl","2783","Curriculum and Instruction","18","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Radinsky, Joshua Longstreth","21"
"CI","464","Bilingualism and Literacy","2783","Curriculum and Instruction","14","15","4","3","0","0","0","0","0","0","0","0","0","0","0","0","Trost-Shahata, Elisabeth Caroline","36"
"CI","525","Assess/Instruction K-12: I","2783","Curriculum and Instruction","7","5","0","0","0","0","0","0","1","0","0","0","0","0","0","0","Tatum, Alfred Walter","13"
"CI","530","Learning & Tching of Sec Sci","2783","Curriculum and Instruction","10","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Miller, Christopher L.","11"
"CLER","618","Pediatrics","2821","Pediatrics","0","0","0","0","0","4","0","0","0","0","10","1","0","0","0","0","McLauchlan, Heather M.","15"
"CLER","621","Family Practice","2254","Family and Community Medicine","0","0","0","0","0","13","0","0","0","0","4","7","1","0","0","0","Batek, Linda S","25"
"CLER","633","Pediatrics","2339","Pediatrics","0","0","0","0","0","6","0","0","0","0","7","5","2","0","0","0","Phelan, Karen W","20"
"CLER","651","Obstetrics and Gynecology","2353","Obstetrics & Gynecology","0","0","0","0","0","4","0","0","0","0","5","0","1","0","0","0","Kehl, Ralph Joseph","10"
"CLER","652","Psychiatry","2549","Psychiatry","0","0","0","0","0","5","0","0","0","0","1","3","2","0","0","0","Aronson, Sari Gilman","11"
