"CRS SUBJ CD","CRS NBR","CRS TITLE","DEPT CD","DEPT NAME","A","B","C","D","F","ADV","CR","DFR","I","NG","NR","O","PR","S","U","W","Primary Instructor","Grade Regs"
"CLER","635","Medicine","2532","Med & Medical Specialties","0","0","0","0","0","0","0","0","0","0","11","0","0","0","0","0","Thomas, Dorian E","11"
"CS","251","Data Structures","2699","Computer Science","5","8","11","2","2","0","0","0","0","0","0","0","0","0","0","2","Lillis, John P","30"
"CS","342","Software Design","2699","Computer Science","9","3","2","0","0","0","0","0","0","0","0","0","0","0","0","0","Grad Asst","14"
"DCLE","341","Community Learning Exper I","2758","Dentistry Administration","0","0","0","0","0","0","0","0","0","0","0","0","0","103","0","0","Noorullah, Khatija","103"
"DHD","594","AT Tools for Education","2871","Disability & Human Development","16","0","0","2","0","0","0","0","2","0","0","0","0","0","0","1","Cochrane, Daniel P","21"
"ECON","220","Microeconomics","2525","Economics","0","0","0","0","0","0","0","0","0","0","19","0","0","0","0","0","Grad Asst","19"
"ECON","221","Macroeconomics","2525","Economics","4","3","2","2","1","0","0","0","0","0","0","0","0","0","0","0","Karras, Georgios","12"
"ECON","300","Econometrics","2525","Economics","5","1","1","2","3","0","0","0","0","0","0","0","0","0","0","1","Grad Asst","13"
"ENGL","242","Eng Lit II 1660-1900","2492","English","8","4","0","0","0","0","0","0","0","0","0","0","0","0","0","1","Grad Asst","13"
"EPID","591","Current Epid Literature","2891","Epidemiology and Biostatistics","0","0","0","0","0","0","0","0","0","0","0","0","0","20","0","0","Olshansky, Stuart Jay","20"
"FIN","302","Introduction to Investments","2691","Finance","3","10","5","1","0","0","0","0","0","0","2","0","0","0","0","0","Waite, Stanley","21"
"GER","217","Intro German Cinema","2291","Germanic Studies","21","4","2","0","0","0","0","0","0","0","0","0","0","0","0","1","Grad Asst","28"
"HIM","486","Foundations of HIM","2318","Biomed & Health Info Sciences","14","1","0","0","2","0","0","0","1","0","0","0","0","0","0","2","Hitchcock, Lois Marie","20"
"MBA","590","Health Admin Applied Field Stu","2785","Business Administration Admini","0","0","0","0","0","0","0","0","0","0","30","0","0","0","0","0","Chen, Bingkun Kevin","30"
"ME","210","Engineering Dynamics","2323","Mechanical & Industrial Engr","6","7","2","0","0","0","0","0","0","0","0","0","0","0","0","1","Szwalek, Jamison","16"
"MGMT","350","External Environment of Bus","2846","Managerial Studies","15","15","4","0","0","0","0","0","0","0","0","0","0","0","0","0","Miller, Michael T.","34"
"MUS","100","Introduction To Music I","2680","Music","8","4","0","0","1","0","0","0","0","0","0","0","0","0","0","0","Hutter, Gregory","13"
"NUPR","420","Clinical Synthesis","2591","Nursing Administration","0","0","0","0","0","0","0","0","0","0","0","0","0","12","0","0","Leipold, Catherine","12"
"NURS","414","Intgtd Hlth Care: Mental Hlth","2662","Pop Health Nursing Science","39","12","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Handrup, Cynthia Taylor","51"
"OT","539","Fieldwork Level IC","2360","Pharmacy Syst,Outcomes &Policy","0","0","0","0","0","0","0","0","45","0","0","0","0","0","0","0","Killian, Catherine","45"
"PSCH","242","Intro to Research in Psch","2885","Psychology","11","9","4","0","0","0","0","0","0","0","0","0","0","0","0","1","Grad Asst","25"
"OT","529","Fieldwork Level IB","2725","Occupational Therapy","0","0","0","0","0","0","0","0","45","0","0","0","0","0","0","0","Killian, Catherine","45"
"PSCH","312","Social Psychology","2885","Psychology","8","9","4","0","0","0","0","0","0","0","0","0","0","0","0","0","Grad Asst","21"
"SPAN","103","Elementary Spanish III","2606","Hispanic and Italian Studies","7","7","7","2","0","0","0","0","0","0","0","0","0","0","0","2","Grad Asst","25"
"SPED","410","Exceptional Learners","2588","Special Education","13","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Talbott, Elizabeth H","15"
"ACTG","211","Intro Managerial Accounting","2656","Accounting","7","9","10","2","2","0","0","0","0","0","0","0","0","0","0","0","Salama, Yehia A.","30"
"ASP","038","English Lab-Natural Sciences","2923","Academic Center for Excellence","0","0","0","0","0","0","0","0","0","0","0","0","0","11","1","0","Grad Asst","12"
"BCMG","599","PhD Thesis Research","2509","Biochem & Molecular Genetics","0","0","0","0","0","0","0","0","0","0","0","0","0","26","0","0","Katzen, Alisa L","26"
"BIOS","331","Ecology Laboratory","2453","Biological Sciences","5","8","3","0","0","0","0","0","0","0","0","0","0","0","0","0","Ale, Som Bahadur","16"
"CHEM","124","General Chemistry II Lecture","2458","Chemistry","8","12","18","6","5","0","0","0","0","0","0","0","0","0","0","11","Jursich, Gregory","60"
"CLER","634","Surgery","2285","Surg/Surgical Specialties","0","0","0","0","0","0","0","0","0","0","11","0","0","0","0","0","Thomas, Dorian E","11"
"DAOB","321","Applied Oral and Behav Sci III","2758","Dentistry Administration","50","18","0","0","0","0","0","2","0","0","0","0","0","0","0","0","Lamb, Courtney C","70"
"DBCS","302","Biomed & Clinical Sciences","2758","Dentistry Administration","25","24","2","0","0","0","0","1","0","0","0","0","0","0","0","0","Strotman, Meaghan Driscoll","52"
"EDPS","581","Collective Bargaining in Ed","2835","Educational Policy Studies","17","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Superfine, Benjamin M","18"
"ENGR","289","Cooperative Engr Practice","2284","Engineering Admin","0","0","0","0","0","0","0","0","0","0","0","0","0","106","0","0","Coppola-Conroy, Rosemarie","106"
"FIN","594","Investments","2691","Finance","17","14","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Wightkin, John","31"
"FIN","594","Risk Management","2691","Finance","11","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Banks, Marcia A","17"
"HIM","320","Technical Affiliation","2318","Biomed & Health Info Sciences","19","4","1","0","0","0","0","0","0","0","0","0","0","0","0","0","Ramirez, Gideon","24"
"HIST","104","Modern America","2316","History","2","8","0","2","0","0","0","0","0","0","0","0","0","0","0","0","Sklansky, Jeffrey","12"
"HN","455","Supervised Practice II","2960","Kinesiology and Nutrition","0","0","0","0","0","0","0","0","0","0","1","0","0","28","0","0","Field, Caitlin Lantier","29"
"HPA","459","Health Inequities in the US","2399","Health Policy & Administration","12","3","0","0","0","0","0","0","0","0","0","0","0","0","0","1","Samson, Linda F","16"
"IDS","532","Intro to Operations Mgmt","2672","Information/Decision Sciences","14","12","0","0","0","0","0","0","1","0","0","0","0","0","0","0","Ozdogru, Unsal","27"
"KN","352","Physiology of Exercise","2960","Kinesiology and Nutrition","2","4","6","1","0","0","0","0","0","0","0","0","0","0","0","0","Horswill, Craig Alan","13"
"LAS","289","LAS Internship","2410","LAS Administration","0","0","0","0","0","0","0","0","0","0","0","0","0","11","0","0","Anselmo, Gina","11"
"MATH","220","Differential Equations I","2610","Math, Statistics, & Comp Scnc","7","8","8","0","4","0","0","0","0","0","0","0","0","0","0","1","Grad Asst","28"
"MBA","590","Patient Safety & Accreditation","2785","Business Administration Admini","22","6","1","0","0","0","0","0","1","0","0","0","0","0","0","0","Milford, Douglas","30"
"MCS","260","Intro To Computer Science","2610","Math, Statistics, & Comp Scnc","6","4","1","0","0","0","0","0","2","0","0","0","0","0","0","1","Steenbergen, John","14"
"MGMT","594","Global Human Resources","2846","Managerial Studies","31","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Ostrov, Robert","31"
"NUPR","520","Clinical Synthesis Practi","2591","Nursing Administration","15","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Obrecht, Jennifer","15"
"NURS","516","EBP 2","2462","Biobehavioral Nursing Science","25","10","1","0","0","0","0","0","0","0","0","0","0","0","0","0","Reese, Cynthia Elliott","36"
"OT","526","Assistive Technology&Environ","2725","Occupational Therapy","43","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Hansen, Piper Elaine","45"
"OT","549","Fieldwork Level IIB","2725","Occupational Therapy","0","0","0","0","0","0","0","0","1","0","0","0","0","17","0","0","Killian, Catherine","18"
"PA","522","Ethics and Accountability","2694","Public Administration","10","17","4","1","0","0","0","0","2","0","0","0","0","0","0","6","Kleinschmit, Stephen","40"
"SPED","514","Behav Assess & Funct Analysis","2588","Special Education","14","1","0","0","1","0","0","0","0","0","0","0","0","0","0","1","Grad Asst","17"
"THTR","145","Acting Fundamentals Non-majors","2489","Theatre","14","4","0","0","1","0","0","0","0","0","0","0","0","0","0","0","Davis, Shanesia","19"
"UPP","493","Grant Writing","2727","Urban Planning and Policy","10","1","2","0","1","0","0","0","0","0","0","0","0","0","0","1","Grad Asst","15"
"ACTG","435","Auditing","2656","Accounting","2","6","3","0","0","0","0","0","0","0","0","0","0","0","0","0","Galvan, Abel","11"
"ACTG","500","Intro Financial Actg","2656","Accounting","16","14","3","0","0","0","0","0","1","0","0","0","0","0","0","0","Kemp, Robert E","34"
"AHS","299","AHS Study Abroad","2797","Applied Health Sciences Admin","0","0","0","0","0","0","0","0","0","0","14","0","0","0","0","0","Coumbe-Lilley, John Edward","14"
"BHIS","460","Intro to Hlth Informatics","2318","Biomed & Health Info Sciences","10","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Swirsky, Eric S","12"
"BHIS","515","Mgmt Hlth Care Comm Syst","2318","Biomed & Health Info Sciences","27","18","5","0","1","0","0","0","0","0","0","0","0","0","0","0","Ponder, Anthony","51"
"BVIS","520","Modeling II","2318","Biomed & Health Info Sciences","18","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Lebowicz, Leah Amanda","18"
"CELE","616","Radiology","2713","Radiology","0","0","0","0","0","3","0","0","0","0","0","13","0","0","0","0","Xie, Karen Lin","16"
"CHEM","232","Organic Chemistry I","2458","Chemistry","13","19","14","0","3","0","0","0","0","0","0","0","0","0","0","7","Santarsiero, Bernard","56"
"CLER","602","Psychiatry","2722","Psychiatry","0","0","0","0","0","7","0","0","0","0","24","20","0","0","0","0","Thomas, Dorian E","51"
"CLER","608","Essent of Clin Pract & Prof","2649","Administration","0","0","0","0","0","0","0","0","0","0","177","0","0","0","0","0","Hyderi, Abbas Ali","177"
"CLER","632","Psychiatry","2307","Psychiatry","0","0","0","0","0","3","0","0","0","0","5","3","1","0","0","0","Thomas, Dorian E","12"
"CME","205","Structural Analysis I","2737","Civil, Matls & Env Engineering","7","3","9","2","0","0","0","0","0","0","0","0","0","0","0","1","Mahamid, Mustafa","22"
"CS","141","Program Design II","2699","Computer Science","7","9","4","5","3","0","0","0","0","0","0","0","0","0","0","5","Lillis, John P","33"
"DOST","331","Oral/Systemc Topcs in Dent I","2758","Dentistry Administration","30","23","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Kawar, Nadia","53"
"ECE","340","Electronics I","2949","Electrical & Computer Engr","10","3","3","0","0","0","0","0","0","0","0","0","0","0","0","0","Metlushko, Vitali V","16"
"ECON","270","Statistics for Economics","2525","Economics","5","5","0","0","1","0","0","0","0","0","0","0","0","0","0","0","Wu, Jiashan","11"
"ECON","333","International Economics","2525","Economics","5","3","5","1","0","0","0","0","0","0","0","0","0","0","0","2","Pieper, Paul J","16"
"EDPS","551","Cycles of Inquiry","2835","Educational Policy Studies","9","0","0","0","0","0","0","0","8","0","0","0","0","0","0","0","Zavitkovsky, Paul","17"
"ENGL","243","American Lit to 1900","2492","English","6","4","1","0","2","0","0","0","2","0","0","0","0","0","0","2","Grad Asst","17"
"FIN","430","Intro Money and Banking","2691","Finance","9","3","4","0","0","0","0","0","0","0","0","0","0","0","0","0","Chirinko, Robert S.","16"
"HN","355","Supervised Practice I","2960","Kinesiology and Nutrition","0","0","0","0","0","0","0","0","0","0","1","0","0","28","0","0","Field, Caitlin Lantier","29"
"HPA","403","US Health Care System","2399","Health Policy & Administration","9","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Kim, Sage J","15"
"HPA","462","Methods Hlth Disparities","2399","Health Policy & Administration","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","Kim, Sage J","10"
"HPA","495","MHA Preceptorship","2399","Health Policy & Administration","0","0","0","0","0","0","0","0","4","0","0","0","0","26","0","0","Wrobel, Larry","30"
"IDS","200","Intro Mgmt Info Systems","2672","Information/Decision Sciences","6","5","3","0","1","0","0","0","0","0","0","0","0","0","0","0","Erickson, James M","15"
"IDS","355","Operations Management","2672","Information/Decision Sciences","0","0","0","0","0","0","0","0","0","0","41","0","0","0","0","0","Ouksel, Aris M","41"
"IDS","371","Business Statistics II","2672","Information/Decision Sciences","2","6","10","6","0","0","0","0","0","0","0","0","0","0","0","0","Velebit, Milan","24"
"IDS","567","Business Data Visualization","2672","Information/Decision Sciences","11","11","1","0","0","0","0","0","0","0","0","0","0","0","0","0","Cheek, Kyle","23"
"NURS","342","Caring in Professional Nursing","2591","Nursing Administration","8","6","1","0","0","0","0","0","0","0","0","0","0","0","0","0","Fahrenwald, Carol Suzanne","15"
"NURS","414","IHC: Mental Health","2662","Pop Health Nursing Science","10","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Simpson, Kimberly Ann","15"
"NURS","516","EBP 2","2462","Biobehavioral Nursing Science","22","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Diegel-Vacek, Lauren Jeanne","24"
"OMDS","617","Radiology for Dent Speclist","2319","Oral Medicine and Diag Sci","13","7","6","0","0","0","0","0","0","0","0","0","0","0","0","0","Monahan, Richard","26"
"ORTD","595","Seminar in Orthodontics","2978","Orthodontics","0","0","0","0","0","0","0","0","0","0","0","0","0","18","0","0","Kusnoto, Budi","18"
"PHAR","357","Experiential V - IPPE","2712","Pharmacy","0","0","0","0","0","0","0","0","0","0","196","0","0","0","0","0","Radhakrishnan, Latha","196"
"POLS","184","Intro International Relations","2734","Political Science","6","5","0","0","0","0","0","0","0","0","0","0","0","0","0","1","Feldmann, Andreas","12"
"POLS","202","Topics in Political Practice","2734","Political Science","5","4","0","1","0","0","0","0","1","0","0","0","0","0","0","0","Floros, Katharine","11"
