"CRS SUBJ CD","CRS NBR","CRS TITLE","DEPT CD","DEPT NAME","A","B","C","D","F","ADV","CR","DFR","I","NG","NR","O","PR","S","U","W","Primary Instructor","Grade Regs"
"HIM","452","Qual Mgmt and Data Analysis","2318","Biomed & Health Info Sciences","5","10","3","1","0","0","0","0","1","0","0","0","0","0","0","0","Hitchcock, Lois Marie","20"
"HIM","486","Foundations of HIM","2318","Biomed & Health Info Sciences","14","3","3","0","0","0","0","0","0","0","0","0","0","0","0","2","Hitchcock, Lois Marie","22"
"HIST","222","England to 1689","2316","History","5","6","3","0","0","0","0","0","0","0","0","0","0","0","0","1","Fanning, Steven C","15"
"HN","110","Foods","2960","Kinesiology and Nutrition","16","7","1","0","0","0","0","0","0","0","0","0","0","0","0","0","Staver, Michael J","24"
"IPHS","594","Intro to Health Disparities","2592","School of Public Health","10","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","Murray, Linda Rae","12"
"IPHS","594","Translational Rsrch in PH Prac","2592","School of Public Health","10","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","Fagen, Michael C","11"
"MATH","165","Calculus for Business","2610","Math, Statistics, & Comp Scnc","3","5","7","4","1","0","0","0","0","0","0","0","0","0","0","3","Cabrera, David S","23"
"AH","208","Topics Modern Arch, Art&Design","2910","Art History","7","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Robbins, Christa N","10"
"ANTH","100","Human Adventure","2841","Anthropology","8","11","6","1","0","0","0","0","0","0","0","0","0","0","0","0","Keeley, Lawrence H","26"
"BHIS","460","Intro to Hlth Informatics","2318","Biomed & Health Info Sciences","17","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","Swirsky, Eric S","18"
"BHIS","595","BHIS Seminar","2318","Biomed & Health Info Sciences","0","0","0","0","0","0","0","0","0","0","0","0","0","16","1","0","Wencel-Drake, June D","17"
"BIOE","594","Advanced Special Topics","2437","Biomedical Eng - Engineering","11","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Linninger, Andreas A","11"
"BIOS","240","Homeostasis","2453","Biological Sciences","23","35","29","6","0","0","0","0","0","0","0","0","0","0","0","10","Malchow, Robert Paul","103"
"BVIS","520","Adv Imaging Applications","2318","Biomed & Health Info Sciences","15","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","Klein, Leah Amanda","16"
"CLER","601","Obstetrics and Gynecology","2225","Obstetrics & Gynecology","0","0","0","0","0","0","0","0","0","0","53","0","0","0","0","0","Instructor, Missing","53"
"COMM","416","Conflict & Communication","2493","Communication","5","6","1","1","1","0","0","0","0","0","0","0","0","0","0","0","Grad Asst","14"
"DADM","316","Comprehensive Care II A","2758","Dentistry Administration","6","33","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Semprum-Clavier, Adriana","39"
"DADM","332","Comprehensive Care IV-A","2758","Dentistry Administration","43","20","0","0","0","0","0","0","4","0","0","0","0","0","0","0","Jurgens-Toepke, Pamela","67"
"DBCS","322","Biomed and Clin Sciences VIII","2758","Dentistry Administration","61","5","0","0","1","0","0","0","0","0","0","0","0","0","0","0","Obrez, Ales","67"
"ECON","121","Principles of Macroeconomics","2525","Economics","13","13","6","0","1","0","0","0","0","0","0","0","0","0","0","0","Grad Asst","33"
"ECON","350","Econ of Sports & Entmnt","2525","Economics","24","3","1","0","0","0","0","0","0","0","0","0","0","0","0","0","Grad Asst","28"
"ENGL","243","American Lit to 1900","2492","English","10","7","6","3","1","0","0","0","0","0","0","0","0","0","0","2","Grad Asst","29"
"EPSY","446","Character Early Adolescence","2621","Educational Psychology","20","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","Curda, Leslie K","22"
"GER","299","Germanic Study Abroad","2291","Germanic Studies","0","0","0","0","0","0","0","12","0","0","0","0","0","0","0","0","Weible, David M","12"
"HIST","100","Western Civ To 1648","2316","History","21","7","3","0","3","0","0","0","0","0","0","0","0","0","0","1","Halsted, David","35"
"HN","202","Culture and Food","2960","Kinesiology and Nutrition","26","7","5","0","0","0","0","0","0","0","0","0","0","0","0","2","Staver, Michael J","40"
"IDS","532","Intro to Operations Mgmt","2672","Information/Decision Sciences","8","26","5","0","0","0","0","0","0","0","0","0","0","0","0","3","Ho, James Kar-Yew","42"
"IPHS","650","Field Experience In PH","2592","School of Public Health","0","0","0","0","0","0","0","7","0","0","0","0","0","4","0","0","Kling, William C","11"
"LAS","299","Food,Gender, SocJustice& India","2410","LAS Administration","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Reddy, Gayatri","10"
"MATH","160","Finite Math for Business","2610","Math, Statistics, & Comp Scnc","7","5","2","5","2","0","0","0","0","0","0","0","0","0","0","1","Lowman, Roy Marsh","22"
"MATH","180","Calculus I","2610","Math, Statistics, & Comp Scnc","9","10","8","4","8","0","0","0","0","0","0","0","0","0","0","1","Kobotis, Evangelos","40"
"MGMT","340","Intro to Organizations","2846","Managerial Studies","32","8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Grad Asst","40"
"MGMT","452","Organizational Behavior","2846","Managerial Studies","5","7","4","1","1","0","0","0","0","0","0","0","0","0","0","0","Grad Asst","18"
"MGMT","495","Competitive Strategy","2846","Managerial Studies","6","17","5","1","0","0","0","0","0","0","0","0","0","0","0","0","Miller, Michael T.","29"
"MGMT","564","Negotiations","2846","Managerial Studies","15","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Miller, Michael T.","18"
"ACTG","355","Business Law I","2656","Accounting","30","4","1","0","0","0","0","0","0","0","0","0","0","0","0","1","Grad Asst","36"
"ANTH","102","Intro to Archaeology","2841","Anthropology","6","8","5","2","0","0","0","0","0","0","0","0","0","0","0","0","Grad Asst","21"
"BA","200","Managerial Communication","2785","Business Administration Admini","4","6","2","0","1","0","0","0","0","0","0","0","0","0","0","0","Kohler, William Russell","13"
"BHIS","437","Health Care Data","2318","Biomed & Health Info Sciences","18","7","1","1","2","0","0","0","1","0","0","0","0","0","0","0","Orzechowski, John Stanley","30"
"BIOE","480","Intro to Bioinformatics","2437","Biomedical Eng - Engineering","5","3","0","0","0","0","0","0","1","0","0","0","0","0","0","1","Lu, Hui","10"
"BMS","609","Medical Scholars Program","2761","Administration & Gen Exp","0","0","0","0","0","0","0","0","0","0","77","0","0","0","0","1","Instructor, Missing","78"
"CELE","600","Elective Clerkship","2649","Administration","0","0","0","0","0","2","0","0","0","1","81","3","2","0","0","0","Instructor, Missing","89"
"CELE","602","Anesthesiology","2258","Anesthesiology","0","0","0","0","0","0","0","0","0","0","10","0","0","0","0","0","Instructor, Missing","10"
"CHEM","232","Organic Chemistry I","2458","Chemistry","17","25","31","29","23","0","0","0","0","0","0","0","0","0","0","10","Miranda, Neil","135"
"CHEM","343","Physical Chemistry Lab","2458","Chemistry","6","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Papadantonakis, George A","13"
"CI","540","Linguistics for Teachers","2783","Curriculum and Instruction","26","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Miller, Leah D","26"
"CLJ","210","Principles of Criminal Law","2909","Criminology, Law, and Justice","7","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Weisberg, Barry","11"
"CME","201","Statics","2737","Civil, Matls & Env Engineering","6","8","4","1","0","0","0","0","0","0","0","0","0","0","0","1","Karpov, Eduard","20"
"DBSC","321","Dental Ethics","2628","Pediatric Dentistry","17","2","0","0","0","0","0","0","0","0","77","0","0","0","0","0","Koerber, Anne","96"
"ECON","218","Microeconomics","2525","Economics","6","12","8","4","2","0","0","0","0","0","0","0","0","0","0","5","Grad Asst","37"
"ED","429","Practicum: Mid & HS Classrooms","2208","Education","18","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Mitchener, Carole P","18"
"ENGL","212","Intro Writing of Fiction","2492","English","8","3","0","0","3","0","0","0","0","0","0","0","0","0","0","1","Grad Asst","15"
"ENGL","242","Eng Lit II 1660-1900","2492","English","3","8","4","0","1","0","0","0","0","0","0","0","0","0","0","0","Grad Asst","16"
"ENTR","300","Survey of Entrepreneurship","2846","Managerial Studies","29","5","1","0","1","0","0","0","0","0","0","0","0","0","0","0","Cooper, James Wesley","36"
"EPID","591","Current Epid Literature","2891","Epidemiology and Biostatistics","0","0","0","0","0","0","0","0","0","0","0","0","0","22","0","0","Olshansky, Stuart Jay","22"
"FIN","594","Commercial Banking II","2691","Finance","16","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Brown, Mary R","22"
"FIN","594","Risk Management","2691","Finance","32","22","1","1","0","0","0","0","1","0","22","0","0","0","0","1","Banks, Marcia A","80"
"HPA","495","MHA Preceptorship","2399","Health Policy & Administration","0","0","0","0","0","0","0","0","5","0","0","0","0","29","0","1","Canna, James J","35"
"KN","335","Exercise Psychology","2960","Kinesiology and Nutrition","11","4","0","0","0","0","0","0","0","0","0","0","0","0","0","1","Coumbe'Lilley, John Edward","16"
"LAS","299","LAS Study Abroad","2410","LAS Administration","0","0","0","0","0","0","0","0","0","0","84","0","0","0","0","0","Ellis, Shannon Leigh","84"
"MATH","121","Precalculus Mathematics","2610","Math, Statistics, & Comp Scnc","10","10","19","4","1","0","0","0","0","0","0","0","0","0","0","2","Kafka, Calvin C","46"
"MATH","181","Calculus II","2610","Math, Statistics, & Comp Scnc","7","11","24","9","11","0","0","1","0","0","0","0","0","0","0","7","Doyle, Timothy Michael","70"
"MATH","210","Calculus III","2610","Math, Statistics, & Comp Scnc","5","8","2","3","2","0","0","0","1","0","0","0","0","0","0","1","Takloo-Bighash, Ramin","22"
"AAST","105","African Americans in Film","2363","Black Studies","3","6","1","0","0","0","0","0","0","0","0","0","0","0","0","1","Blair, Cynthia M","11"
"ACTG","326","Cost Accounting","2656","Accounting","6","9","15","1","0","0","0","0","0","0","0","0","0","0","0","1","Salama, Yehia A.","32"
"ACTG","506","Management Accounting","2656","Accounting","26","6","2","0","0","0","0","0","0","0","0","0","0","0","0","0","Maksy, Mostafa","34"
"BA","289","Business Internship Program","2785","Business Administration Admini","0","0","0","0","0","0","0","0","0","0","0","0","0","18","0","1","Anderson, John D","19"
"BHIS","528","Consumer Hlth Informatics","2318","Biomed & Health Info Sciences","35","2","1","0","0","0","0","0","1","0","0","0","0","0","0","0","Dieter, Michael G","39"
"BIOS","100","Biol of Cells & Organisms","2453","Biological Sciences","23","43","28","9","4","0","0","0","0","0","0","0","0","0","0","2","Muller, Michael T","109"
"BIOS","331","Ecology Laboratory","2453","Biological Sciences","8","3","2","2","0","0","0","0","0","0","0","0","0","0","0","0","Brown, Joel S","15"
"BVIS","528","Surgical Orientation","2318","Biomed & Health Info Sciences","16","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","Bucher, Karen","17"
"CI","484","Curri & Instruct Middle School","2783","Curriculum and Instruction","18","1","2","0","0","0","0","0","0","0","0","0","0","0","0","1","Giannetos, Basilis G","22"
"CLER","604","Surgery","2271","Surgery","0","0","0","0","0","0","0","0","0","0","47","1","0","0","0","0","Instructor, Missing","48"
"CLER","619","Surgery","2848","Surgery","0","0","0","0","0","0","0","0","0","0","10","0","0","0","0","0","Anderson, Richard C","10"
"CLJ","120","Crime and Society","2909","Criminology, Law, and Justice","18","13","2","0","1","0","0","0","0","0","0","0","0","0","0","0","Grad Asst","34"
"CLJ","220","Criminology","2909","Criminology, Law, and Justice","9","5","5","1","2","0","0","0","0","0","0","0","0","0","0","2","Grad Asst","24"
"COMM","102","Intro Interpersonal Comm","2493","Communication","4","13","8","2","0","0","0","0","0","0","0","0","0","0","0","2","Jones, John A","29"
"COMM","474","Internship","2493","Communication","0","0","0","0","0","0","0","0","0","0","25","0","0","0","0","0","Chang, Hui-Ching","25"
"DBCS","321","Biomed and Clin Sciences VII","2758","Dentistry Administration","53","13","1","0","0","0","0","0","0","0","0","0","0","0","0","0","Patston, Philip A","67"
"ECON","521","Macro/International Econ Bus","2525","Economics","5","15","6","1","1","0","0","0","1","0","0","0","0","0","0","0","Rauscher, William F","29"
"ED","503","Quantitative Inquiry in Ed","2621","Educational Psychology","13","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Grad Asst","15"
"EDPS","589","Admin & Leadership Theory","2835","Educational Policy Studies","13","5","0","0","0","0","0","0","2","0","0","0","0","0","0","0","Smylie, Mark A","20"
"ENGL","493","Intern in Nonfic Writing","2492","English","12","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Andrews, Linda Landis","12"
"EPSY","446","Character Early Adolescence","2621","Educational Psychology","19","5","0","0","0","0","0","0","0","0","0","0","0","0","0","1","Grad Asst","25"
"FIN","300","Intro to Finance","2691","Finance","0","0","0","0","0","0","0","0","0","0","45","0","0","0","0","1","Waite, Stanley","46"
"GWS","102","Global Women & Gender","2369","Gender and Women's Studies","6","4","1","0","0","0","0","0","0","0","10","0","0","0","0","0","Jackson, Lynette A.","21"
"HIM","451","HIM Theory and Practice","2318","Biomed & Health Info Sciences","6","5","2","0","0","0","0","0","0","0","0","0","0","0","0","4","Prater, Valerie S","17"
"HIST","101","Western Civ Since 1648","2316","History","11","5","4","1","0","0","0","0","0","0","0","0","0","0","0","1","Sack, James J","22"
"HN","203","Culture and Food Lab","2960","Kinesiology and Nutrition","16","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Staver, Michael J","17"
"HPA","403","US Health Care System","2399","Health Policy & Administration","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Mullner, Ross M","10"
"HPA","465","Hlth Info & Dec Supp Syst","2399","Health Policy & Administration","30","11","1","0","0","0","0","0","2","0","0","0","0","0","0","0","Mensah, Edward K","44"
"ACTG","445","Federal Income Tax I","2656","Accounting","6","10","4","0","0","0","0","0","0","0","0","0","0","0","0","1","Urban, Andrea","21"
"BIOS","222","Cell Biology","2453","Biological Sciences","12","24","13","2","1","0","0","0","1","0","0","0","0","0","0","1","Dubreuil, Ronald R.","54"
"CHEM","100","Chemistry and Life","2458","Chemistry","5","7","8","0","1","0","0","0","0","0","0","0","0","0","0","0","Widing, Robert W","21"
"CHEM","114","General Chemistry II","2458","Chemistry","12","23","34","12","10","0","0","0","1","0","0","0","0","0","0","11","Jursich, Gregory","103"
"CHEM","233","Organic Chemistry Lab I","2458","Chemistry","25","33","65","8","9","0","0","0","0","0","0","0","0","0","0","10","Grad Asst","150"
"CI","482","Testing &Instruct:Bilingualism","2783","Curriculum and Instruction","27","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Tanabe, Margaret Ann","29"
"CI","484","Curri & Instruct Middle School","2783","Curriculum and Instruction","6","3","0","0","0","0","0","0","0","0","0","0","0","0","0","1","Schultz, Brian David","10"
"CLER","620","Medicine","2554","Internal Medicine","0","0","0","0","0","0","0","0","0","0","14","0","0","0","0","0","Fischer, Jacqueline L","14"
"CLJ","240","Criminal Justice Organizations","2909","Criminology, Law, and Justice","3","9","5","2","0","0","0","0","0","0","0","0","0","0","0","0","Grad Asst","19"
"CLJ","355","Punishmt, Prisons, & Correctns","2909","Criminology, Law, and Justice","10","5","0","0","0","0","0","0","0","0","0","0","0","0","0","1","Grad Asst","16"
"DAOB","321","Applied Oral and Behav Sci III","2758","Dentistry Administration","51","13","0","0","1","0","0","0","1","0","0","0","0","0","0","0","Lamb, Courtney C","66"
"DBCS","323","Biomed and Clin Sciences IX","2758","Dentistry Administration","52","15","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Patston, Philip A","67"
"ECON","520","Microecon for Business","2525","Economics","11","12","2","2","0","0","0","0","0","0","0","0","0","0","0","0","Tam, Mo-Yin S","27"
"ED","257","Foundations of Literacy","2208","Education","9","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","Grad Asst","11"
"ENGL","102","Introduction to Film","2492","English","11","3","2","0","0","0","0","0","0","0","0","0","0","0","0","0","Grad Asst","16"
"ENGL","160","Academic Writing I","2492","English","5","2","1","0","4","0","0","0","0","0","0","0","0","0","0","2","Grad Asst","14"
"EPSY","255","Child Devel in Urban Elem Ed","2621","Educational Psychology","7","2","0","0","1","0","0","0","0","0","0","0","0","0","0","0","Grad Asst","10"
"FIN","412","Portfolio Management","2691","Finance","0","0","0","0","0","0","0","0","0","0","10","0","0","0","0","1","Chen, Hsiu-Lang","11"
"FIN","594","Applied Portfolio","2691","Finance","28","29","0","0","0","0","0","0","1","0","0","0","0","0","0","1","Wightkin, John","59"
"GWS","224","Gender & Society","2772","Sociology","12","1","0","1","1","0","0","0","0","0","0","0","0","0","0","0","Grad Asst","15"
"HN","355","Supervised Practice I","2960","Kinesiology and Nutrition","0","0","0","0","0","0","0","19","0","0","0","0","0","0","0","0","Shifley, Jamie Alyssa Sutton","19"
"HPA","450","PHI Cert Integrative Paper","2399","Health Policy & Administration","0","0","0","0","0","0","0","0","6","0","0","0","0","6","0","0","Mensah, Edward K","12"
"IDS","200","Intro Mgmt Info Systems","2672","Information/Decision Sciences","2","6","3","0","0","0","0","0","0","0","0","0","0","0","0","0","Erickson, James M","11"
"IDS","270","Business Statistics I","2672","Information/Decision Sciences","10","7","5","4","1","0","0","0","0","0","0","0","0","0","0","0","Sparks, John","27"
"IE","342","Probability & Stat for Engr","2323","Mechanical & Industrial Engr","7","14","5","0","1","0","0","0","1","0","0","0","0","0","0","1","He, David Weihua","29"
"LAS","299","Global Labor,SocJustice& India","2410","LAS Administration","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Reddy, Gayatri","10"
"MATH","210","Calculus III","2610","Math, Statistics, & Comp Scnc","7","3","7","1","3","0","0","0","0","0","0","0","0","0","0","1","Thulin, Frederick A","22"
"MATH","310","Applied Linear Algebra","2610","Math, Statistics, & Comp Scnc","11","9","8","4","1","0","0","0","0","0","0","0","0","0","0","2","Cohen, Elizabeth Bruce","35"
"ACTG","210","Intro Financial Accounting","2656","Accounting","10","12","11","7","2","0","0","1","1","0","0","0","0","0","0","1","Galvan, Abel","45"
"ACTG","316","Intermediate Financial Actg II","2656","Accounting","4","13","15","7","0","0","0","0","0","0","0","0","0","0","0","0","Salama, Yehia A.","39"
"ACTG","355","Business Law I","2656","Accounting","8","8","4","3","2","0","0","0","0","0","0","0","0","0","0","0","Roe, Helen M","25"
"ACTG","516","Financial Statement Analysis","2656","Accounting","8","6","0","0","0","0","0","0","2","0","0","0","0","0","0","1","Ramakrishnan, Ram T S","17"
"ANTH","105","Human Evolution","2841","Anthropology","18","16","3","0","2","0","0","0","0","0","0","0","0","0","0","0","Grad Asst","39"
"BHIS","499","Info Sources in BHIS","2318","Biomed & Health Info Sciences","37","3","0","0","0","0","0","0","0","0","0","0","0","0","0","1","Wencel-Drake, June D","41"
"BIOS","220","Genetics","2453","Biological Sciences","12","16","24","3","2","0","0","0","0","0","0","0","0","0","0","3","Nichols, Brian P","60"
"BIOS","331","Ecology Laboratory","2453","Biological Sciences","12","11","0","0","0","0","0","0","0","0","0","0","0","0","0","1","Grad Asst","24"
"CELE","616","Radiology","2713","Radiology","0","0","0","0","0","0","0","0","0","0","12","3","0","1","0","0","Instructor, Missing","16"
"CHEM","101","Preparatory Chemistry","2458","Chemistry","5","7","9","4","3","0","0","0","0","0","0","0","0","0","0","3","Lakhani, Ahmed Ashiqali","31"
"CHEM","222","Analytical Chemistry","2458","Chemistry","12","14","5","0","1","0","0","0","1","0","0","0","0","0","0","2","Papadantonakis, George A","35"
"CHSC","430","Public Health Policy","2245","Community Health Sciences","22","4","2","0","0","0","0","0","0","0","0","0","0","0","0","1","Cochran, Laura M","29"
"CLER","602","Psychiatry","2722","Psychiatry","0","0","0","0","0","0","0","0","0","0","50","0","0","0","0","0","Instructor, Missing","50"
"CLER","603","Pediatrics","2905","Pediatrics","0","0","0","0","0","0","0","0","0","0","49","0","0","0","0","0","Instructor, Missing","49"
"COMM","101","Intro to Communication","2493","Communication","8","16","6","0","1","0","0","0","0","0","0","0","0","0","0","1","Grad Asst","32"
"COMM","330","Mass Media and Pop Cultur","2493","Communication","7","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Bui, Diem-My Thi","11"
"ECE","341","Probabil &Rand Proc for Engr","2949","Electrical & Computer Engr","7","12","3","0","0","0","0","0","0","0","0","0","0","0","0","1","Basu, Ishita","23"
"ECON","521","Macro/International Econ Bus","2525","Economics","22","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Skorburg, John W","22"
"EDPS","501","Ed Finance & Budgeting","2835","Educational Policy Studies","12","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","Weldon, Ward W","13"
"ENGL","101","Understanding Literature","2492","English","4","5","0","0","1","0","0","0","0","0","0","0","0","0","0","1","Grad Asst","11"
"ENGL","491","Adv Writing of Fiction","2492","English","9","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","McFarland, Michael Scott","10"
"FIN","473","Intro to Risk Management","2672","Information/Decision Sciences","3","6","7","9","0","0","0","0","0","0","0","0","0","0","0","0","Lee, Yew-Sing Thomas","25"
"HIM","410","Intro to the Hlthcare Sys","2318","Biomed & Health Info Sciences","4","10","1","0","0","0","0","0","0","0","0","0","0","0","0","4","Prater, Valerie S","19"
"HIST","104","Modern America","2316","History","10","9","1","0","2","0","0","0","0","0","0","0","0","0","0","0","Jacquet, Catherine O.","22"
"IDS","270","Business Statistics I","2672","Information/Decision Sciences","14","13","1","5","2","0","0","0","0","0","0","0","0","0","0","2","Velebit, Milan","37"
"IDS","355","Operations Management","2672","Information/Decision Sciences","20","25","11","3","4","0","0","0","1","0","2","0","0","0","0","0","Ouksel, Aris M","66"
"MATH","160","Finite Math for Business","2610","Math, Statistics, & Comp Scnc","5","6","8","2","1","0","0","0","0","0","0","0","0","0","0","0","Cabrera, David S","22"
"MBA","500","Corporate Strategy","2785","Business Administration Admini","24","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Barlow, Christopher","26"
"NUEL","394","Caring in Professional Nursing","2591","Nursing Administration","13","3","0","1","0","0","0","0","0","0","0","0","0","0","0","0","Grad Asst","17"
"NURS","529","Issues of Adv Pract in Nursg","2591","Nursing Administration","73","6","2","0","0","0","0","0","0","0","0","0","0","0","0","0","Vaughan, Leta M","81"
"PA","462","Project Management","2694","Public Administration","51","2","0","0","0","0","0","0","1","0","0","0","0","0","0","0","Gawel, Jeffrey","54"
"PA","503","Public Personnel Mgmt","2694","Public Administration","9","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Laporte, Margaret","14"
"PA","504","Budgeting for Public Admin","2694","Public Administration","7","14","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Snyder, Thomas","21"
"POLS","130","Intro to Comparative Politics","2734","Political Science","13","7","3","0","0","0","0","0","1","0","0","0","0","0","0","0","French, John Mark","24"
"PSCH","210","Theories of Personality","2885","Psychology","15","25","15","4","6","0","0","0","0","0","0","0","0","0","0","2","Grad Asst","67"
"SOC","105","Social Problems","2772","Sociology","34","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Grad Asst","38"
"SPEC","654","Opthalmology Specialty","2539","Ophthalmology & Visual Sci","0","0","0","0","0","0","0","0","0","0","7","0","0","3","0","0","Instructor, Missing","10"
"SPED","448","Topic in Special Ed","2588","Special Education","9","4","1","0","0","0","0","0","0","0","0","0","0","0","0","0","Parker-Katz, Michelle Beth","14"
"UPP","493","Grant Writing","2727","Urban Planning and Policy","15","1","1","0","0","0","0","0","0","0","0","0","0","0","0","1","Jenkins, Noah","18"
"ACTG","474","Actg Information Systems","2656","Accounting","3","8","0","0","0","0","0","0","0","0","0","0","0","0","0","1","Goodman, Charles Joseph","12"
"ANTH","101","World Cultures","2841","Anthropology","15","16","1","1","1","0","0","0","0","0","0","0","0","0","0","0","Grad Asst","34"
"BHIS","538","Health Care IT Admin","2318","Biomed & Health Info Sciences","31","8","0","0","0","0","0","0","1","0","0","0","0","0","0","0","Pawola, Lawrence M.","40"
"BIOS","350","General Microbiology","2453","Biological Sciences","16","19","18","7","5","0","0","0","0","0","0","0","0","0","0","5","Gibbons, Sandra Helen","70"
"BVIS","502","Clin Sciences for BVIS","2318","Biomed & Health Info Sciences","7","7","1","0","1","0","0","0","0","0","0","0","0","0","0","0","Daugherty, John M","16"
"CHEM","234","Organic Chemistry II","2458","Chemistry","9","14","34","15","15","0","0","0","2","0","0","0","0","0","0","9","Miranda, Neil","98"
"CI","481","Foundations Bilingual/ESL Ed","2783","Curriculum and Instruction","12","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Tanabe, Margaret Ann","14"
