"CRS SUBJ CD","CRS NBR","CRS TITLE","DEPT CD","DEPT NAME","A","B","C","D","F","ADV","CR","DFR","I","NG","NR","O","PR","S","U","W","Primary Instructor","Grade Regs"
"MGMT","463","Negotiation &Conflict Resolutn","2846","Managerial Studies","14","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Tarasievich, Renata A.","14"
"ACTG","210","Intro Financial Accounting","2656","Accounting","6","14","8","0","2","0","0","0","0","0","0","0","0","0","0","1","Galvan, Abel","31"
"ACTG","316","Intermediate Financial Actg II","2656","Accounting","4","8","12","3","2","0","0","0","0","0","0","0","0","0","0","2","Salama, Yehia A.","31"
"ACTG","420","Professional Presence","2656","Accounting","14","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Popowits, Michael T","14"
"ANTH","100","Human Adventure","2841","Anthropology","9","12","5","1","1","0","0","0","0","0","0","0","0","0","0","1","Grad Asst","29"
"ANTH","102","Intro to Archaeology","2841","Anthropology","4","8","7","2","0","0","0","0","0","0","0","0","0","0","0","0","Grad Asst","21"
"BHIS","406","Medical Terminology for HIM","2318","Biomed & Health Info Sciences","19","1","3","0","0","0","0","0","0","0","0","0","0","0","0","0","Wencel-Drake, June D","23"
"BIOS","222","Cell Biology","2453","Biological Sciences","12","15","33","8","1","0","0","0","2","0","0","0","0","0","0","2","Dubreuil, Ronald R.","73"
"BIOS","351","Microbiology Laboratory","2453","Biological Sciences","5","4","2","0","0","0","0","0","1","0","0","0","0","0","0","0","O'Dell, Andrew Steven Kemp","12"
"BVIS","528","Surgical Orientation","2318","Biomed & Health Info Sciences","20","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Bucher, Karen","20"
"CI","472","Testing/ESL Instruction","2783","Curriculum and Instruction","20","3","0","0","0","0","0","0","1","0","0","0","0","0","0","0","Tanabe, Margaret Ann","24"
"CI","482","Testing &Instruct:Bilingualism","2783","Curriculum and Instruction","30","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Morales, Paola Z.","30"
"CLER","606","Family Medicine","2675","Family and Community Medicine","0","0","0","0","0","17","0","0","0","0","23","7","1","0","0","0","Instructor, Missing","48"
"CLER","635","Medicine","2532","Med & Medical Specialties","0","0","0","0","0","2","0","0","0","0","7","2","0","0","0","1","Thomas, Dorian E","12"
"CLJ","220","Criminology","2909","Criminology, Law, and Justice","4","7","3","0","0","0","0","0","0","0","0","0","0","0","0","0","Grad Asst","14"
"COMM","103","Intro to Media","2493","Communication","7","6","11","2","0","0","0","0","0","0","0","0","0","0","0","1","Bui, Diem-My Thi","27"
"DADM","319","Comprehensive Care III-A","2758","Dentistry Administration","9","30","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Semprum-Clavier, Adriana","39"
"DADM","325","Extramural Clinical Experience","2758","Dentistry Administration","0","0","0","0","0","0","0","0","0","0","0","0","0","66","0","0","Evans, Caswell","66"
"DADM","332","Comprehensive Care IV-A","2758","Dentistry Administration","50","16","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Jurgens-Toepke, Pamela","66"
"ECON","520","Microecon for Business","2525","Economics","31","15","2","0","0","0","0","0","0","0","0","0","0","0","0","0","Pieper, Paul J","48"
"ED","445","Adolescence & Schools","2208","Education","14","1","1","0","1","0","0","0","1","0","1","0","0","0","0","0","Grad Asst","19"
"ENDO","353","Endodontics Clinic II","2216","Endodontics","48","16","2","0","0","0","0","0","0","0","0","0","0","0","0","0","Alapati, Satish B.","66"
"ENGL","212","Intro Writing of Fiction","2492","English","6","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Grad Asst","11"
"EPSY","526","Develop Infant & Early Child","2621","Educational Psychology","8","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Koritsaris, Marian","11"
"FIN","310","Investments","2691","Finance","24","7","2","1","1","0","0","0","0","0","0","0","0","0","0","1","Arslan Ayaydin, Ozgur","36"
"HN","203","Culture and Food Lab","2960","Kinesiology and Nutrition","8","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","Staver, Michael J","10"
"HPA","430","Intro Pub Hlth Policy Analysis","2399","Health Policy & Administration","15","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Kling, William C","16"
"HPA","495","MHA Preceptorship","2399","Health Policy & Administration","0","0","0","0","0","0","0","0","0","0","1","0","0","16","0","0","Canna, James J","17"
"IDS","200","Intro Mgmt Info Systems","2672","Information/Decision Sciences","5","6","6","0","0","0","0","0","0","0","0","0","0","0","0","0","Erickson, James M","17"
"ACTG","211","Intro Managerial Accounting","2656","Accounting","6","9","12","2","2","0","0","0","0","0","0","0","0","0","0","2","Salama, Yehia A.","33"
"ACTG","500","Intro Financial Actg","2656","Accounting","18","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Goodman, Charles Joseph","19"
"BHIS","503","Comm Skills in HI","2318","Biomed & Health Info Sciences","10","4","0","1","0","0","0","0","0","0","0","0","0","0","0","0","Swirsky, Eric S","15"
"BHIS","515","Mgmt Hlth Care Comm Syst","2318","Biomed & Health Info Sciences","55","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Kalagidis, Olympia","57"
"BHIS","594","Special Topics  in BHIS","2318","Biomed & Health Info Sciences","13","4","0","0","0","0","0","0","1","0","0","0","0","0","0","1","Orzechowski, John Stanley","19"
"BVIS","545","Computer-based Multimedia","2318","Biomed & Health Info Sciences","11","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Blew, Gregory A","12"
"CHEM","232","Organic Chemistry I","2458","Chemistry","16","17","40","11","8","0","0","0","0","0","0","0","0","0","0","6","Yun, Sang Young","98"
"CHEM","314","Inorganic Chemistry","2458","Chemistry","5","5","1","0","0","0","0","0","0","0","0","0","0","0","0","0","Lakhani, Ahmed Ashiqali","11"
"CI","504","Secondary Literacy","2783","Curriculum and Instruction","16","1","0","0","0","0","0","0","2","0","0","0","0","0","0","0","Grad Asst","19"
"CLER","605","Medicine","2586","Medicine","0","0","0","0","0","11","0","0","0","0","17","12","8","0","0","0","Instructor, Missing","48"
"COMM","100","Human Communication","2493","Communication","8","15","5","1","0","0","0","0","0","0","0","0","0","0","0","2","Grad Asst","31"
"COMM","102","Intro Interpersonal Comm","2493","Communication","3","13","9","1","0","0","0","0","1","0","0","0","0","0","0","0","Chang, Hui-Ching","27"
"COMM","474","Internship","2493","Communication","21","2","0","0","0","0","0","0","3","0","1","0","0","0","0","2","Chang, Hui-Ching","29"
"ECON","218","Microeconomics","2525","Economics","12","8","5","3","1","0","0","0","1","0","0","0","0","0","0","0","Grad Asst","30"
"ED","421","Advanced Educ Psychology","2208","Education","27","4","0","0","1","0","0","0","0","0","0","0","0","0","0","0","Grad Asst","32"
"ENGL","222","Tutoring in Writing Center","2492","English","9","0","2","0","0","0","0","0","1","0","0","0","0","0","0","0","Aleksa, Vainis","12"
"EPSY","503","Quantitative Inquiry in Ed","2621","Educational Psychology","15","1","0","0","0","0","0","0","1","0","0","0","0","0","0","2","Grad Asst","19"
"EPSY","504","Rate Scale&Quest Des&Analysis","2621","Educational Psychology","22","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","Smith, Everett V","24"
"EPSY","535","Human Dvlpmnt for School Ldrs","2621","Educational Psychology","8","1","0","0","0","0","0","0","4","0","0","0","0","0","0","0","Grad Asst","13"
"EPSY","582","Collab w/Family-Community","2588","Special Education","14","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Kessler, Michele Lynn","14"
"FIN","594","Applied Portfolio","2691","Finance","27","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Wightkin, John","30"
"FIN","594","Commercial Banking II","2691","Finance","17","8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Brown, Mary R","25"
"HN","355","Supervised Practice I","2960","Kinesiology and Nutrition","0","0","0","0","0","0","0","25","0","0","0","0","0","0","0","0","Shifley, Jamie Alyssa Sutton","25"
"IPHS","650","Field Experience In PH","2592","School of Public Health","0","0","0","0","0","0","0","11","0","0","0","0","0","4","0","0","Altfeld, Susan Joan","15"
"MATH","160","Finite Math for Business","2610","Math, Statistics, & Comp Scnc","7","2","4","0","0","0","0","1","0","0","0","0","0","0","0","2","Doyle, Timothy Michael","16"
"NURS","390","Nsg Leadershp&Mgmt in Hlthcare","2591","Nursing Administration","26","5","2","0","0","0","0","0","0","0","0","0","0","0","0","0","Grad Asst","33"
"NUSP","550","Issues:Rsrch&Pract Wmn's Hlth","2591","Nursing Administration","12","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Klima, Carrie","12"
"OT","555","Synthesis III","2725","Occupational Therapy","0","0","0","0","0","0","0","0","0","0","0","0","0","38","0","0","Peterson, Elizabeth Walker","38"
"ORTD","595","Seminar in Orthodontics","2978","Orthodontics","0","0","0","0","0","0","0","0","0","0","0","0","0","18","0","0","Evans, Carlotta A.","18"
"PHIL","102","Introductory Logic","2637","Philosophy","23","18","13","4","9","0","0","0","0","0","0","0","0","0","0","2","Grad Asst","69"
"PMPR","390","Spec Project in Pharm Pract","2967","Pharmacy Practice","0","0","0","0","0","0","0","0","0","0","39","0","0","0","0","0","Agard, Debra L","39"
"POLS","184","Intro International Relations","2734","Political Science","10","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","Grad Asst","11"
"PSCH","340","Psychological Testing","2885","Psychology","7","13","3","1","0","0","0","0","0","0","0","0","0","0","0","0","Jamil, Omar Bashir","24"
"PSCH","343","Stat Methods in Behav Sci","2885","Psychology","23","13","3","1","0","0","0","0","0","0","0","0","0","0","0","0","Grad Asst","40"
"PUBH","100","Health and the Public","2687","Public Health Undergrad Prog","8","4","1","0","0","0","0","0","0","0","0","0","0","0","0","0","Opacich, Karin Joann","13"
"REST","361","Restorative Clinic IV","2800","Restorative Dentistry","43","11","0","0","12","0","0","0","0","0","0","0","0","0","0","0","Jurgens-Toepke, Pamela","66"
"MGMT","340","Intro to Organizations","2846","Managerial Studies","24","6","2","0","0","0","0","0","0","0","0","0","0","0","0","0","Grad Asst","32"
"MGMT","452","Organizational Behavior","2846","Managerial Studies","3","4","3","1","0","0","0","0","0","0","0","0","0","0","0","1","Grad Asst","12"
"MGMT","460","Bus, Society & Global Economy","2846","Managerial Studies","13","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Lloyd, Anna K","13"
"MGMT","553","Human Resource Management","2846","Managerial Studies","51","4","2","0","0","0","0","0","0","0","0","0","0","0","0","0","McEnery, John Joseph","57"
"MKTG","465","Strategic Marketing","2846","Managerial Studies","9","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Coco, Louis","14"
"MKTG","594","Marketing Strategy","2846","Managerial Studies","40","62","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Malter, Alan Joseph","102"
"MUS","107","Fundamentals Of Music Theory","2947","Theatre and Music","16","8","1","0","0","0","0","0","0","0","0","0","0","0","0","1","Huang, Hai Tao","26"
"NUEL","394","Caring in Professional Nursing","2591","Nursing Administration","34","4","0","0","1","0","0","0","0","0","0","0","0","0","0","0","Grad Asst","39"
"NUPR","410","IHC: Clinical Practice II","2591","Nursing Administration","0","0","0","0","0","0","0","0","0","0","0","0","0","66","0","1","Gorman, Geraldine","67"
"NUPR","573","Practicum: Birth & the Newborn","2591","Nursing Administration","13","1","0","0","0","0","0","0","3","0","0","0","0","0","0","0","Gabzdyl, Elizabeth","17"
"NURS","406","IHC: Community","2591","Nursing Administration","62","3","1","0","0","0","0","0","0","0","0","0","0","0","0","1","Gorman, Geraldine","67"
"NURS","527","Nursing Inquiry II","2591","Nursing Administration","16","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Stogis, Sheryl L.","18"
"OSUR","333","Pain Control II","2757","Oral and Maxillofacial Surgery","12","24","3","0","0","0","0","0","0","0","0","0","0","0","0","0","Flick, William G","39"
"OT","524","Contexts of OT Practice","2725","Occupational Therapy","35","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Fisher, Gail S","37"
"PELE","600","Elective Clerkship","2889","Administration & General","0","0","0","0","0","3","0","0","0","0","9","1","0","0","0","0","Grad Asst","13"
"SOC","105","Social Problems","2772","Sociology","22","7","2","0","0","0","0","0","0","0","0","0","0","0","0","0","Grad Asst","31"
"SPAN","114","Spanish Bilingual II","2606","Hispanic and Italian Studies","9","6","1","0","0","0","0","0","0","0","0","0","0","0","0","0","Grad Asst","16"
"SPED","576","Internship in Assessment","2588","Special Education","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Collado, Cindy Lynn","10"
"UPP","590","Professional Practice Exp","2727","Urban Planning and Policy","0","0","0","0","0","0","0","11","0","0","0","0","0","11","0","0","Winkle, Curtis Richard","22"
"ACTG","315","Intermediate Financial Actg I","2656","Accounting","5","8","14","10","3","0","0","0","1","0","0","0","0","0","0","1","Leventhal, Brian W","42"
"ACTG","355","Business Law I","2656","Accounting","8","6","1","0","0","0","0","0","0","0","0","0","0","0","0","0","Roe, Helen M","15"
"ACTG","446","Federal Income Tax II","2656","Accounting","0","4","3","5","1","0","0","0","0","0","0","0","0","0","0","0","Kemp, Robert E","13"
"AH","100","Intro to Art &Art History","2910","Art History","13","5","1","2","1","0","0","0","0","0","0","0","0","0","0","0","Grad Asst","22"
"BHIS","460","Intro to Hlth Informatics","2318","Biomed & Health Info Sciences","15","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Swirsky, Eric S","17"
"BHIS","510","Health Care Info Systems","2318","Biomed & Health Info Sciences","25","12","1","2","1","0","0","0","1","0","0","0","0","0","0","3","Bimmerle, Cathleen","45"
"CHEM","222","Analytical Chemistry","2458","Chemistry","5","9","14","1","1","0","0","0","0","0","0","0","0","0","0","2","Jursich, Gregory","32"
"CHEM","343","Physical Chemistry Lab","2458","Chemistry","5","12","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Papadantonakis, George A","17"
"CI","481","Foundations Bilingual/ESL Ed","2783","Curriculum and Instruction","22","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Grad Asst","23"
"CL","101","Roman Civilization","2349","Classics & Mediterran Studies","5","6","0","0","1","0","0","0","0","0","0","0","0","0","0","0","Kershaw, Allan","12"
"ECON","520","Microecon for Business","2525","Economics","15","4","2","0","0","0","0","0","0","0","0","0","0","0","0","0","Bassett, Gilbert W","21"
"EDPS","596","Independent Study in EDPS","2835","Educational Policy Studies","0","0","0","0","0","0","0","0","0","0","14","0","0","0","0","0","Tozer, Steven E","14"
"ENGL","102","Introduction to Film","2492","English","8","3","3","0","0","0","0","0","0","0","0","0","0","0","0","0","Grad Asst","14"
"ENGL","120","Film and Culture","2492","English","9","4","2","2","2","0","0","0","0","0","0","0","0","0","0","0","Grad Asst","19"
"ENGL","161","Academic Writing II","2492","English","32","11","6","1","1","0","0","0","0","0","0","0","0","0","0","4","Grad Asst","55"
"FIN","320","Managerial Finance","2691","Finance","8","9","4","1","0","0","0","0","0","0","0","0","0","0","0","1","Waite, Stanley","23"
"FIN","500","Intro to Corp Finance","2691","Finance","9","7","5","0","0","0","0","0","0","0","0","0","0","0","0","0","Guo, Re-Jin Jennifer","21"
"MGMT","463","Negotiation &Conflict Resolutn","2846","Managerial Studies","18","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","Barnum, Darold","19"
"MGMT","495","Competitive Strategy","2846","Managerial Studies","11","13","3","0","0","0","0","0","0","0","0","0","0","0","0","0","Trampas, Ann E","27"
