"CRS SUBJ CD","CRS NBR","CRS TITLE","DEPT CD","DEPT NAME","A","B","C","D","F","ADV","CR","DFR","I","NG","NR","O","PR","S","U","W","Primary Instructor","Grade Regs"
"BHIS","546","Leadership Dvlpmnt in HI","2318","Biomed & Health Info Sciences","4","7","1","0","0","0","0","0","0","0","0","0","0","0","0","0","Walker, Rosemary","12"
"BIOE","415","Biomechanics","2437","Biomedical Eng - Engineering","12","4","0","1","0","0","0","0","0","0","0","0","0","0","0","1","Patwardhan, Avinash Gajanan","18"
"BIOE","472","Neural Models","2437","Biomedical Eng - Engineering","6","5","1","0","0","0","0","0","0","0","0","0","0","0","0","0","Patton, James","12"
"BIOS","429","Electron Microscopy Lab","2453","Biological Sciences","0","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0","Gibbons, Jack Thomas","10"
"BIOS","430","Evolution","2453","Biological Sciences","1","0","0","0","0","0","0","0","0","0","13","0","0","0","0","1","Igic, Boris","15"
"AAST","271","Afr Amer & Politcs Incarceratn","2363","Black Studies","4","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Jun, Helen Heran","10"
"ACTG","474","Actg Information Systems","2656","Accounting","12","48","11","1","0","0","0","0","1","0","0","0","0","0","0","3","Popowits, Michael T","76"
"AD","110","Graphic Design I","2702","School of Art and Design","3","15","4","1","1","0","0","0","0","0","0","0","0","0","0","0","Leithauser, Anna Lanier","24"
"AD","203","Topics in Drawing","2702","School of Art and Design","9","1","0","0","0","0","0","0","2","0","0","0","0","0","0","1","Fish, Julia Anne","13"
"AD","210","Graphic Design II","2702","School of Art and Design","19","22","8","0","0","0","0","0","0","0","0","0","0","0","0","1","Bracamontes-Roeger, Linda","50"
"AD","223","Drawing for Designers","2702","School of Art and Design","11","2","1","0","1","0","0","0","0","0","0","0","0","0","0","0","Harris, Michael","15"
"AD","290","Interdisciplinary Seminar I","2702","School of Art and Design","21","0","0","0","1","0","0","0","0","0","0","0","0","0","0","3","Knezevic, Irena","25"
"AD","317","Digital Media in Graphic Desgn","2702","School of Art and Design","10","7","3","0","0","0","0","0","0","0","0","0","0","0","0","0","Young, Caroline C","20"
"AD","391","Interdisciplinary Seminar II","2702","School of Art and Design","18","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","Knezevic, Irena","20"
"AD","412","Graphic Design Thesis","2702","School of Art and Design","9","4","3","0","0","0","0","0","0","0","0","0","0","0","0","0","Becker, Joerg","16"
"AD","462","Advanced Art/Studio Critique","2702","School of Art and Design","6","8","1","0","0","0","0","0","0","0","0","0","0","0","0","1","Stratman, Deborah Renee","16"
"AH","221","Medieval Architecture","2910","Art History","7","13","9","2","1","0","0","0","0","0","0","0","0","0","0","2","Grossman, Heather E","34"
"AH","560","Sem in Modern Arch,Art &Design","2910","Art History","17","1","0","0","0","0","0","0","1","0","0","0","0","0","0","1","Hales, Peter B","20"
"ANAT","315","Anatomy I","2387","Anatomy and Cell Biology","0","0","0","0","0","0","0","0","0","0","69","0","0","0","0","1","Kelley, John J","70"
"ANTH","441","Psychoanalytic Anthro I","2841","Anthropology","7","2","0","0","0","0","0","0","3","0","0","0","0","0","0","0","Kracke, Waud H","12"
"ARAB","299","Independent Reading","2349","Classics & Mediterran Studies","9","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","Kamal, Mustapha","14"
"ARCH","414","Professional Practices","2911","School of Architecture","3","10","3","0","0","0","0","0","0","0","0","0","0","0","0","0","Eisenschmidt, Alexander","16"
"ARCH","520","Topics in Arch Theory","2911","School of Architecture","3","5","2","0","0","0","0","0","1","0","0","0","0","0","0","0","Haar, Sharon H","11"
"ASAM","123","Intro Asian American Lit","2492","English","3","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Jun, Helen Heran","12"
"ASAM","228","Asia and Asian Americans","2772","Sociology","1","11","1","1","1","0","0","0","0","0","0","0","0","0","0","0","Barrett, Richard E","15"
"ASP","055","Comm Skls-Intl Grad Students","2923","Academic Center for Excellence","0","0","0","0","0","0","0","0","0","0","0","0","0","30","4","3","Zenner, Audrey Marsha","37"
"ASP","092","Vocabulary Enrichment","2923","Academic Center for Excellence","0","0","0","0","0","0","0","0","0","0","0","0","0","9","0","1","Garcia, Myrna","10"
"ASP","092","Vocabulary Enrichment","2923","Academic Center for Excellence","0","0","0","0","0","0","0","0","0","0","0","0","0","12","0","0","Koerner, Patrick","12"
"ASST","275","History of South Asia","2316","History","5","3","5","2","0","0","0","0","0","0","0","0","0","0","0","1","Mantena, Rama","16"
"BA","100","Business Admin Orientation","2785","Business Administration Admini","0","0","0","0","0","0","0","0","5","0","0","0","0","46","0","4","Nowacki, Donna","55"
"BA","100","Business Admin Orientation","2785","Business Administration Admini","0","0","0","0","0","0","0","0","3","0","0","0","0","66","1","2","Walters, Stacey Lynn","72"
"BA","200","Managerial Communication","2785","Business Administration Admini","55","50","4","0","0","0","0","0","1","0","0","0","0","0","0","2","Corte, Anthony M","112"
"AAST","294","Topics in Afr Amer Studies","2363","Black Studies","14","3","0","1","1","0","0","0","0","0","0","0","0","0","0","0","Rockquemore, Kerry Ann","19"
"ACTG","326","Cost Accounting","2656","Accounting","18","31","31","3","2","0","0","0","0","0","0","0","0","0","0","5","Lee, Sung-Han","90"
"ACTG","446","Federal Income Tax II","2656","Accounting","14","19","4","1","0","0","0","0","0","0","0","0","0","0","0","1","Kemp, Robert E","39"
"ACTG","500","Intro Financial Actg","2656","Accounting","7","6","4","0","0","0","0","0","0","0","0","0","0","0","0","0","Leventhal, Brian W","17"
"ACTG","506","Management Accounting","2656","Accounting","4","6","1","0","0","0","0","0","0","0","0","0","0","0","0","1","Das, Somnath","12"
"AD","120","Industrial Design I","2702","School of Art and Design","21","16","4","1","2","0","0","0","0","0","0","0","0","0","0","0","Grad Asst","44"
"AD","203","Topics in Drawing","2702","School of Art and Design","10","9","1","1","0","0","0","0","0","0","0","0","0","0","0","0","Yun-Feng-Yu, Craig","21"
"AD","290","Interdisciplinary Seminar I","2702","School of Art and Design","10","11","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Peterman, Dan","21"
"AD","362","Documentary Media","2702","School of Art and Design","9","2","0","0","0","0","0","0","1","0","0","0","0","0","0","0","Leenaars, Kirsten Natascha","12"
"AD","502","Seminar In Contemp Theory","2702","School of Art and Design","0","0","0","0","0","0","0","0","0","0","19","0","0","0","0","0","Ferrill, Meghan A","19"
"AD","510","Adv Graphic Des & Crit","2702","School of Art and Design","0","0","0","0","0","0","0","0","0","0","11","0","0","0","0","0","Burton, Philip C","11"
"AH","207","Topics in Arch Art Design","2910","Art History","5","9","5","4","0","0","0","0","0","0","0","0","0","0","0","7","Miller, Virginia E","30"
"AH","222","Renaissance Architecture","2910","Art History","4","9","6","5","1","0","0","0","0","0","0","0","0","0","0","1","Pollak, Martha","26"
"AH","481","Museum Practices","2910","Art History","11","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","Stewart, Lorelei","12"
"ANTH","102","Intro to Archaeology","2841","Anthropology","19","58","49","9","6","0","0","0","0","0","0","0","0","0","0","5","Grad Asst","146"
"ANTH","212","Folklore","2841","Anthropology","27","24","7","2","1","0","0","0","2","0","0","0","0","0","0","1","Lieber, Michael D","64"
"ANTH","273","Ethnog of Southeast Asia","2841","Anthropology","14","6","1","0","2","0","0","0","0","0","0","0","0","0","0","1","Junker, Laura Lee","24"
"ARCH","414","Professional Practices","2911","School of Architecture","3","3","5","0","0","0","0","8","0","0","0","0","0","0","0","0","Rocah, Louis","19"
"ARCH","465","Comprehensive Studio","2911","School of Architecture","28","41","17","2","0","0","0","0","1","0","0","0","0","0","0","0","De Jong, Judith","89"
"ARCH","585","Arch Theory & History III","2911","School of Architecture","9","24","1","0","0","0","0","0","1","0","0","0","0","0","0","0","Dean, Penelope","35"
"ASP","060","Stdy/Lrng Across Disciplines","2923","Academic Center for Excellence","0","0","0","0","0","0","0","0","0","0","19","0","0","0","0","0","Johnson, Carlotta S","19"
"ASP","062","Topc Lrng Supprt Instrct","2923","Academic Center for Excellence","0","0","0","0","0","0","0","0","0","0","0","0","0","17","3","2","Grad Asst","22"
"ASP","086","Crit Rdg/Thinking I-LARES","2923","Academic Center for Excellence","0","0","0","0","0","0","0","0","2","0","0","0","0","19","0","1","Ramos, Mitzi","22"
"ASST","228","Asia and Asian Americans","2772","Sociology","1","4","6","0","1","0","0","0","0","0","0","0","0","0","0","1","Barrett, Richard E","13"
"BA","100","Business Admin Orientation","2785","Business Administration Admini","0","0","0","0","0","0","0","0","12","0","0","0","0","58","1","4","Bernal, Nicolas Antonio","75"
"BCMG","411","Intro to Biochemistry","2509","Biochem & Molecular Genetics","7","15","1","0","0","0","0","0","0","0","0","0","0","0","0","0","Vary, James C","23"
"BHIS","410","Hlth Data Struct & Mgmt","2318","Biomed & Health Info Sciences","9","11","1","0","0","0","0","0","0","0","0","0","0","0","0","0","Patena, Karen R","21"
"AAST","100","Intro African American Studies","2363","Black Studies","6","20","22","7","4","0","0","0","0","0","0","0","0","0","0","4","Jabir, Johari","63"
"ACTG","508","Federal Income Tax-Grad","2656","Accounting","6","11","4","3","0","0","0","0","1","0","0","0","0","0","0","1","Khan, Feroze","26"
"ACTG","585","Corporate Valuation &Actg Info","2656","Accounting","15","18","0","0","0","0","0","0","0","0","0","0","0","0","0","1","Kirschenheiter, Michael","34"
"AD","110","Graphic Design I","2702","School of Art and Design","9","30","17","4","3","0","0","0","0","0","0","0","0","0","0","2","Grad Asst","65"
"AD","205","Intro Computer Graphics","2702","School of Art and Design","10","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Robertson, Cole","19"
"AD","275","Writing for Moving Image","2702","School of Art and Design","14","6","0","0","0","0","0","0","2","0","0","0","0","0","0","1","Reeder, Jennifer K","23"
"AD","342","Topics in Sculpture","2702","School of Art and Design","9","3","1","0","0","0","0","0","0","0","0","0","0","0","0","0","Frid, Dianna","13"
"ARAB","103","Intermediate Arabic I","2349","Classics & Mediterran Studies","45","3","1","1","0","0","0","0","0","0","0","0","0","0","0","1","Kamal, Mustapha","51"
"ARCH","470","Structures I: Statics","2911","School of Architecture","80","30","8","0","1","0","0","0","0","0","1","0","0","0","0","0","Worn, William W","120"
"ARCH","563","Architectural Technology III","2911","School of Architecture","5","23","1","1","0","0","0","0","0","0","0","0","0","0","0","0","Goldberg, Geoffrey","30"
"ARCH","565","Topic Studio","2911","School of Architecture","10","19","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Garofalo, Douglas Anthony","29"
"ASP","060","Stdy/Lrng Across Disciplines","2923","Academic Center for Excellence","0","0","0","0","0","0","0","0","0","0","0","0","0","9","2","1","Koerner, Patrick","12"
"ASP","063","Topc lrng Supprt Instrct:LARES","2923","Academic Center for Excellence","0","0","0","0","0","0","0","0","0","0","0","0","0","35","0","2","Mankus, Terrance A","37"
"ASP","095","Academic & Professional Wrtg","2923","Academic Center for Excellence","0","0","0","0","0","0","0","0","0","0","0","0","0","11","1","0","Zenner, Audrey Marsha","12"
"ASP","096","Independent Study","2923","Academic Center for Excellence","0","0","0","0","0","0","0","0","0","0","22","0","0","0","0","0","Wink, Donald J","22"
"BA","200","Managerial Communication","2785","Business Administration Admini","40","49","5","0","1","0","0","0","1","0","1","0","0","0","0","5","Kohler, William Russell","102"
"BA","200","Managerial Communication","2785","Business Administration Admini","8","24","13","1","1","0","0","0","0","0","0","0","0","0","0","4","Nardini, Gloria","51"
"BIOE","325","Biotransport","2437","Biomedical Eng - Engineering","17","10","0","0","0","0","0","0","0","0","0","0","0","0","0","4","Takoudis, Christos G","31"
"BIOE","440","Biological Signal Analysis","2437","Biomedical Eng - Engineering","3","6","6","1","0","0","0","0","1","0","0","0","0","0","0","0","Oneill, William D","17"
"BMS","620","Medical Statistics","2516","Medical Infor Science","0","0","0","0","0","0","0","0","0","0","122","0","0","0","0","1","Douglas, Jeffrey A","123"
"BMS","624","Embryology","2761","Administration & Gen Exp","0","0","0","0","0","0","0","0","0","0","131","0","0","1","0","1","Mittenthal, Jay E","133"
"BMS","644","Med Gross Hum Anat/Embryol I","2387","Anatomy and Cell Biology","0","0","0","0","0","0","0","0","0","0","182","0","0","0","0","2","Lieska, Norman G","184"
"CELE","620","Dev Hippo&Med Eth-Class/Prsnt","2857","Medical Education","0","0","0","0","0","0","0","0","0","0","13","0","0","0","0","0","Instructor, Missing","13"
"CHEM","343","Physical Chemistry Lab","2458","Chemistry","1","8","1","0","0","0","0","0","0","0","0","0","0","0","0","0","Singha, Sima","10"
"CHEM","500","Faculty Research","2458","Chemistry","0","0","0","0","0","0","0","0","0","0","0","0","0","38","0","0","Keiderling, Timothy A","38"
"CHEM","550","Biochemistry Seminar","2458","Chemistry","0","0","0","0","0","0","0","0","0","0","0","0","0","19","0","0","Miller, Lawrence","19"
"CHEM","551","Advanced Biochemistry I","2458","Chemistry","7","8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Cho, Wonhwa","15"
"ACTG","210","Intro Financial Accounting","2656","Accounting","32","68","84","34","24","0","0","0","0","0","0","0","0","0","0","18","Kim, Kyonghee","260"
"ACTG","316","Intermediate Financial Actg II","2656","Accounting","10","8","34","7","4","0","0","0","2","0","0","0","0","0","0","1","Leventhal, Brian W","66"
"ACTG","456","Business Law II","2656","Accounting","36","8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Roe, Helen M","44"
"ACTG","475","Database Accounting Systems","2656","Accounting","38","27","4","0","1","0","0","0","3","0","0","0","0","0","0","0","Popowits, Michael T","73"
"ACTG","484","International Accounting","2656","Accounting","17","16","9","1","0","0","0","0","0","0","0","0","0","0","0","0","Salama, Yehia A.","43"
"ACTG","500","Intro Financial Actg","2656","Accounting","30","18","6","0","0","0","0","0","0","0","0","0","0","0","0","0","Hong, Keejae P","54"
"ACTG","516","Financial Statement Analysis","2656","Accounting","24","20","0","0","0","0","0","0","1","0","0","0","0","0","0","0","Ramakrishnan, Ram T S","45"
"AD","140","Sculpture I: Beginning","2702","School of Art and Design","11","12","2","0","0","0","0","0","0","0","1","0","0","0","0","0","Peterman, Dan","26"
"AD","160","Photography I","2702","School of Art and Design","33","17","5","2","0","0","0","0","0","0","0","0","0","0","0","1","Grad Asst","58"
"AD","209","Color Theory","2702","School of Art and Design","10","11","0","0","0","0","0","0","0","0","0","0","0","0","0","1","Roeger, Oliver L.","22"
"AD","219","Typography I","2702","School of Art and Design","14","8","1","0","0","0","0","0","0","0","0","0","0","0","0","1","Oiga, Sharon","24"
"AD","320","Industrial Design IV","2702","School of Art and Design","8","4","2","0","0","0","0","0","0","0","0","0","0","0","0","1","Burdett, Theodore Joseph","15"
"AD","418","Indep Study/Graphic Design","2702","School of Art and Design","17","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","Pulik, Linda","19"
"AD","508","Adv Electronic Vis & Crit","2702","School of Art and Design","12","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Sauter, Daniel","13"
"AH","110","Art History I","2910","Art History","49","86","77","27","28","0","0","0","3","0","0","0","0","0","0","21","Grad Asst","291"
"AH","423","Topics/Modern &Contemp Arch","2910","Art History","3","2","4","0","0","0","0","0","0","0","2","0","0","0","0","1","Bruegmann, Robert","12"
"ANAT","595","Departmental Seminar","2387","Anatomy and Cell Biology","0","0","0","0","0","0","0","0","0","0","1","0","0","23","0","0","Anderson, Conwell H","24"
"ANTH","105","Human Evolution","2841","Anthropology","59","160","126","30","12","0","0","0","0","0","0","0","0","0","0","12","Grad Asst","399"
"ANTH","238","Biology of Women","2841","Anthropology","15","20","7","1","1","0","0","0","0","0","0","0","0","0","0","5","Grad Asst","49"
"ARAB","255","Graeco-Arabic Science","2349","Classics & Mediterran Studies","6","3","1","0","0","0","0","0","1","0","0","0","0","0","0","2","Reisman, David C","13"
"ARCH","522","Topics in Arch Technology","2911","School of Architecture","15","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Gelick, Michael S","15"
"ARCH","553","Architectural Design III","2911","School of Architecture","6","18","5","0","0","0","0","0","2","0","0","0","0","0","0","1","Brown, David P","32"
"ARCH","566","Research Seminar","2911","School of Architecture","5","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Lehnerer, Alexander","10"
"BA","200","Managerial Communication","2785","Business Administration Admini","40","34","8","0","1","0","0","0","0","0","0","0","0","0","0","5","Wang, Jie","88"
"BCMG","515","Journal Club","2509","Biochem & Molecular Genetics","12","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Ho, Yee-Kin","12"
"BHIS","437","Health Care Data","2318","Biomed & Health Info Sciences","38","7","0","0","1","0","0","0","0","0","0","0","0","0","0","3","Bobis, Kenneth G","49"
"BHIS","530","Topics in Hlth Informatics","2318","Biomed & Health Info Sciences","22","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","Dieter, Michael G","23"
"BIOE","240","Modeling Data and Systems","2437","Biomedical Eng - Engineering","16","18","7","0","0","0","0","3","4","0","0","0","0","0","0","1","Hetling, John R","49"
"AAST","105","African Americans in Film","2363","Black Studies","4","6","2","0","0","0","0","0","0","0","0","0","0","0","0","1","Blair, Cynthia M","13"
"AAST","225","Racial and Ethnic Groups","2772","Sociology","4","6","4","2","1","0","0","0","0","0","0","0","0","0","0","3","Grad Asst","20"
"AAST","247","African American Hist to 1877","2363","Black Studies","7","5","2","0","0","0","0","0","0","0","0","0","0","0","0","1","Capers, Corey N.","15"
"ACTG","417","Adv Financial Accounting","2656","Accounting","8","10","11","3","0","0","0","0","0","0","0","0","0","0","0","2","Salama, Yehia A.","34"
"ACTG","445","Federal Income Tax I","2656","Accounting","12","24","38","1","0","0","0","0","1","0","0","0","0","0","0","3","Hong, Keejae P","79"
"ACTG","465","Govt & Non-Profit Actg","2656","Accounting","10","19","11","2","0","0","0","0","0","0","0","0","0","0","0","4","Galvan, Abel","46"
"ACTG","500","Intro Financial Actg","2656","Accounting","14","20","12","4","2","0","0","0","0","0","1","0","0","0","0","0","Galvan, Abel","53"
"ACTG","590","Case Research in Actg","2656","Accounting","6","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Das, Somnath","11"
"AD","120","Industrial Design I","2702","School of Art and Design","23","16","6","0","0","0","0","0","0","0","0","0","0","0","0","1","Andersen, Michael Anthony","46"
"AD","160","Photography I","2702","School of Art and Design","13","3","0","0","0","0","0","0","0","0","0","0","0","0","0","3","Geissler, Beate","19"
"AD","205","Intro Computer Graphics","2702","School of Art and Design","11","4","2","1","1","0","0","0","0","0","0","0","0","0","0","0","Burtonwood, Tom","19"
"AD","205","Intro Computer Graphics","2702","School of Art and Design","13","5","3","0","0","0","0","0","1","0","0","0","0","0","0","0","Roeger, Oliver L.","22"
"AD","209","Color Theory","2702","School of Art and Design","17","3","1","0","0","0","0","0","0","0","0","0","0","0","0","1","Fraser, Pamela","22"
"AD","267","Digital Photography","2702","School of Art and Design","8","9","0","0","1","0","0","0","0","0","0","0","0","0","0","1","Geissler, Beate","19"
"AD","268","Analog Photography","2702","School of Art and Design","12","2","0","1","0","0","0","0","1","0","0","0","0","0","0","0","Huffman, David","16"
"AH","211","History of Urbanism","2910","Art History","2","5","2","1","0","0","0","0","0","0","0","0","0","0","0","1","Pollak, Martha","11"
"AH","232","Film History I: 1890-WWII","2492","English","5","3","5","5","2","0","0","0","0","0","0","0","0","0","0","1","Rubin, Martin L.","21"
"AH","274","Pre-Columb Art-Mesoamerca","2910","Art History","0","10","4","3","1","0","0","0","1","0","0","0","0","0","0","1","Miller, Virginia E","20"
"ANTH","335","Intro to Primatology","2841","Anthropology","6","6","7","1","0","0","0","0","0","0","0","0","0","0","0","0","Rizzo, Kathleen A","20"
"ARAB","101","Elementary Arabic I","2349","Classics & Mediterran Studies","46","8","0","0","3","0","0","0","1","0","0","0","0","0","0","1","Kamal, Mustapha","59"
"ARCH","251","Arch Analysis","2911","School of Architecture","18","38","18","2","4","0","0","0","0","0","0","0","0","0","0","7","Pedret, Annie","87"
"ARCH","359","Intro to Bldg Sci I: Eth Bldg","2911","School of Architecture","17","39","18","2","1","0","0","0","0","0","1","0","0","0","0","3","Wheeler, Daniel H","81"
"ARCH","414","Professional Practices","2911","School of Architecture","4","7","7","2","0","0","0","0","0","0","0","0","0","0","0","0","Dean, Penelope","20"
"ARCH","414","Professional Practices","2911","School of Architecture","7","7","1","0","0","0","0","0","0","0","0","0","0","0","0","0","Rubio, Elva","15"
"ARCH","531","Arch Theory & History I","2911","School of Architecture","7","22","0","0","0","0","0","0","1","0","0","0","0","0","0","0","Somol, Robert E","30"
"ARCH","591","Arch Study Abroad","2911","School of Architecture","0","0","0","0","0","0","0","0","0","0","21","0","0","0","0","0","Vendrell, Xavier","21"
"BA","100","Business Admin Orientation","2785","Business Administration Admini","0","0","0","0","0","0","0","0","1","0","0","0","0","46","1","2","Martinez, Grisel","50"
"BHIS","537","Hlth Care IT Vendor Mgmt","2318","Biomed & Health Info Sciences","11","12","2","0","0","0","0","0","0","0","0","0","0","0","0","1","Pawola, Lawrence M.","26"
"AD","223","Drawing for Designers","2702","School of Art and Design","6","10","4","1","0","0","0","0","0","0","0","0","0","0","0","1","Katz, Sabrina L","22"
"AD","274","Motion Graphics I","2702","School of Art and Design","9","9","1","0","0","0","0","0","0","0","0","0","0","0","0","0","Mack, Jodie","19"
"AD","278","Moving Image I","2702","School of Art and Design","9","3","0","0","0","0","0","0","1","0","0","0","0","0","0","0","McLean, Jesse","13"
"AD","304","Advanced Topics in Drawing","2702","School of Art and Design","7","2","0","0","0","0","0","0","1","0","0","0","0","0","0","0","Fish, Julia Anne","10"
"AD","332","Topics in Painting","2702","School of Art and Design","15","4","0","0","0","0","0","0","2","0","0","0","0","0","0","0","Fish, Julia Anne","21"
"AD","360","Adv. Projects in Digital Media","2702","School of Art and Design","10","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","Malagrino, Silvia A","11"
"AD","502","Seminar In Contemp Theory","2702","School of Art and Design","12","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","Pfanner, Peter","13"
"AH","235","History of Design I","2910","Art History","18","40","20","1","0","0","0","0","0","0","0","0","0","0","0","2","Mekinda, Jonathan","81"
"ANTH","216","Medicine, Culture, & Society","2841","Anthropology","17","11","0","0","0","0","0","0","0","0","1","0","0","0","0","1","Patil, Crystal","30"
"ARCH","365","Building Design Studio III","2911","School of Architecture","16","31","21","6","1","0","0","0","2","0","1","0","0","0","0","4","Dunn, Sarah E","82"
"ARCH","522","Topics in Arch Technology","2911","School of Architecture","4","8","2","0","0","0","0","0","0","0","0","0","0","0","0","0","Lai, Yen Chi","14"
"ARCH","561","Architectural Technology I","2911","School of Architecture","9","14","2","0","0","0","0","0","0","0","0","0","0","0","0","0","Rois, Juan Manuel","25"
"ARCH","574","Architectural Structures II","2911","School of Architecture","20","9","0","0","0","0","0","0","0","0","0","0","0","0","0","1","Mojekwu, Eugene Chukwunonso","30"
"BHIS","461","Info Systems for HIM","2318","Biomed & Health Info Sciences","6","9","7","0","0","0","0","0","0","0","0","0","0","0","0","0","Patena, Karen R","22"
"BHIS","510","Health Care Info Systems","2318","Biomed & Health Info Sciences","39","10","0","0","0","0","0","0","0","0","0","0","0","0","0","4","Pawola, Lawrence M.","53"
"BIOE","405","Nanotechnology","2437","Biomedical Eng - Engineering","9","0","0","0","0","0","0","2","0","0","0","0","0","0","0","1","Mansoori, G. Ali","12"
"BIOE","550","Cell & Tissue Engineering","2437","Biomedical Eng - Engineering","9","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Cho, Michael","16"
"BIOS","223","Cell Biology Laboratory","2453","Biological Sciences","5","4","7","2","0","0","0","0","0","0","0","0","0","0","0","0","O'Dell, Andrew Steven Kemp","18"
"BIOS","331","Ecology Laboratory","2453","Biological Sciences","21","35","20","1","3","0","0","2","0","0","0","0","0","0","0","1","Grad Asst","83"
"BIOS","352","Introductory Biochemistry","2453","Biological Sciences","11","11","9","2","0","0","0","0","0","0","0","0","0","0","0","1","Nichols, Brian P","34"
"BIOS","595","Departmental Seminar","2453","Biological Sciences","0","0","0","0","0","0","0","0","1","0","0","0","0","23","0","0","Morrison, Donald A","24"
