"CRS SUBJ CD","CRS NBR","CRS TITLE","DEPT CD","DEPT NAME","A","B","C","D","F","ADV","CR","DFR","I","NG","NR","O","PR","S","U","W","Primary Instructor","Grade Regs"
"AD","267","Digital Photography","2702","School of Art and Design","14","3","3","0","0","0","0","0","0","0","0","0","0","0","0","0","Hann, Robin","20"
"AD","362","Documentary Media","2702","School of Art and Design","9","3","0","0","0","0","0","0","1","0","0","0","0","0","0","0","Stratman, Deborah Renee","13"
"AD","502","Seminar In Contemp Theory","2702","School of Art and Design","9","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Tunstall, Elizabeth","11"
"AD","502","Seminar In Contemp Theory","2702","School of Art and Design","16","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","Yacht, Susan Michelle","18"
"AH","100","Intro to Art &Art History","2910","Art History","7","12","13","6","11","0","0","0","0","0","0","0","0","0","0","1","Heer, Sarita Kumari","50"
"AH","207","Topics in Arch Art Design","2910","Art History","24","12","0","0","0","0","0","0","0","0","1","0","0","0","0","1","Fausch, Deborah","38"
"AH","511","Toward New Hist/Art,1960-Prsnt","2910","Art History","7","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Dubin, Nina","10"
"ANAT","414","Neuroanatomy Allied Hlth","2387","Anatomy and Cell Biology","6","21","2","0","0","0","0","0","0","0","0","0","0","0","0","0","Anderson, Conwell H","29"
"ANTH","101","World Cultures","2841","Anthropology","96","174","92","25","20","0","0","0","0","0","0","0","0","0","0","12","Grad Asst","419"
"ANTH","101","World Cultures","2841","Anthropology","13","15","3","1","1","0","0","0","0","0","0","0","0","0","0","2","McGill, Kenneth B.","35"
"ANTH","200","Social and Cultural Theory","2841","Anthropology","7","8","8","0","3","0","0","0","1","0","0","0","0","0","0","4","Liron, Tal","31"
"ARCH","521","Arch Technologies","2911","School of Architecture","19","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Gelick, Michael S","19"
"ARCH","552","INTRO TO ARCH DESIGN II","2911","School of Architecture","3","9","4","1","0","0","0","0","0","0","0","0","0","0","0","1","Vendrell, Xavier","18"
"ASST","280","China &Japan:Society &Culture","2841","Anthropology","3","8","1","0","2","0","0","0","0","0","0","0","0","0","0","0","Hartley, Charles W","14"
"BA","200","Managerial Communication","2785","Business Administration Admini","11","65","19","0","3","0","0","0","1","0","0","0","0","0","0","4","Wang, Jie","103"
"BCMG","411","Intro to Biochemistry","2509","Biochem & Molecular Genetics","17","21","15","1","0","0","0","0","17","0","0","0","0","0","0","0","Patston, Philip A","71"
"BIOE","433","Bioinstrumentation II Lab","2437","Biomedical Eng - Engineering","22","12","0","0","0","0","0","0","1","0","0","0","0","0","0","2","Schneeweis, David M","37"
"BIOE","456","Cell & Tissue Laboratory","2437","Biomedical Eng - Engineering","0","0","0","0","0","0","0","0","0","0","10","0","0","0","0","0","McCormick, Susan M","10"
"BIOS","100","Biol of Cells & Organisms","2453","Biological Sciences","103","129","122","53","21","0","0","0","1","0","1","0","0","0","0","12","Grad Asst","442"
"BIOS","223","Cell Biology Laboratory","2453","Biological Sciences","12","16","24","11","2","0","0","0","0","0","0","0","0","0","0","7","Krueger, Jacqueline Marie","72"
"AAST","252","Blacks and the Law II","2363","Black Studies","0","4","2","3","1","0","0","0","0","0","0","0","0","0","0","1","Lyles, Kevin L","11"
"ACTG","316","Intermediate Financial Actg II","2656","Accounting","12","14","19","20","9","0","0","0","0","0","0","0","0","0","0","9","Leventhal, Brian W","83"
"ACTG","516","Financial Statement Analysis","2656","Accounting","14","15","0","0","0","0","0","0","0","0","0","0","0","0","0","1","Ramakrishnan, Ram T S","30"
"AD","120","Industrial Design I","2702","School of Art and Design","10","8","2","2","0","0","0","0","0","0","0","0","0","0","0","0","Tongish, Sabrina","22"
"AD","209","Color Theory","2702","School of Art and Design","8","7","3","0","0","0","0","0","0","0","0","0","0","0","0","0","Staples, William","18"
"AD","219","Typography I","2702","School of Art and Design","10","9","1","0","0","0","0","0","0","0","0","0","0","0","0","0","Burton, Philip C","20"
"AD","221","Industrial Design III","2702","School of Art and Design","9","12","1","0","0","0","0","0","0","0","0","0","0","0","0","0","Tongish, Sabrina","22"
"AD","391","Interdisciplinary Seminar II","2702","School of Art and Design","4","5","1","0","0","0","0","0","0","0","0","0","0","0","0","1","Ischar, Doug","11"
"AD","406","Adv Special Topics in A&D","2702","School of Art and Design","10","2","1","0","1","0","0","0","0","0","0","0","0","0","0","0","Raaf, Sabrina Kay","14"
"AD","421","Interdis Product Develpment II","2702","School of Art and Design","6","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Melamed, Stephen","13"
"AD","463","Art/Studio Thesis","2702","School of Art and Design","15","7","1","0","0","0","0","0","0","0","0","0","0","0","0","0","Frid, Dianna","23"
"AH","275","South Asian Visual Cultures","2910","Art History","10","17","3","7","5","0","0","0","1","0","0","0","0","0","0","1","Heer, Sarita Kumari","44"
"ANTH","430","Seminar in Primate Biol","2841","Anthropology","36","0","0","0","2","0","0","0","0","0","0","0","0","0","0","2","Prost, Jack H","40"
"ANTH","503","Hominids, Phylogeny & Adapt","2841","Anthropology","7","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Rich, Elizabeth Abrams","12"
"ARCH","360","Intro to Bldg Sci II: Tch Bldg","2911","School of Architecture","40","57","8","0","0","0","0","0","0","0","0","0","0","0","0","1","Worn, William W","106"
"ARCH","499","Architecture Elective II","2911","School of Architecture","7","6","1","0","0","0","0","0","0","0","0","0","0","0","0","1","Pickleman, Jason","15"
"ARCH","554","Architectural Design II","2911","School of Architecture","10","31","0","0","0","0","0","0","1","0","0","0","0","0","0","0","Garofalo, Douglas Anthony","42"
"ARCH","564","Building Science IV","2911","School of Architecture","20","22","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Deutsch, Randall","42"
"ARST","209","Near Eastern Archaeology","2349","Classics & Mediterran Studies","2","5","2","2","1","0","0","0","0","0","0","0","0","0","0","1","Tobin, Jennifer L","13"
"BCMG","515","Journal Club","2509","Biochem & Molecular Genetics","33","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","Ho, Yee-Kin","34"
"BHIS","500","Strategic Inquiry in BHIS","2318","Biomed & Health Info Sciences","11","1","0","0","1","0","0","0","2","0","0","0","0","0","0","0","Dieter, Michael G","15"
"BIOE","205","Biothermodynamics","2437","Biomedical Eng - Engineering","11","1","1","0","0","0","0","0","0","0","0","0","0","0","0","2","McCormack, Percival D","15"
"BIOS","101","Populations & Communities","2453","Biological Sciences","2","20","3","0","1","0","0","0","0","0","0","0","0","0","0","2","Molumby, Alan J","28"
