"CRS SUBJ CD","CRS NBR","CRS TITLE","DEPT CD","DEPT NAME","A","B","C","D","F","ADV","CR","DFR","I","NG","NR","O","PR","S","U","W","Primary Instructor","Grade Regs"
"BHIS","510","Health Care Info Systems","2318","Biomed & Health Info Sciences","26","9","0","0","0","0","0","0","0","0","0","0","0","0","0","1","Pawola, Lawrence M.","36"
"BIOE","205","Biothermodynamics","2437","Biomedical Eng - Engineering","2","8","2","0","0","0","0","0","0","0","0","0","0","0","0","2","Mansoori, G. Ali","14"
"BIOE","580","Bioinformatics II","2437","Biomedical Eng - Engineering","8","3","2","0","0","0","0","0","0","0","0","0","0","0","0","0","Liang, Jie","13"
"BIOS","230","Ecology and Evolution","2453","Biological Sciences","49","87","66","20","6","0","0","0","0","0","0","0","0","0","0","13","Grad Asst","241"
"BIOS","399","Independent Research","2453","Biological Sciences","0","0","0","0","0","0","0","2","0","0","0","0","0","8","0","0","Cashmore, Jason","10"
"BMS","658","Med Cell & Tissue Bio II","2387","Anatomy and Cell Biology","0","0","0","0","0","0","0","0","0","0","190","0","0","0","0","0","Instructor, Courtesy","190"
"BPS","384","Prof Development Seminar IV","2295","Biopharmaceutical Sciences","9","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Katz, Norman L","11"
"BPS","595","Departmental Seminar","2295","Biopharmaceutical Sciences","0","0","0","0","0","0","0","1","0","0","0","0","0","20","0","0","Jeong, Hyun-Young","21"
"BVIS","460","3-D Model Design","2318","Biomed & Health Info Sciences","13","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Evenhouse, Raymond J","14"
"ACTG","316","Intermediate Financial Actg II","2656","Accounting","11","34","23","1","4","0","0","0","1","0","0","0","0","0","0","3","Salama, Yehia A.","77"
"ACTG","515","Actg Theory & Paradigms","2656","Accounting","0","0","0","0","0","0","0","0","0","0","46","0","0","0","0","1","Kirschenheiter, Michael","47"
"AD","120","Industrial Design I","2702","School of Art and Design","27","17","5","2","2","0","0","0","0","0","0","0","0","0","0","1","Andersen, Michael Anthony","54"
"AD","211","Graphic Design III","2702","School of Art and Design","6","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Bracamontes-Roeger, Linda","10"
"AD","304","Advanced Topics in Drawing","2702","School of Art and Design","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Peterman, Dan","10"
"AD","362","Documentary Media","2702","School of Art and Design","13","1","1","0","2","0","0","0","0","0","0","0","0","0","0","0","Ischar, Doug","17"
"AD","502","Seminar In Contemp Theory","2702","School of Art and Design","18","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Stratman, Deborah Renee","18"
"AH","100","Intro to Art &Art History","2910","Art History","9","15","7","3","1","0","0","0","3","0","1","0","0","0","0","1","Hales, Peter B","40"
"AH","421","History Architecture II","2910","Art History","9","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Akcan, Esra","15"
"ANTH","101","World Cultures","2841","Anthropology","64","123","91","38","14","0","0","0","0","0","0","0","0","0","0","7","Grad Asst","337"
"ANTH","220","Method & Theory Archaeol","2841","Anthropology","2","4","2","2","1","0","0","0","1","0","0","0","0","0","0","1","Maher, Edward Frank","13"
"ANTH","313","Language and Culture","2841","Anthropology","10","5","0","0","0","0","0","0","0","0","1","0","0","0","0","3","McGill, Kenneth B.","19"
"ANTH","415","Medical Anthropology","2841","Anthropology","8","4","3","1","0","0","0","0","0","0","0","0","0","0","0","0","Patil, Crystal","16"
"ARAB","299","Independent Reading","2349","Classics & Mediterran Studies","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","Kamal, Mustapha","11"
"ARCH","372","Design and the City","2911","School of Architecture","2","16","19","8","0","0","0","0","0","0","0","0","0","0","0","2","Haar, Sharon H","47"
"ARCH","391","Arch Study Abroad","2911","School of Architecture","0","0","0","0","0","0","0","0","0","0","24","0","0","0","0","0","De Jong, Judith","24"
"ASP","062","Topc Lrng Supprt Instrct","2923","Academic Center for Excellence","0","0","0","0","0","0","0","0","0","0","0","0","0","9","2","0","Garcia, Myrna","11"
"BIOE","250","Problems in Bioengineering","2437","Biomedical Eng - Engineering","34","10","0","0","0","0","0","0","0","0","1","0","0","0","0","3","Hetling, John R","48"
"BIOE","430","Bioinstrumentation I","2437","Biomedical Eng - Engineering","42","16","3","0","0","0","0","0","1","0","0","0","0","0","0","1","Magin, Richard L","63"
"BIOS","222","Cell Biology","2453","Biological Sciences","40","32","50","27","3","0","0","0","0","0","0","0","0","0","0","7","Featherstone, David E.","159"
"BIOS","223","Cell Biology Laboratory","2453","Biological Sciences","10","31","19","4","3","0","0","0","1","0","0","0","0","0","0","2","Grad Asst","70"
"BIOS","286","Biology of Brain","2453","Biological Sciences","34","32","56","6","3","0","0","0","0","0","0","0","0","0","0","13","Park, Thomas J","144"
"BIOS","485","Neuroscience II","2453","Biological Sciences","9","11","3","2","1","0","0","0","0","0","0","0","0","0","0","2","Wirtshafter, Robert D","28"
"BIOS","539","Ecology  & Evolution Seminar","2453","Biological Sciences","0","0","0","0","0","0","0","0","0","0","1","0","0","30","0","0","Mason-Gamer, Roberta J","31"
"BMS","613","Biochemistry II","2761","Administration & Gen Exp","0","0","0","0","0","0","0","0","0","0","129","0","0","0","0","0","Thomas, Dorian E","129"
"BMS","616","Histology II","2761","Administration & Gen Exp","0","0","0","0","0","0","0","0","0","0","127","0","0","0","0","0","Thomas, Dorian E","127"
"BMS","654","Human Developement","2722","Psychiatry","0","0","0","0","0","0","0","0","0","0","188","0","0","0","0","0","Thomas, Dorian E","188"
"AAST","103","African Amer Politics&Culture","2363","Black Studies","2","6","10","1","0","0","0","0","0","0","0","0","0","0","0","2","Boyd, Michelle R.","21"
"ACTG","474","Actg Information Systems","2656","Accounting","11","44","19","2","1","0","0","0","0","0","0","0","0","0","0","5","Popowits, Michael T","82"
"ACTG","508","Federal Income Tax-Grad","2656","Accounting","7","16","8","4","0","0","0","0","0","0","0","0","0","0","0","0","Khan, Feroze","35"
"AD","160","Photography I","2702","School of Art and Design","40","17","11","1","2","0","0","0","0","0","3","0","0","0","0","3","Grad Asst","77"
"AD","205","Intro Computer Graphics","2702","School of Art and Design","10","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Gitelson, Jonathon","20"
"AD","317","Digital Media in Graphic Desgn","2702","School of Art and Design","8","11","1","1","0","0","0","0","0","0","0","0","0","0","0","0","Bracamontes-Roeger, Linda","21"
"AD","463","Art/Studio Thesis","2702","School of Art and Design","25","4","2","0","0","0","0","0","0","0","0","0","0","0","0","0","Tasset, Anthony Gerard","31"
"AH","231","History of Photography II","2910","Art History","13","20","4","1","2","0","0","0","0","0","0","0","0","0","0","1","Grad Asst","41"
"ANTH","277","Ethnog of Meso-America","2841","Anthropology","17","9","5","1","2","0","0","0","0","0","0","0","0","0","0","3","Grad Asst","37"
"ANTH","321","Prehistory of Near East","2841","Anthropology","9","2","0","1","2","0","0","0","0","0","13","0","0","0","0","2","Phillips, James L","29"
"ANTH","430","Seminar in Primate Biol","2841","Anthropology","29","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","Prost, Jack H","31"
"ARCH","499","Architecture Elective II","2911","School of Architecture","4","10","1","0","0","0","0","0","0","0","0","0","0","0","0","0","Pickleman, Jason","15"
"ARCH","519","Adv Arch II: Landscape Urb","2911","School of Architecture","7","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Dunn, Sarah E","14"
"ARCH","521","Arch Technologies","2911","School of Architecture","13","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Gelick, Michael S","13"
"ASP","091","Crit Rdg/Thinking II","2923","Academic Center for Excellence","0","0","0","0","0","0","0","0","0","0","0","0","0","17","1","0","Downs, Cecelia A","18"
"ASP","095","Academic & Professional Wrtg","2923","Academic Center for Excellence","0","0","0","0","0","0","0","0","0","0","3","0","0","4","5","0","Garcia, Myrna","12"
"BCMG","599","PhD Thesis Research","2509","Biochem & Molecular Genetics","0","0","0","0","0","0","0","0","0","0","0","0","0","58","0","0","Katzen, Alisa L","58"
"BIOE","455","Intro to Cell & Tissue Engr","2437","Biomedical Eng - Engineering","9","11","13","2","0","0","0","0","1","0","0","0","0","0","0","0","Cho, Michael","36"
"BIOE","456","Cell & Tissue Laboratory","2437","Biomedical Eng - Engineering","24","9","1","0","0","0","0","0","0","0","0","0","0","0","0","0","Eddington, David Thomas","34"
"BIOS","101","Populations & Communities","2453","Biological Sciences","12","8","5","0","1","0","0","0","0","0","0","0","0","0","0","2","Instructor, Courtesy","28"
"BIOS","222","Cell Biology","2453","Biological Sciences","25","19","29","2","1","0","0","0","1","0","1","0","0","0","0","9","Kay, Brian","87"
"BIOS","240","Homeostasis","2453","Biological Sciences","0","0","0","0","0","0","0","0","1","0","106","0","0","0","0","7","Lugo-Perez, Javier","114"
"BIOS","350","General Microbiology","2453","Biological Sciences","38","98","83","17","6","0","0","0","0","0","0","0","0","0","0","2","Grad Asst","244"
"BIOS","490","Topics in Ecology & Evolution","2453","Biological Sciences","8","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","Gonzalez-Meler, Miquel Angel","10"
"BIOS","599","Doctoral Thesis Research","2453","Biological Sciences","0","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0","Brown, Joel S","10"
"BMS","660","Physiology II","2386","Physiology and Biophysics","0","0","0","0","0","0","0","0","0","0","190","0","0","0","0","0","Jaffe, Randal Craig","190"
"BPS","582","Forensic Chem Trace Evidence","2295","Biopharmaceutical Sciences","12","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Gaensslen, Robert E","18"
"AAST","203","African Amer Family in U.S.","2363","Black Studies","7","2","0","1","0","0","0","0","0","0","0","0","0","0","0","0","Rockquemore, Kerry Ann","10"
"AAST","252","Blacks and the Law II","2363","Black Studies","0","2","4","5","0","0","0","0","1","0","0","0","0","0","0","2","Lyles, Kevin L","14"
"ACTG","315","Intermediate Financial Actg I","2656","Accounting","13","16","33","18","10","0","0","0","0","0","0","0","0","0","0","9","Leventhal, Brian W","99"
"ACTG","417","Adv Financial Accounting","2656","Accounting","3","3","6","0","0","0","0","0","1","0","0","0","0","0","0","1","Galvan, Abel","14"
"ACTG","445","Federal Income Tax I","2656","Accounting","12","19","24","0","0","0","0","0","0","0","0","0","0","0","0","1","Hong, Keejae P","56"
"ACTG","503","Financial Accounting II","2656","Accounting","6","9","4","1","0","0","0","0","0","0","0","0","0","0","0","2","Leventhal, Brian W","22"
"ACTG","537","Fraud Examination","2656","Accounting","10","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Popowits, Michael T","19"
"AD","206","Computer Graphics","2702","School of Art and Design","15","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","Tsoupikova, Daria","17"
"AD","211","Graphic Design III","2702","School of Art and Design","16","4","1","1","0","0","0","0","0","0","0","0","0","0","0","0","Grad Asst","22"
"AD","415","Design Colloquium","2702","School of Art and Design","37","10","0","0","0","0","0","0","0","0","11","0","0","0","0","0","Lausen, Marcia E","58"
"AD","484","Educ Pract w/ Seminar 1","2702","School of Art and Design","8","2","0","0","0","0","0","0","0","0","1","0","0","0","0","0","Poser, Jessica","11"
"AD","502","Seminar In Contemp Theory","2702","School of Art and Design","6","3","5","0","0","0","0","0","0","0","0","0","0","0","0","0","Ryan, Zoe","14"
"ANAT","414","Neuroanatomy Allied Hlth","2387","Anatomy and Cell Biology","3","33","2","0","0","0","0","0","0","0","0","0","0","0","0","0","Anderson, Conwell H","38"
"ANTH","212","Folklore","2841","Anthropology","11","8","9","3","0","0","0","0","3","0","0","0","0","0","0","2","Lieber, Michael D","36"
"ANTH","238","Biology of Women","2841","Anthropology","20","13","1","0","0","0","0","0","0","0","0","0","0","0","0","0","Rich, Elizabeth Abrams","34"
"ANTH","320","Women in Prehistory","2841","Anthropology","4","9","1","0","1","0","0","0","0","0","0","0","0","0","0","0","Nash, Donna J.","15"
"ARCH","552","INTRO TO ARCH DESIGN II","2911","School of Architecture","7","8","1","0","0","0","0","0","0","0","3","0","0","0","0","0","Dean, Penelope","19"
"BA","289","Business Internship Program","2785","Business Administration Admini","0","0","0","0","0","0","0","0","0","0","0","0","0","125","0","0","Anderson, John D","125"
"BCMG","595","Student Research Seminars","2509","Biochem & Molecular Genetics","0","0","0","0","0","0","0","0","0","0","0","0","0","62","3","0","Moser, Bettina Anita","65"
"BIOE","439","Biostatistics II","2437","Biomedical Eng - Engineering","2","4","0","0","0","0","0","0","1","0","0","0","0","0","0","3","Oneill, William D","10"
"BIOE","582","Computational Genomics","2437","Biomedical Eng - Engineering","12","6","0","0","0","0","0","0","2","0","0","0","0","0","0","0","Dai, Yang","20"
"BIOS","220","Genetics","2453","Biological Sciences","38","89","90","32","16","0","0","0","0","0","0","0","0","0","0","10","Grad Asst","275"
"BIOS","325","Vertebrate Embryology","2453","Biological Sciences","32","48","28","8","1","0","0","0","0","0","0","0","0","0","0","3","Grad Asst","120"
"BIOS","431","Plant & Animal Interactions","2453","Biological Sciences","20","15","3","0","0","0","0","0","0","0","0","0","0","0","0","1","Howe, Henry Franklin","39"
"BIOS","546","LEAP Research Methods","2453","Biological Sciences","8","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","Rockne, Karl John","11"
"BMS","617","Intro to Human Disease II","2761","Administration & Gen Exp","0","0","0","0","0","0","0","0","0","0","126","0","0","0","0","0","Thomas, Dorian E","126"
"BMS","668","Intro to Molec Med & Gene","2509","Biochem & Molecular Genetics","0","0","0","0","0","0","0","0","0","0","185","0","0","0","0","0","Costa, Robert H","185"
"BSTT","400","Biostatistics I","2891","Epidemiology and Biostatistics","22","10","4","0","0","0","0","0","2","0","1","0","0","0","0","2","Chen, Edwin H","41"
"AAST","248","African Amer Hist since 1877","2363","Black Studies","10","14","2","0","0","0","0","0","2","0","0","0","0","0","0","1","Ransby, Barbara","29"
"AAST","263","Afr Amer Intellectual History","2363","Black Studies","3","3","1","0","1","0","0","0","2","0","0","0","0","0","0","0","Clarke, Ainsworth A.","10"
"ACTG","456","Business Law II","2656","Accounting","4","6","2","1","1","0","0","0","0","0","0","0","0","0","0","0","Roe, George","14"
"ACTG","484","International Accounting","2656","Accounting","10","3","0","0","0","0","0","0","0","0","0","0","0","0","0","1","Salama, Yehia A.","14"
"ACTG","500","Intro Financial Actg","2656","Accounting","19","41","0","0","0","0","0","0","0","0","0","0","0","0","0","3","Kirschenheiter, Michael","63"
"ACTG","506","Management Accounting","2656","Accounting","14","12","4","0","0","0","0","0","0","0","0","0","0","0","0","0","Salama, Yehia A.","30"
"AD","102","Drawing I: Beginning","2702","School of Art and Design","19","22","3","0","0","0","0","0","1","0","0","0","0","0","0","2","Grad Asst","47"
"AD","110","Graphic Design I","2702","School of Art and Design","37","24","11","3","1","0","0","0","0","0","0","0","0","0","0","1","Grad Asst","77"
"AD","276","Audio","2702","School of Art and Design","12","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Stratman, Deborah Renee","12"
"AD","290","Interdisciplinary Seminar I","2702","School of Art and Design","14","5","1","0","0","0","0","0","0","0","0","0","0","0","0","1","Ischar, Doug","21"
"AD","315","Graphic Design V","2702","School of Art and Design","13","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Gaynor, Matthew S.","17"
"AD","391","Interdisciplinary Seminar II","2702","School of Art and Design","9","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Peterman, Dan","12"
"AD","411","Graphic Design Prof Prac","2702","School of Art and Design","7","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Kugeler, Henry A.","10"
"AD","511","Advanced Graphic Design","2702","School of Art and Design","0","0","0","0","0","0","0","0","0","0","10","0","0","0","0","0","Burton, Philip C","10"
"AH","111","Art History II","2910","Art History","41","90","78","21","13","0","0","0","0","0","3","0","0","0","0","13","Grad Asst","259"
"AH","460","Topics in Modern & Contemp Art","2910","Art History","9","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Lee, Lisa Yun","10"
"ANAT","595","Departmental Seminar","2387","Anatomy and Cell Biology","0","0","0","0","0","0","0","0","0","0","0","0","0","22","0","0","Anderson, Conwell H","22"
"ANTH","409","Maya Writing, Lang&Culture","2841","Anthropology","5","2","1","0","1","0","0","0","0","0","0","0","0","0","0","1","Palka, Joel W","10"
"ARCH","444","Professional Practice II","2911","School of Architecture","14","16","9","0","0","0","0","0","0","0","0","0","0","0","0","0","Friedlander, Mark C","39"
"ARCH","564","Building Science IV","2911","School of Architecture","17","12","1","0","0","0","0","0","0","0","0","0","0","0","0","1","Wheeler, Daniel H","31"
"ARCH","574","Architectural Structures IV","2911","School of Architecture","18","9","0","0","0","0","0","0","1","0","0","0","0","0","0","2","Mojekwu, Eugene Chukwunonso","30"
"ASP","060","Stdy/Lrng Across Disciplines","2923","Academic Center for Excellence","0","0","0","0","0","0","0","0","0","0","0","0","0","12","0","2","Koerner, Patrick","14"
"BCMG","411","Intro to Biochemistry","2509","Biochem & Molecular Genetics","35","24","9","1","0","0","0","0","0","0","0","0","0","0","0","0","Patston, Philip A","69"
"BIOE","431","Bioinstrumentation I Lab","2437","Biomedical Eng - Engineering","0","0","0","0","0","0","0","0","0","0","44","0","0","0","0","1","Patton, James","45"
"BIOE","476","Neural Engineering Lab","2437","Biomedical Eng - Engineering","11","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Hetling, John R","11"
"BIOS","196","Biology Colloquium","2453","Biological Sciences","0","0","0","0","0","0","0","0","0","0","0","0","0","15","0","1","Brown, Joel S","16"
"BIOS","532","Ecology and Evolution II","2453","Biological Sciences","13","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","Mason-Gamer, Roberta J","14"
"ACTG","435","Auditing","2656","Accounting","3","26","28","5","1","0","0","0","0","0","0","0","0","0","0","2","Hansen, James","65"
"ACTG","516","Financial Statement Analysis","2656","Accounting","14","11","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Ramakrishnan, Ram T S","25"
"AD","203","Topics in Drawing","2702","School of Art and Design","1","2","5","0","2","0","0","0","0","0","0","0","0","0","0","0","Wolff, Kevin","10"
"AD","230","Painting I","2702","School of Art and Design","4","4","5","0","0","0","0","0","0","0","0","0","0","0","0","0","Wolff, Kevin","13"
"AD","274","Motion Graphics I","2702","School of Art and Design","0","0","0","0","0","0","0","0","0","0","11","0","0","0","0","0","Kuehn, Emily Jane","11"
"AD","412","Graphic Design Thesis","2702","School of Art and Design","19","2","0","0","0","0","0","0","0","0","1","0","0","0","0","0","Oiga, Sharon","22"
"AD","502","Seminar In Contemp Theory","2702","School of Art and Design","0","0","0","0","0","0","0","0","0","0","10","0","0","0","0","0","Burton, Philip C","10"
"AD","502","Seminar In Contemp Theory","2702","School of Art and Design","18","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","Gude, Olivia M","19"
"AD","530","Advanced Studio Arts &Critique","2702","School of Art and Design","13","6","0","0","0","0","0","0","0","0","0","0","0","0","0","1","Tasset, Anthony Gerard","20"
"AH","236","History of Design II","2910","Art History","25","29","13","4","2","0","0","0","0","0","0","0","0","0","0","2","Schuldenfrei, Robin S","75"
"ANAT","544","Adv Craniofacial Anatomy","2387","Anatomy and Cell Biology","10","5","5","0","0","0","0","0","0","0","0","0","0","0","0","0","Lakars, Thomas C","20"
"ARCH","517","Adv Arch II: Digital Media","2911","School of Architecture","4","12","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Preissner, Paul","16"
"ARCH","562","Building Science II","2911","School of Architecture","6","12","2","0","0","0","0","0","0","0","0","0","0","0","0","0","Newman, Michael","20"
"ASP","092","Vocabulary Enrichment","2923","Academic Center for Excellence","0","0","0","0","0","0","0","0","0","0","0","0","0","6","4","0","Menchaca, Ixtaccihuatl Julieta","10"
"BA","200","Managerial Communication","2785","Business Administration Admini","17","58","8","1","2","0","0","0","1","0","0","0","0","0","0","0","Corte, Anthony M","87"
"BIOE","475","Neural Engineering I","2437","Biomedical Eng - Engineering","2","4","3","1","0","0","0","0","0","0","0","0","0","0","0","0","Hetling, John R","10"
"BIOS","101","Populations & Communities","2453","Biological Sciences","121","193","159","41","19","0","0","0","1","0","0","0","0","0","0","34","Grad Asst","568"
"BIOS","101","Populations & Communities","2453","Biological Sciences","5","17","4","0","2","0","0","0","0","0","0","0","0","0","0","0","Hammond, Charlotte Marie","28"
"BIOS","351","Microbiology Laboratory","2453","Biological Sciences","31","48","51","5","8","0","0","0","0","0","0","0","0","0","0","0","Grad Asst","143"
"BIOS","595","Departmental Seminar","2453","Biological Sciences","0","0","0","0","0","0","0","0","0","0","0","0","0","25","0","0","Morrison, Donald A","25"
"BMS","623","Anatomy II","2761","Administration & Gen Exp","0","0","0","0","0","0","0","0","0","0","132","0","0","0","0","0","Thomas, Dorian E","132"
"BMS","645","Med Gross Hum Anat/Embryol II","2387","Anatomy and Cell Biology","0","0","0","0","0","0","0","0","0","0","189","0","0","0","0","0","Lieska, Norman G","189"
"BMS","667","Essentials Clinical Med II","2649","Administration","0","0","0","0","0","0","0","0","0","0","188","0","1","0","0","0","Mayer, David Barry","189"
"BPS","588","Expert Witness Testimony","2295","Biopharmaceutical Sciences","15","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Gaensslen, Robert E","15"
"BSTT","401","Biostatistics II","2891","Epidemiology and Biostatistics","18","7","3","1","0","0","0","0","0","0","0","0","0","0","0","0","Choi, Young-Ku","29"
"BSTT","541","Generalized Linear Models","2891","Epidemiology and Biostatistics","11","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Xie, Hui","12"
"CHE","312","Transport Phenomena II","2709","Chemical Engrg","10","12","7","1","0","0","0","0","0","0","0","0","0","0","0","3","Wedgewood, Lewis E","33"
"AAST","241","Pre-Colonial Africa","2316","History","1","13","10","4","1","0","0","0","0","0","0","0","0","0","0","2","Searing, James F","31"
"ACTG","110","Intro Financial Actg","2656","Accounting","39","62","74","23","10","0","0","0","0","0","0","0","0","0","0","20","Wen, Xiaoyan","228"
"ACTG","111","Intro Managerial Accounting","2656","Accounting","59","72","75","29","5","0","0","0","0","0","0","0","0","0","0","13","Lee, Sung-Han","253"
"ACTG","326","Cost Accounting","2656","Accounting","18","24","19","10","7","0","0","0","0","0","0","0","0","0","0","5","Das, Somnath","83"
"ACTG","502","Financial Accounting I","2656","Accounting","8","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Galvan, Abel","15"
"ACTG","535","Advanced Auditing","2656","Accounting","8","4","0","0","0","0","0","1","0","0","0","0","0","0","0","0","Hansen, James","13"
"AD","209","Color Theory","2702","School of Art and Design","9","1","1","0","0","0","0","0","0","0","0","0","0","0","0","1","Karolak, Jason Alexander","12"
"AD","219","Typography I","2702","School of Art and Design","9","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","Gaynor, Matthew S.","12"
"AD","261","Color Photography","2702","School of Art and Design","6","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Minnix, Gary L","15"
"AD","268","Analog Photography","2702","School of Art and Design","6","4","2","1","0","0","0","0","0","0","0","0","0","0","0","0","Geissler, Beate","13"
"AD","281","Foundations Of Art Educ","2702","School of Art and Design","9","1","2","0","0","0","0","0","0","0","0","0","0","0","0","0","Gude, Olivia M","12"
"AH","207","Topics in Arch Art Design","2910","Art History","2","19","8","0","4","0","0","0","1","0","0","0","0","0","0","1","Becker, Catherine","35"
"AH","221","Medieval Architecture","2910","Art History","4","15","3","1","0","0","0","0","0","0","0","0","0","0","0","0","Instructor, Courtesy","23"
"AH","252","Art of Baroque and Rococo","2910","Art History","5","14","12","1","1","0","0","0","1","0","0","0","0","0","0","4","Munman, Robert","38"
"AH","561","Sem Contemporary Arch  & Art","2910","Art History","10","3","0","0","0","0","0","0","1","0","0","0","0","0","0","0","Higgins, Hannah B","14"
"ANAT","316","Anatomy II","2387","Anatomy and Cell Biology","25","24","16","2","0","0","0","0","0","0","0","0","0","0","0","0","Kelley, John J","67"
"ANTH","105","Human Evolution","2841","Anthropology","85","141","87","14","11","0","0","0","0","0","0","0","0","0","0","12","Grad Asst","350"
"ANTH","222","Hunter-Gatherer to Agricultr","2841","Anthropology","5","1","0","0","0","0","0","0","0","0","33","0","0","0","0","1","Phillips, James L","40"
"ANTH","278","Brazil: A Multi-Ethnic Society","2841","Anthropology","6","10","0","0","0","0","0","0","1","0","0","0","0","0","0","0","Kracke, Waud H","17"
"ANTH","444","Dreams and Dreaming","2841","Anthropology","9","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Kracke, Waud H","13"
"ARCH","410","Architectural Thought","2911","School of Architecture","6","7","1","0","0","0","0","0","0","0","0","0","0","0","0","0","Dean, Penelope","14"
"ARCH","442","Arch Bldg Analysis","2911","School of Architecture","6","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Somol, Robert E","13"
"ARCH","554","Architectural Design II","2911","School of Architecture","11","13","7","0","0","0","0","0","0","0","0","0","0","0","0","1","Lyster, Clare","32"
