"CRS SUBJ CD","CRS NBR","CRS TITLE","DEPT CD","DEPT NAME","A","B","C","D","F","ADV","CR","DFR","I","NG","NR","O","PR","S","U","W","Primary Instructor","Grade Regs"
"ANTH","102","Intro to Archaeology","2841","Anthropology","60","89","66","16","7","0","0","0","0","0","1","0","0","0","0","10","Buechler, Jeffrey Alex","249"
"ANTH","256","Euro-Indigen LatAmer Contact","2988","Latin American &Latino Studies","8","5","2","0","1","0","0","0","0","0","0","0","0","0","0","2","Palka, Joel W","18"
"ARCH","567","Research Studio","2911","School of Architecture","3","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Zago, Andrew","12"
"BCMG","515","Journal Club","2509","Biochem & Molecular Genetics","18","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Benevolenskay, Elizaveta V","18"
"BHIS","406","Medical Terminology for HIM","2318","Biomed & Health Info Sciences","66","6","0","0","0","0","0","0","0","0","0","0","0","0","0","1","Wencel-Drake, June D","73"
"BHIS","596","Independent Study","2318","Biomed & Health Info Sciences","13","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","Valenta, Annette L","14"
"BIOE","482","Bioinformatics Methods","2437","Biomedical Eng - Engineering","5","4","0","0","0","0","0","0","0","0","0","0","0","0","0","3","Dai, Yang","12"
"BIOE","599","PhD Thesis Research","2437","Biomedical Eng - Engineering","0","0","0","0","0","0","0","0","0","0","1","0","0","9","0","0","Liang, Jie","10"
"BIOS","101","Populations & Communities","2453","Biological Sciences","57","86","52","2","3","0","0","0","2","0","1","0","0","0","0","19","Whelan, Christopher J","222"
"BIOS","230","Ecology and Evolution","2453","Biological Sciences","23","48","40","31","15","0","0","0","1","0","1","0","0","0","0","11","Nelson, Karin Noel","170"
"BIOS","240","Homeostasis","2453","Biological Sciences","47","50","90","5","0","0","0","0","0","0","0","0","0","0","0","17","Richmond, Janet Elizabeth","209"
"BIOS","296","Directed Instruction","2453","Biological Sciences","14","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Schmidt, Jennifer Virginia","14"
"ACTG","315","Intermediate Financial Actg I","2656","Accounting","9","15","26","6","13","0","0","0","1","0","0","0","0","0","0","8","Leventhal, Brian W","78"
"ACTG","535","Advanced Auditing","2656","Accounting","17","4","0","0","0","0","0","0","0","0","1","0","0","0","0","0","Hopkins, Debra R","22"
"ACTG","593","Actg Res Method&Communicatn","2656","Accounting","15","12","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Ramakrishnan, Ram T S","27"
"AD","170","Intro-Time-Based Vis Art","2702","School of Art and Design","45","12","0","2","0","0","0","0","0","0","0","0","0","0","0","1","Grad Asst","60"
"AD","190","Intro to Socially Engaged Art","2702","School of Art and Design","12","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Majeed, Faheem","13"
"AD","274","Motion Graphics I","2702","School of Art and Design","17","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","Silva, Fern","19"
"AD","278","Moving Image I","2702","School of Art and Design","9","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Reeder, Jennifer K","12"
"AD","321","Industrial Design V","2702","School of Art and Design","1","12","1","0","0","0","0","0","0","0","0","0","0","0","0","0","Ferrone, Felicia","14"
"AD","502","Seminar In Contemp Theory","2702","School of Art and Design","17","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Stratman, Deborah Renee","18"
"AD","597","Master's Project","2702","School of Art and Design","0","0","0","0","0","0","0","0","8","0","0","0","0","22","0","0","Frid, Dianna","30"
"ARCH","252","Modern Architecture","2911","School of Architecture","11","23","12","4","0","0","0","0","0","0","0","0","0","0","0","6","Pedret, Annie","56"
"ARST","209","Near Eastern Archaeology","2349","Classics & Mediterran Studies","15","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","Tobin, Jennifer L","17"
"ASAM","263","Asian Amer Gend&Sexual Divers","2873","Prog in Global Asian Studies","5","7","1","0","0","0","0","0","0","0","2","0","0","0","0","1","Fugikawa, Laura S","16"
"BA","589","Corporate Bus Intern Program","2785","Business Administration Admini","0","0","0","0","0","0","0","0","2","0","0","0","0","12","2","0","Brown, James Wesley","16"
"BHIS","460","Intro to Hlth Informatics","2318","Biomed & Health Info Sciences","28","6","0","0","0","0","0","0","1","0","0","0","0","0","0","1","Swirsky, Eric S","36"
"BHIS","510","Health Care Info Systems","2318","Biomed & Health Info Sciences","51","21","0","0","0","0","0","0","0","0","0","0","0","0","0","3","Bimmerle, Cathleen","75"
"BIOE","101","Intro to Bioengineering","2437","Biomedical Eng - Engineering","12","5","2","0","4","0","0","0","0","0","0","0","0","0","0","1","Kotche, Miiri Ann","24"
"BIOE","431","Bioinstrumentation I Lab","2437","Biomedical Eng - Engineering","23","6","4","5","2","0","0","2","0","0","0","0","0","0","0","1","Esmailbeigi, Hananeh","43"
"BIOE","594","Advances in Systems Genomics","2437","Biomedical Eng - Engineering","7","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Dai, Yang","11"
"BIOE","595","Seminar on Bioengineering","2437","Biomedical Eng - Engineering","0","0","0","0","0","0","0","0","0","0","0","0","0","13","0","0","Lu, Hui","13"
"BIOS","222","Cell Biology","2453","Biological Sciences","47","32","47","31","8","0","0","0","0","0","0","0","0","0","0","8","Alfonso, Aixa","173"
"BIOS","236","Animal Behavior","2453","Biological Sciences","9","30","36","11","6","0","0","0","0","0","0","0","0","0","0","17","Nelson, Karin Noel","109"
"BMS","601","Brain, Behavior & Human Devel","2549","Psychiatry","0","0","0","0","0","0","0","0","0","0","122","0","0","0","0","1","Instructor, Missing","123"
"BMS","618","Neuroanatomy/Neurophys","2761","Administration & Gen Exp","0","0","0","0","0","0","0","0","0","0","123","0","0","0","0","2","Instructor, Missing","125"
"BMS","621","Founds Rural Medicine I","2491","Family Medicine","0","0","0","0","0","0","0","0","0","0","18","0","0","0","0","0","Instructor, Missing","18"
"BMS","645","Med Gross Hum Anat/Emb II","2387","Anatomy and Cell Biology","0","0","0","0","0","0","0","1","0","0","3","35","0","144","6","0","Lieska, Norman G","189"
"BPS","542","Pharmacodyn of Subst Abuse","2295","Biopharmaceutical Sciences","9","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Schlemmer, Raymond Francis","10"
"AAST","111","Intro Af Amer Lit Since 1910","2363","Black Studies","10","13","1","0","0","0","0","0","0","0","0","0","0","0","0","1","Watson, Rachel","25"
"AAST","191","African & Carribbean Lit Trans","2943","French and Francophone Studies","3","9","0","0","0","0","0","0","0","0","0","0","0","0","0","2","Fifer, Stacy Ellen","14"
"AAST","242","Modern Africa","2316","History","9","6","3","0","2","0","0","0","0","0","0","0","0","0","0","1","Hoppe, Kirk A","21"
"ACTG","445","Federal Income Tax I","2656","Accounting","19","38","33","1","2","0","0","0","0","0","0","0","0","0","0","5","Byelich, Robert G","98"
"ACTG","474","Actg Information Systems","2656","Accounting","31","57","17","0","1","0","0","0","0","0","0","0","0","0","0","3","Popowits, Michael T","109"
"ACTG","508","Federal Income Tax-Grad","2656","Accounting","37","11","0","0","0","0","0","0","0","0","0","0","0","0","0","1","Kohorst, Chad","49"
"AD","100","Intro to Responsive Art","2702","School of Art and Design","13","4","1","1","0","0","0","0","0","0","0","0","0","0","0","1","Albers, Joshua Robert","20"
"AD","276","Audio","2702","School of Art and Design","11","4","0","0","0","0","0","0","0","0","0","0","0","0","0","1","Stratman, Deborah Renee","16"
"AD","360","Adv. Projects in Digital Media","2702","School of Art and Design","7","2","1","0","0","0","0","0","1","0","0","0","0","0","0","0","Malagrino, Silvia A","11"
"AH","100","Intro to Art &Art History","2910","Art History","13","28","16","5","3","0","0","0","1","0","0","0","0","0","0","4","Stimson, Blake","70"
"AH","253","Topics Renais&Baroque Art/Arch","2910","Art History","1","10","6","0","0","0","0","0","2","0","0","0","0","0","0","2","Munman, Robert","21"
"ANTH","277","Ethnog of Meso-America","2841","Anthropology","11","6","3","1","2","0","0","0","0","0","0","0","0","0","0","2","Buechler, Jeffrey Alex","25"
"ANTH","309","Writing Culture","2841","Anthropology","4","4","4","3","2","0","0","0","0","0","1","0","0","0","0","2","Hendrickson, Mitchel J","20"
"ANTH","309","Writing Culture","2841","Anthropology","15","2","2","0","1","0","0","0","0","0","0","0","0","0","0","2","Niziolek, Lisa C","22"
"ARCH","106","Architectural Studio 2","2911","School of Architecture","17","21","10","3","5","0","0","0","0","0","0","0","0","0","0","5","De Jong, Judith","61"
"ARCH","522","Topics in Arch Technology","2911","School of Architecture","6","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Bair, Kelly","13"
"ARCH","554","Architectural Design IV","2911","School of Architecture","7","12","1","0","0","0","0","0","1","0","0","0","0","0","0","0","Vendrell, Xavier","21"
"ARCH","586","Arch Theory & History IV","2911","School of Architecture","5","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","De Jong, Judith","14"
"ASAM","105","ASAM Seminar","2873","Prog in Global Asian Studies","15","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","Alton, Jeffrey R","16"
"ASAM","230","Asian American Culture & Food","2873","Prog in Global Asian Studies","3","15","7","1","1","0","0","0","0","0","0","0","0","0","0","1","Guevarra, Anna","28"
"BHIS","500","Strategic Inquiry in BHIS","2318","Biomed & Health Info Sciences","25","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","Wencel-Drake, June D","27"
"BHIS","503","Comm Skills in HI","2318","Biomed & Health Info Sciences","47","22","2","1","1","0","0","0","1","0","0","0","0","0","0","2","Swirsky, Eric S","76"
"BHIS","517","Health Care Info Security","2318","Biomed & Health Info Sciences","18","5","0","0","0","0","0","0","0","0","0","0","0","0","0","3","Kalagidis, Olympia","26"
"BHIS","546","Leadership Dvlpmnt in HI","2318","Biomed & Health Info Sciences","10","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Cutts, Jennifer","11"
"BIOE","476","Neural Engineering Lab","2437","Biomedical Eng - Engineering","12","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","Hetling, John R","13"
"BIOS","322","Advanced Cell Biology","2453","Biological Sciences","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","Kay, Brian","11"
"BIOS","325","Vertebrate Embryology","2453","Biological Sciences","14","27","18","10","7","0","0","0","0","0","0","0","0","0","0","2","Schmidt, Jennifer Virginia","78"
"AAST","248","African Amer Hist since 1877","2363","Black Studies","3","9","8","0","0","0","0","1","1","0","0","0","0","0","0","0","Jabir, Johari","22"
"ACTG","210","Intro Financial Accounting","2656","Accounting","14","9","6","2","3","0","0","0","0","0","0","0","0","0","0","0","Salama, Yehia A.","34"
"ACTG","500","Intro Financial Actg","2656","Accounting","34","13","1","0","0","0","0","0","0","0","0","0","0","0","0","0","Goodman, Charles Joseph","48"
"AD","209","Color Theory","2702","School of Art and Design","15","3","1","0","0","0","0","0","0","0","0","0","0","0","0","1","Metzger, Matthew John","20"
"AD","322","Interactive Product Design I","2702","School of Art and Design","17","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Run, Michael","19"
"AD","485","Educ Pract w/ Seminar II","2702","School of Art and Design","10","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Gude, Olivia M","11"
"AD","511","Advanced Graphic Design","2702","School of Art and Design","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Towler Weese, Cheryl","10"
"AD","521","Adv Industrial Design","2702","School of Art and Design","7","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Melamed, Stephen","10"
"AH","209","Near Eastern Archaeology","2349","Classics & Mediterran Studies","11","5","6","0","0","0","0","0","0","0","0","0","0","0","0","0","Tobin, Jennifer L","22"
"AH","231","History of Photography II","2910","Art History","9","11","5","0","1","0","0","0","0","0","1","0","0","0","0","0","Denny, Margaret","27"
"AH","561","Sem Contemporary Arch  & Art","2910","Art History","12","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Archias, S Elise","15"
"ANTH","219","Anthropology of Globalization","2841","Anthropology","11","12","4","0","1","0","0","0","0","0","0","0","0","0","0","2","Doane, Molly","30"
"ANTH","220","Method & Theory Archaeol","2841","Anthropology","9","3","3","1","1","0","0","0","0","0","0","0","0","0","0","1","Keeley, Lawrence H","18"
"ANTH","227","Anc Civ Mex and Cent Amer","2841","Anthropology","14","6","6","2","0","0","0","0","0","0","0","0","0","0","0","0","Palka, Joel W","28"
"ANTH","411","Urban Cultural Problems","2841","Anthropology","3","5","2","2","0","0","0","0","0","0","0","0","0","0","0","1","Bedi, Tarini","13"
"ARAB","104","Intermediate Arabic II","2349","Classics & Mediterran Studies","50","14","4","1","0","0","0","0","2","0","0","0","0","0","0","0","Kamal, Mustapha","71"
"ARCH","552","Archtectural Design II","2911","School of Architecture","3","6","0","0","0","0","0","0","2","0","0","0","0","0","0","0","Dunn, Sarah E","11"
"ARCH","564","Architectural Technology IV","2911","School of Architecture","9","12","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Palider, Ryan","21"
"ARCH","586","Arch Theory & History IV","2911","School of Architecture","5","7","0","0","1","0","0","0","0","0","0","0","0","0","0","1","Dean, Penelope","14"
"ASAM","105","ASAM Seminar","2873","Prog in Global Asian Studies","8","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Su, Karen","14"
"ASAM","125","Intro Asian Amer Studies","2492","English","11","10","0","1","0","0","0","0","0","0","0","0","0","0","0","1","Kumashiro, Kevin K","23"
"BA","200","Managerial Communication","2785","Business Administration Admini","29","57","4","1","2","0","0","0","0","0","0","0","0","0","0","0","Wang, Jie","93"
"BCMG","599","PhD Thesis Research","2509","Biochem & Molecular Genetics","0","0","0","0","0","0","0","0","0","0","0","0","0","22","0","0","Katzen, Alisa L","22"
"BIOE","410","Medical Device Requirements","2437","Biomedical Eng - Engineering","38","7","2","1","2","0","0","0","0","0","0","0","0","0","0","0","Layton, Terry N","50"
"BIOE","455","Intro to Cell & Tissue Engr","2437","Biomedical Eng - Engineering","6","21","9","5","0","0","0","0","0","0","0","0","0","0","0","0","Cho, Michael","41"
"BIOE","456","Cell & Tissue Laboratory","2437","Biomedical Eng - Engineering","14","5","3","3","0","0","0","0","0","0","0","0","0","0","0","0","Eddington, David Thomas","25"
"BIOE","594","Neuroimaging","2437","Biomedical Eng - Engineering","1","5","4","0","0","0","0","0","0","0","0","0","0","0","0","0","Kotecha, Mrignayani","10"
"ACTG","316","Intermediate Financial Actg II","2656","Accounting","12","36","27","4","6","0","0","0","0","0","0","0","0","0","0","9","Pandit, Shailendra","94"
"ACTG","355","Business Law I","2656","Accounting","48","39","27","4","2","0","0","0","0","0","0","0","0","0","0","3","Roe, Helen M","123"
"ACTG","435","Auditing","2656","Accounting","13","11","24","1","0","0","0","0","0","0","0","0","0","0","0","0","Galvan, Abel","49"
"ACTG","456","Business Law II","2656","Accounting","26","8","1","0","1","0","0","0","0","0","0","0","0","0","0","1","Roe, Helen M","37"
"ACTG","470","Ethical Environment Business","2656","Accounting","17","38","20","3","0","0","0","0","1","0","0","0","0","0","0","4","Roe, George","83"
"ACTG","500","Intro Financial Actg","2656","Accounting","18","16","1","0","0","0","0","0","0","0","0","0","0","0","0","2","Balachandran, Sudhakar V","37"
"ACTG","502","Financial Accounting I","2656","Accounting","10","15","7","0","1","0","0","0","0","0","0","0","0","0","0","3","Leventhal, Brian W","36"
"AD","211","Graphic Design III","2702","School of Art and Design","24","13","8","1","0","0","0","0","0","0","0","0","0","0","0","0","Bracamontes-Roeger, Linda","46"
"AD","411","Graphic Design Prof Prac","2702","School of Art and Design","12","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Towler Weese, Cheryl","17"
"AD","423","Industrial Design Thesis","2702","School of Art and Design","7","4","3","1","0","0","0","0","0","0","0","0","0","0","0","0","Tharp, Stephanie Munson","15"
"AD","424","Indust Design Indep Study","2702","School of Art and Design","8","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","Tharp, Bruce M","10"
"AD","463","Art/Studio Thesis","2702","School of Art and Design","34","17","2","0","0","0","0","0","0","0","0","0","0","0","0","0","Reeder, Jennifer K","53"
"AD","499","Cooperative Education","2702","School of Art and Design","0","0","0","0","0","0","0","0","0","0","0","0","0","13","0","0","Metzger, Matthew John","13"
"AH","100","Intro to Art &Art History","2910","Art History","23","23","13","5","3","0","0","0","0","0","0","0","0","0","0","2","Grad Asst","69"
"AH","233","Film History II: WWII-Present","2492","English","5","6","4","3","0","0","0","0","0","0","0","0","0","0","0","2","Rubin, Martin L.","20"
"AH","463","Topics in North Amer Art& Arch","2910","Art History","4","4","1","0","0","0","0","0","0","0","0","0","0","0","0","1","Katz, Roberta Gray","10"
"AH","471","Topics in Asian Art &Arch","2910","Art History","4","5","2","0","0","0","0","0","0","0","0","0","0","0","0","0","Becker, Catherine","11"
"ANAT","544","Adv Craniofacial Anatomy","2387","Anatomy and Cell Biology","6","5","8","0","0","0","0","0","0","0","0","0","0","0","0","0","Lakars, Thomas C","19"
"ANTH","100","Human Adventure","2841","Anthropology","41","85","87","62","38","0","0","0","0","0","0","0","0","0","0","45","Golitko, Mark","358"
"ANTH","430","Seminar in Primate Biol","2841","Anthropology","9","5","0","0","0","0","0","0","0","0","0","0","0","0","0","1","Rizzo, Kathleen A","15"
"ANTH","502","Theory&Method/Archaeology","2841","Anthropology","10","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","LaMotta, Vincent","12"
"ARAB","250","The Heritage of Muslim Iberia","2349","Classics & Mediterran Studies","21","2","0","0","0","0","0","0","1","0","0","0","0","0","0","0","Kamal, Mustapha","24"
"ARCH","522","Topics in Arch Technology","2911","School of Architecture","9","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Preissner, Paul","19"
"ASST","276","Modern South Asia","2316","History","5","10","0","2","0","0","0","0","0","0","0","0","0","0","0","2","Mantena, Rama","19"
"ASST","279","South Asian Cultures","2841","Anthropology","4","2","2","1","2","0","0","0","0","0","0","0","0","0","0","2","Reddy, Gayatri","13"
"BA","200","Managerial Communication","2785","Business Administration Admini","30","39","22","5","7","0","0","0","0","0","0","0","0","0","0","1","Corte, Anthony M","104"
"BHIS","437","Health Care Data","2318","Biomed & Health Info Sciences","53","21","5","1","3","0","0","0","0","0","0","0","0","0","0","1","Orzechowski, John Stanley","84"
"BHIS","525","Social&Org Issues in Hlth Info","2318","Biomed & Health Info Sciences","58","8","2","0","0","0","0","0","0","0","0","0","0","0","0","0","Valenta, Annette L","68"
"AAST","263","Afr Amer Intellectual History","2363","Black Studies","4","3","0","0","0","0","0","0","2","0","0","0","0","0","0","3","Clarke, Ainsworth A.","12"
"ACTG","210","Intro Financial Accounting","2656","Accounting","41","43","56","27","12","0","0","0","0","0","0","0","0","0","0","9","Wen, Xiaoyan","188"
"AD","102","Drawing I: Beginning","2702","School of Art and Design","9","0","1","2","0","0","0","0","0","0","0","0","0","0","0","0","Murray, George Benedict","12"
"AD","205","Intro Computer Graphics","2702","School of Art and Design","24","15","2","0","0","0","0","0","0","0","0","0","0","0","0","1","Wizinsky, Matthew T","42"
"AD","321","Industrial Design V","2702","School of Art and Design","11","8","0","1","0","0","0","0","0","0","0","0","0","0","0","0","Wilkens, Kimberlee Marie","20"
"AD","484","Educ Pract w/ Seminar 1","2702","School of Art and Design","10","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Gude, Olivia M","11"
"AD","530","Advanced Studio Arts &Critique","2702","School of Art and Design","11","3","1","0","0","0","0","0","0","0","1","0","0","0","0","0","Minnix, Gary L","16"
"AH","540","Topics in Medieval Art","2910","Art History","9","5","0","0","0","0","0","0","1","0","0","0","0","0","0","2","Grossman, Heather E","17"
"ANTH","105","Human Evolution","2841","Anthropology","109","90","27","6","6","0","0","0","0","0","0","0","0","0","0","8","Lesnik, Julie Joan","246"
"ANTH","279","South Asian Cultures","2841","Anthropology","7","6","1","0","0","0","0","0","0","0","0","0","0","0","0","0","Reddy, Gayatri","14"
"ARCH","366","Architectural Studio 6","2911","School of Architecture","14","22","4","1","2","0","0","0","1","0","0","0","0","0","0","3","Gibson, Grant","47"
"ARCH","372","Architectural Theory 2","2911","School of Architecture","10","25","4","1","1","0","0","0","0","0","0","0","0","0","0","1","Wooller, Kirk","42"
"ARCH","466","Advanced Topic Studio 2","2911","School of Architecture","21","29","12","2","0","0","0","0","0","0","0","0","0","0","0","0","Preissner, Paul","64"
"ARCH","532","Arch Theory & History II","2911","School of Architecture","4","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Eisenschmidt, Alexander","13"
"ASP","092","Vocabulary Enrichment","2923","Academic Center for Excellence","0","0","0","0","0","0","0","0","0","0","0","0","0","10","3","0","Baniasad, Bahar","13"
"BHIS","405","Med Sci & Humn Pathophysiology","2318","Biomed & Health Info Sciences","11","11","4","3","0","0","0","0","0","0","0","0","0","0","0","2","Wencel-Drake, June D","31"
"BHIS","515","Mgmt Hlth Care Comm Syst","2318","Biomed & Health Info Sciences","57","5","0","0","0","0","0","0","1","0","0","0","0","0","0","0","Kalagidis, Olympia","63"
"BHIS","528","Consumer Hlth Informatics","2318","Biomed & Health Info Sciences","21","2","0","0","1","0","0","0","1","0","0","0","0","0","0","0","Dieter, Michael G","25"
"BIOE","250","Problems in Bioengineering","2437","Biomedical Eng - Engineering","24","26","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Kotche, Miiri Ann","50"
"BIOE","430","Bioinstrumentation I","2437","Biomedical Eng - Engineering","18","32","9","1","0","0","0","0","0","0","0","0","0","0","0","1","Cheng, Jun","61"
"BIOE","580","Bioinformatics II","2437","Biomedical Eng - Engineering","6","4","4","0","0","0","0","0","0","0","1","0","0","0","0","0","Liang, Jie","15"
"BIOS","221","Genetics Lab","2453","Biological Sciences","143","64","34","1","0","0","0","0","0","0","0","0","0","0","0","1","Shiv, Shalu","243"
"BIOS","240","Homeostasis","2453","Biological Sciences","33","52","44","0","2","0","0","0","0","0","1","0","0","0","0","11","Gonzalez-Meler, Miquel Angel","143"
"BIOS","594","Synaptic Mechanisms","2453","Biological Sciences","11","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Featherstone, David E.","12"
"BIOS","595","Departmental Seminar","2453","Biological Sciences","0","0","0","0","0","0","0","0","0","0","0","0","0","23","0","0","Orenic, Teresa Vales","23"
"BMS","654","Human Developement","2722","Psychiatry","0","0","0","0","0","0","0","0","0","0","1","28","0","161","0","0","Instructor, Missing","190"
"BMS","667","Essentials Clinical Med II","2857","Medical Education","0","0","0","0","0","56","0","0","0","0","1","40","92","0","0","0","Instructor, Missing","189"
"AAST","120","African Amer Religious Trad","2363","Black Studies","9","8","4","1","0","0","0","0","0","0","1","0","0","0","0","0","Jabir, Johari","23"
"ACTG","417","Adv Financial Accounting","2656","Accounting","14","15","9","2","2","0","0","0","0","0","0","0","0","0","0","2","Salama, Yehia A.","44"
"AD","102","Drawing I: Beginning","2702","School of Art and Design","12","1","5","0","0","0","0","0","0","0","1","0","0","0","0","0","Fish, Julia Anne","19"
"AD","110","Graphic Design I","2702","School of Art and Design","12","8","5","3","0","0","0","0","0","0","1","0","0","0","0","1","Preston, Jill","30"
"AD","205","Intro Computer Graphics","2702","School of Art and Design","12","3","4","1","2","0","0","0","0","0","0","0","0","0","0","0","Tsoupikova, Daria","22"
"AD","315","Graphic Design V","2702","School of Art and Design","13","9","1","0","0","0","0","0","0","0","0","0","0","0","0","0","Becker, Joerg","23"
"AH","111","Art History II","2910","Art History","24","64","53","15","9","0","0","0","0","0","0","0","0","0","0","11","Pollak, Martha","176"
"AH","219","Art &Architecture of East Asia","2910","Art History","7","14","4","4","0","0","0","0","1","0","0","0","0","0","0","1","Becker, Catherine","31"
"AH","236","History of Design II","2910","Art History","1","47","26","7","2","0","0","0","0","0","0","0","0","0","0","1","Mekinda, Jonathan","84"
"AH","260","European Art 1750 to 1900","2910","Art History","6","18","4","0","0","0","0","0","1","0","0","0","0","0","0","2","Dubin, Nina","31"
"AH","544","Public Engagement in Museums","2910","Art History","12","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Quinn, Therese Maura","12"
"ANAT","595","Departmental Seminar","2387","Anatomy and Cell Biology","0","0","0","0","0","0","0","0","0","0","0","0","0","11","0","0","Givogri, Maria Irene","11"
"ARAB","102","Elementary Arabic II","2349","Classics & Mediterran Studies","46","8","9","0","0","0","0","0","1","0","0","0","0","0","0","1","Babiker, Mariam","65"
"ARCH","360","Architectural Technology 2","2911","School of Architecture","16","17","5","0","0","0","0","0","1","0","0","0","0","0","0","2","Gelick, Michael S","41"
"ARCH","567","Research Studio","2911","School of Architecture","0","0","0","0","0","0","0","0","0","0","12","0","0","0","0","0","Andersen, Paul","12"
"BHIS","530","Topics in Hlth Informatics","2318","Biomed & Health Info Sciences","30","20","4","0","0","0","0","0","1","0","0","0","0","0","0","1","Pawola, Lawrence M.","56"
"BHIS","537","Hlth Care IT Vendor Mgmt","2318","Biomed & Health Info Sciences","29","18","1","0","0","0","0","0","1","0","0","0","0","0","0","3","Pawola, Lawrence M.","52"
"BIOE","483","Molecular Modeling Bioinf","2437","Biomedical Eng - Engineering","7","7","1","0","0","0","0","0","0","0","0","0","0","0","0","0","Lu, Hui","15"
"BIOE","515","Mech of the Human Spine","2437","Biomedical Eng - Engineering","10","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Renner, Susan Margaret","11"
