"CRS SUBJ CD","CRS NBR","CRS TITLE","DEPT CD","DEPT NAME","A","B","C","D","F","ADV","CR","DFR","I","NG","NR","O","PR","S","U","W","Primary Instructor","Grade Regs"
"ECE","333","Computer Comm Networks I","2949","Electrical & Computer Engr","6","9","2","0","0","0","0","0","0","0","0","0","0","0","0","0","Salam, Mohammed Abdul","17"
"ECE","341","Probabil &Rand Proc for Engr","2949","Electrical & Computer Engr","4","4","3","0","1","0","0","0","0","0","0","0","0","0","0","1","Salim, Ahmad Suhail","13"
"ECON","221","Macroeconomics","2525","Economics","3","5","6","0","0","0","0","0","2","0","0","0","0","0","0","0","Karras, Georgios","16"
"ECON","300","Econometrics","2525","Economics","3","4","3","1","0","0","0","0","0","0","0","0","0","0","0","1"," ,","12"
"ENGL","160","Academic Writing I","2492","English","7","3","1","0","0","0","0","0","0","0","0","0","0","0","0","0","Drown, James Remick","11"
"FIN","430","Intro Money and Banking","2691","Finance","12","14","9","0","1","0","0","0","2","0","0","0","0","0","0","1","Chirinko, Robert S.","39"
"FIN","473","Intro to Risk Management","2672","Information/Decision Sciences","4","3","8","7","0","0","0","0","0","0","0","0","0","0","0","0","Lee, Yew-Sing Thomas","22"
"HPA","483","Mgmt Comm System PHI App","2399","Health Policy & Administration","8","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","Garay, Edward A","10"
"IDS","200","Intro Mgmt Info Systems","2672","Information/Decision Sciences","10","4","1","0","1","0","0","0","0","0","0","0","0","0","0","0","Erickson, James M","16"
"IPHS","650","Field Experience In PH","2592","School of Public Health","0","0","0","0","0","0","0","21","0","0","1","0","0","10","0","0","Turyk, Mary Ellen","32"
"MDP","623","Synthesis 5-6","2718","Administration","0","0","0","0","0","0","0","0","0","0","58","0","0","0","0","0","Thomas, Dorian E","58"
"MDR","623","Synthesis 5-6","2718","Administration","0","0","0","0","1","0","0","0","0","0","53","0","0","0","0","0","Thomas, Dorian E","54"
"ACTG","435","Auditing","2656","Accounting","7","4","2","0","0","0","0","0","0","0","0","0","0","0","0","1","Galvan, Abel","14"
"AH","122","Chicago Architecture","2910","Art History","6","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Grad Asst","10"
"AHS","299","AHS Study Abroad","2797","Applied Health Sciences Admin","0","0","0","0","0","0","0","0","0","0","14","0","0","0","0","0","Coumbe-Lilley, John Edward","14"
"ASP","032","Engl for Academic Purposes II","2923","Academic Center for Excellence","0","0","0","0","0","0","0","0","0","0","0","0","0","10","5","0","Bonarek, Rebecca L","15"
"ASP","036","English Lab-Humanities","2923","Academic Center for Excellence","0","0","0","0","0","0","0","0","0","0","11","0","0","0","0","0","Zenner, Audrey Marsha","11"
"BA","589","Corporate Bus Intern Program","2785","Business Administration Admini","0","0","0","0","0","0","0","0","0","0","0","0","0","77","0","0","Anderson, John D","77"
"BIOS","220","Genetics","2453","Biological Sciences","13","24","25","6","3","0","0","0","1","0","0","0","0","0","0","6","Okkema, Peter G","78"
"CHEM","122","General Chemistry I Lecture","2458","Chemistry","16","8","17","6","8","0","0","0","0","0","0","0","0","0","0","3","Stec, Ewa","58"
"CME","201","Statics","2737","Civil, Matls & Env Engineering","0","1","5","2","8","0","0","0","0","0","0","0","0","0","0","0","Ataei, Hossein","16"
"COMM","101","Intro to Communication","2493","Communication","2","8","2","0","0","0","0","0","0","0","0","0","0","0","0","1","Puig Abril, Eulalia","13"
"COMM","301","Communication Research","2493","Communication","5","7","1","2","0","0","0","0","0","0","0","0","0","0","0","0","Bui, Diem-My Thi","15"
"CS","111","Program Design I","2699","Computer Science","6","2","3","0","0","0","0","0","0","0","0","0","0","0","0","0","Grad Asst","11"
"CS","480","Database Systems","2699","Computer Science","35","8","3","0","2","0","0","0","1","0","0","0","0","0","0","1","Hummel, Joseph E","50"
"DBCS","322","Biomed and Clin Sciences VIII","2758","Dentistry Administration","32","24","8","0","0","0","0","2","0","0","0","0","0","0","0","0","Miloro, Mary Beth","66"
"DHD","594","Tech to Support Universal Desi","2871","Disability & Human Development","13","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Skalitzky, Jennifer Trunk","13"
"ECE","340","Electronics I","2949","Electrical & Computer Engr","7","6","3","0","0","0","0","0","0","0","0","0","0","0","0","0","Metlushko, Vitali V","16"
"ECON","120","Principles of Microeconomics","2525","Economics","9","15","5","1","0","0","0","0","0","0","0","0","0","0","0","0"," ,","30"
"ECON","520","Microecon for Business","2525","Economics","9","5","4","1","0","0","0","0","0","0","0","0","0","0","0","0","Bassett, Gilbert W","19"
"ENDO","620","Endodontics Clinic","2216","Endodontics","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Johnson, Bradford Ray","10"
"ENGL","159","Academic Writing Workshop","2492","English","0","0","0","0","0","0","0","0","0","0","0","0","0","5","5","0","Grad Asst","10"
"HIST","199","Chicago and the World","2316","History","9","5","1","0","1","0","0","0","0","0","0","0","0","0","0","0","Strickland, Peter","16"
"HN","355","Supervised Practice I","2960","Kinesiology and Nutrition","0","0","0","0","0","0","0","0","0","0","29","0","0","0","0","0","Field, Caitlin Lantier","29"
"IDS","371","Business Statistics II","2672","Information/Decision Sciences","3","3","6","2","1","0","0","0","0","0","0","0","0","0","0","0","Velebit, Milan","15"
"IDS","575","Business Analytic Statistics","2672","Information/Decision Sciences","13","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Sclove, Stanley L","13"
"IPHS","650","Field Experience In PH","2592","School of Public Health","0","0","0","0","0","0","0","24","0","0","0","0","0","13","0","0","Floyd, Brenikki R","37"
"KN","337","Psych of Injury & Recovery","2960","Kinesiology and Nutrition","8","7","2","0","0","0","0","0","0","0","0","0","0","0","0","0","Coumbe-Lilley, John Edward","17"
"MATH","125","Elementary Linear Algebra","2610","Math, Statistics, & Comp Scnc","7","1","2","0","1","0","0","0","0","0","0","0","0","0","0","0","Grad Asst","11"
"MATH","180","Calculus I","2610","Math, Statistics, & Comp Scnc","2","3","7","0","1","0","0","0","0","0","0","0","0","0","0","0","Adrovic, Danko","13"
"OT","524","Contexts of OT Practice","2725","Occupational Therapy","46","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Fisher, Gail S","46"
"OT","529","Fieldwork Level IB","2725","Occupational Therapy","0","0","0","0","0","0","0","0","46","0","0","0","0","0","0","0","Killian, Catherine","46"
"OT","539","Fieldwork Level IC","2360","Pharmacy Syst,Outcomes &Policy","0","0","0","0","0","0","0","0","46","0","0","0","0","0","0","0","Killian, Catherine","46"
"PHAR","357","Experiential V - IPPE","2712","Pharmacy","141","37","5","1","0","0","0","0","2","0","2","0","0","0","0","1","Radhakrishnan, Latha","189"
"PHIL","102","Introductory Logic","2637","Philosophy","4","2","2","1","1","0","0","0","0","0","0","0","0","0","0","2","Grad Asst","12"
"PHYS","107","Intro Physics II - Lecture","2354","Physics","4","13","6","5","1","0","0","0","0","0","0","0","0","0","0","0","DeJonghe, Richard Jerome","29"
"PSCH","100","Introductory Psychology","2885","Psychology","3","5","0","0","2","0","0","0","0","0","0","0","0","0","0","3","Grad Asst","13"
"PSCH","270","Abnormal Psychology","2885","Psychology","5","12","0","2","2","0","0","0","0","0","0","0","0","0","0","1","Passarotti, Alessandra","22"
"SPAN","114","Spanish Bilingual II","2606","Hispanic and Italian Studies","4","5","3","0","0","0","0","0","0","0","0","0","0","0","0","0","Grad Asst","12"
"SPED","472","Academ & Prosoc Intervention","2588","Special Education","21","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Grad Asst","26"
"UELE","600","Elective Clerkship","2761","Administration & Gen Exp","0","0","0","0","0","0","0","0","0","0","19","0","0","0","0","0","Thomas, Dorian E","19"
"ACTG","445","Federal Income Tax I","2656","Accounting","0","0","0","0","0","0","0","0","0","0","10","0","0","0","0","0","Mc Donagh, Eamonn Michael","10"
"ANTH","100","Human Adventure","2841","Anthropology","10","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","LaMotta, Vincent","11"
"ASP","036","English Lab-Humanities","2923","Academic Center for Excellence","0","0","0","0","0","0","0","0","0","0","0","0","0","6","5","1","Carson, Jordan Marie","12"
"CELE","600","Elective Clerkship","2649","Administration","0","0","0","0","0","1","0","0","0","0","29","11","0","0","0","0","Thomas, Dorian E","41"
"CELE","604","Emergency Ultrasound","2498","Emergency Medicine","0","0","0","0","0","4","0","0","0","0","4","2","0","0","0","0","Colla, Joseph","10"
"CELE","605","Advanced Family Medicine","2675","Family and Community Medicine","0","0","0","0","0","1","0","0","0","0","8","2","0","0","0","0","Hanjrah, Sagina","11"
"CLER","608","Essent of Clin Pract & Prof","2649","Administration","0","0","0","0","0","0","0","0","0","0","171","0","0","0","0","0","Hyderi, Abbas Ali","171"
"CLJ","200","Law and Society","2909","Criminology, Law, and Justice","3","6","5","0","0","0","0","0","0","0","0","0","0","0","0","0","Matoesian, Greg","14"
"CME","205","Structural Analysis I","2737","Civil, Matls & Env Engineering","6","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Mahamid, Mustafa","10"
"COMM","200","Communication Technologies","2493","Communication","6","6","3","2","1","0","0","0","0","0","0","0","0","0","0","0","Meraz, Sharon M","18"
"CS","109","Prog for Engineers w/MatLab","2699","Computer Science","6","6","5","1","2","0","0","0","0","0","0","0","0","0","0","4","Bell, John T","24"
"CS","151","Foundations of Computing","2699","Computer Science","12","11","3","2","1","0","0","0","0","0","0","0","0","0","0","2","Lillis, John P","31"
"DBCS","323","Biomed and Clin Sciences IX","2758","Dentistry Administration","32","24","8","0","0","0","0","2","0","0","0","0","0","0","0","0","Miloro, Mary Beth","66"
"EDPS","453","Topics in Ed Policy Studies","2835","Educational Policy Studies","10","1","0","0","0","0","0","0","2","0","0","0","0","0","0","1","Superfine, Benjamin M","14"
"FIN","594","Real Estate","2691","Finance","8","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Bothen, Thomas C.","14"
"HIST","105","Global Transformations","2316","History","10","15","13","9","15","0","0","0","0","0","0","0","0","0","0","3","Daly, Jonathan W.","65"
"HPA","403","US Health Care System","2399","Health Policy & Administration","10","4","0","0","0","0","0","0","1","0","0","0","0","0","0","0","Kim, Sage J","15"
"HPA","495","MHA Preceptorship","2399","Health Policy & Administration","0","0","0","0","0","0","0","0","0","0","0","0","0","21","0","0","Wrobel, Larry","21"
"IDS","355","Operations Management","2672","Information/Decision Sciences","0","0","0","0","0","0","0","0","0","0","24","0","0","0","0","0","Ouksel, Aris M","24"
"IDS","401","Bus Objects Prog using Java","2672","Information/Decision Sciences","4","8","1","0","0","0","0","0","0","0","0","0","0","0","0","1","Lundquist, Doug E","14"
"IDS","594","Emergency&Quality Planning-HC","2672","Information/Decision Sciences","24","21","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Liotine, Matthew","45"
"IPHS","650","Field Experience In PH","2592","School of Public Health","0","0","0","0","0","0","0","5","0","0","0","0","0","11","0","0","Kaplan, Susan Beth","16"
"LAS","289","LAS Internship","2410","LAS Administration","0","0","0","0","0","0","0","0","0","0","0","0","0","18","0","0","Gallagher, Lauren","18"
"MATH","110","College Algebra","2610","Math, Statistics, & Comp Scnc","10","1","3","1","0","0","0","0","0","0","0","0","0","0","0","0","Ross, Jenny","15"
"MATH","310","Applied Linear Algebra","2610","Math, Statistics, & Comp Scnc","15","5","5","0","3","0","0","0","0","0","0","0","0","0","0","1","Cojocaru, Alina Carmen","29"
"MATH","310","Applied Linear Algebra","2610","Math, Statistics, & Comp Scnc","8","3","6","0","0","0","0","0","0","0","0","0","0","0","0","0","Jones, Nathan","17"
"MDC","623","Synthesis 5-6","2718","Administration","0","0","0","0","1","0","0","0","0","0","181","0","0","0","0","0","Thomas, Dorian E","182"
"ME","210","Engineering Dynamics","2323","Mechanical & Industrial Engr","5","3","4","0","0","0","0","0","0","0","0","0","0","0","0","1","Manafzadeh, Saeed","13"
"IE","342","Probability & Stat for Engr","2323","Mechanical & Industrial Engr","15","9","4","0","0","0","0","0","0","0","0","0","0","0","0","0","Williams, Quintin Levurn","28"
"IPHS","511","Personal Leadership Devel","2592","School of Public Health","13","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","Risley, Kristina Yvette","14"
"MATH","180","Calculus I","2610","Math, Statistics, & Comp Scnc","4","5","7","0","1","0","0","0","0","0","0","0","0","0","0","1","Bode, Martina","18"
"MATH","210","Calculus III","2610","Math, Statistics, & Comp Scnc","17","16","3","1","3","0","0","0","0","0","0","0","0","0","0","2","Ingebretson, Daniel Jordan","42"
"MATH","310","Applied Linear Algebra","2610","Math, Statistics, & Comp Scnc","25","4","1","1","0","0","0","0","0","0","0","0","0","0","0","0","Kobotis, Evangelos","31"
"MGMT","541","Organizational Behavior","2846","Managerial Studies","50","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","McEnery, John Joseph","53"
"MGMT","594","Global Human Resources","2846","Managerial Studies","0","0","0","0","0","0","0","0","0","0","27","0","0","0","0","0","Ostrov, Robert","27"
"MHPE","503","Curriculum & Evaluation","2857","Medical Education","6","0","0","0","0","0","0","0","8","0","0","0","0","0","0","0","Harris, Ilene B","14"
"MKTG","560","Marketing Management","2846","Managerial Studies","7","11","1","0","0","0","0","0","0","0","0","0","0","0","0","0","Moon, Kim","19"
"MUS","100","Introduction To Music I","2680","Music","16","3","3","0","0","0","0","0","0","0","0","0","0","0","0","0","Lewis, Andrew","22"
"PSCH","242","Intro to Research in Psch","2885","Psychology","8","7","3","0","1","0","0","0","0","0","0","0","0","0","0","1","Grad Asst","20"
"PT","640","Clinical Internship I","2827","Physical Therapy","0","0","0","0","0","0","0","0","2","0","0","0","0","58","0","0","Chase, Kristine Michelle","60"
"SOC","212","Human Sexuality","2772","Sociology","6","3","1","0","2","0","0","0","0","0","0","0","0","0","0","1","Grad Asst","13"
"SPED","573","Special Ed Research","2588","Special Education","24","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Pearson, Jennifer Maureen","26"
"ACTG","211","Intro Managerial Accounting","2656","Accounting","6","7","7","2","1","0","0","0","0","0","0","0","0","0","0","0","Kemp, Robert E","23"
"BHIS","509","Infrmtcs for Clin Investigator","2318","Biomed & Health Info Sciences","9","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","Boyd, Andrew","12"
"BHIS","529","Business Intel & Analytics","2318","Biomed & Health Info Sciences","21","6","0","0","1","0","0","0","0","0","0","0","0","0","0","1","Isola, Miriam L.","29"
"CC","060","TIE Reading &Writing Noncredit","2501","Vice Chanc for Academic Affair","0","0","0","0","0","0","0","0","0","0","30","0","0","0","0","0","Michalski, Mary F.","30"
"CELE","604","Advanced Emerg Medicine","2498","Emergency Medicine","0","0","0","0","0","4","0","0","0","0","9","2","1","0","0","0","Thomas, Dorian E","16"
"CELE","616","Radiology","2713","Radiology","0","0","0","0","0","2","0","0","0","0","9","15","1","0","0","0","Xie, Karen Lin","27"
"CHEM","234","Organic Chemistry II","2458","Chemistry","5","4","9","6","3","0","0","0","0","0","0","0","0","0","0","2","Yermolina, Maria V","29"
"CLER","603","Pediatrics","2905","Pediatrics","0","0","0","0","0","8","0","0","0","0","49","15","3","0","0","0","Boucher-Berry, Claudia C","75"
"CLER","616","Obstetrics and Gynecology","2264","Obstetrics & Gynecology","0","0","0","0","0","0","0","0","0","0","11","0","1","0","0","0","Lee, Thomas Gregory","12"
"CLJ","101","Intro to Crim, Law, & Justice","2909","Criminology, Law, and Justice","6","7","5","1","0","0","0","0","0","0","0","0","0","0","0","1","Grad Asst","20"
"COMM","102","Intro Interpersonal Comm","2493","Communication","7","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Jones, John A","14"
"ECE","310","Discrete &Cont Signal&Systms","2949","Electrical & Computer Engr","5","8","3","0","0","0","0","0","0","0","0","0","0","0","0","0","Fitzgerald, Kimberly Marie","16"
"ECON","121","Principles of Macroeconomics","2525","Economics","4","6","3","6","4","0","0","0","0","0","0","0","0","0","0","1"," ,","24"
"ECON","333","International Economics","2525","Economics","5","7","4","1","1","0","0","0","1","0","0","0","0","0","0","1","Pieper, Paul J","20"
"EDPS","568","Education and the Law","2835","Educational Policy Studies","5","0","0","0","0","0","0","0","12","0","0","0","0","0","0","0","Mayrowetz, David S","17"
"ENGL","120","Film and Culture","2492","English","4","12","1","0","3","0","0","0","0","0","0","0","0","0","0","0","Berger, Jessica Nicole","20"
"ENGL","161","Academic Writing II","2492","English","44","9","2","2","3","0","0","0","1","0","0","0","0","0","0","3","Grad Asst","64"
"EPSY","255","Child Dev Contemp Society","2621","Educational Psychology","12","3","1","0","0","0","0","0","0","0","0","0","0","0","0","0","Grad Asst","16"
"FIN","594","Special Topics in Finance","2691","Finance","14","15","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Bodnaruk, Andriy","29"
"HIM","337","Analysis of Healthcare Data","2318","Biomed & Health Info Sciences","3","3","3","1","0","0","0","0","0","0","0","0","0","0","0","0","Hitchcock, Lois Marie","10"
